,종목명,시장구분,사업연도,업종별 배당률,액면가,주당배당금,시가배당률,배당성향,기말주식수,총배당금액,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액
12906,신세계,KOSPI,2016,0.83,5000,1250.0,0.7,3.802,9845181.0,12295508750.0,214000,5500,2.64,208000,216500,208000,51315,10957767000,2106868734000
12907,신세계,KOSPI,2017,0.9,5000,1250.0,0.4,5.756,9845181.0,12295508750.0,214000,5500,2.64,208000,216500,208000,51315,10957767000,2106868734000
12908,신세계,KOSPI,2018,1.44,5000,2000.0,0.8,6.906,9845181.0,19672814000.0,214000,5500,2.64,208000,216500,208000,51315,10957767000,2106868734000
12909,신세계,KOSPI,2019,1.67,5000,2000.0,0.7,3.317,9845181.0,19672814000.0,214000,5500,2.64,208000,216500,208000,51315,10957767000,2106868734000
12910,신세계,KOSPI,2020,1.53,5000,1500.0,0.6,-21.341,9845181.0,14754610500.0,214000,5500,2.64,208000,216500,208000,51315,10957767000,2106868734000
12911,신세계,KOSPI,2021,1.59,5000,3000.0,1.21,7.589,9845181.0,29509221000.0,214000,5500,2.64,208000,216500,208000,51315,10957767000,2106868734000
12912,신세계I&C,KOSPI,2010,1.31,5000,750.0,1.1,5.714,1720000.0,1290000000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12913,신세계I&C,KOSPI,2011,1.48,5000,1000.0,2.2,10.031,1720000.0,1720000000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12914,신세계I&C,KOSPI,2012,1.46,5000,1000.0,1.9,0.0,1720000.0,1720000000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12915,신세계I&C,KOSPI,2013,1.3,5000,1000.0,1.3,13.431,1720000.0,1720000000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12916,신세계I&C,KOSPI,2014,1.08,5000,1000.0,1.0,14.207,1720000.0,1720000000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12917,신세계I&C,KOSPI,2015,0.84,5000,1000.0,1.1,25.257,1720000.0,1720000000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12918,신세계I&C,KOSPI,2016,1.3,5000,1000.0,1.38,67.101,1720000.0,1708395000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12919,신세계I&C,KOSPI,2017,0.81,5000,1000.0,1.23,16.5,1720000.0,1636491000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12920,신세계I&C,KOSPI,2018,1.23,5000,1500.0,1.31,8.391,1720000.0,2454736500.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12921,신세계I&C,KOSPI,2019,1.04,5000,2000.0,1.87,30.712,1720000.0,3272982000.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12922,신세계I&C,KOSPI,2020,0.68,5000,2500.0,2.0,4.185,1720000.0,2911452500.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12923,신세계I&C,KOSPI,2021,0.43,5000,2500.0,1.3,8.425,1720000.0,3286452500.0,13300,150,1.14,13050,13350,13000,35429,466510050,228760000000
12924,신세계건설,KOSPI,2010,0.86,5000,500.0,3.6,14.813,4000000.0,1146046500.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12925,신세계건설,KOSPI,2011,1.05,5000,500.0,3.3,31.95,4000000.0,1146046500.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12926,신세계건설,KOSPI,2012,1.12,5000,500.0,4.4,87.685,4000000.0,1146046500.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12927,신세계건설,KOSPI,2013,0.85,5000,,,,4000000.0,,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12928,신세계건설,KOSPI,2014,0.67,5000,,,,4000000.0,,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12929,신세계건설,KOSPI,2015,0.85,5000,250.0,0.6,6.262,4000000.0,1000000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12930,신세계건설,KOSPI,2016,0.89,5000,500.0,1.1,5.291,4000000.0,2000000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12931,신세계건설,KOSPI,2017,0.89,5000,750.0,2.8,10.337,4000000.0,3000000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12932,신세계건설,KOSPI,2018,1.03,5000,750.0,3.1,6.964,4000000.0,3000000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12933,신세계건설,KOSPI,2019,1.87,5000,800.0,3.0,18.27,4000000.0,3200000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12934,신세계건설,KOSPI,2020,1.86,5000,800.0,3.1,26.163,4000000.0,3200000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12935,신세계건설,KOSPI,2021,1.63,5000,850.0,2.5,12.999,4000000.0,3400000000.0,24600,150,0.61,24200,24650,24100,3079,75016250,98400000000
12936,신세계인터내셔날,KOSPI,2010,,,,,,,,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12937,신세계인터내셔날,KOSPI,2011,0.81,5000,500.0,0.5,7.733,7140000.0,3570000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12938,신세계인터내셔날,KOSPI,2012,0.73,5000,600.0,0.7,9.147,7140000.0,4284000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12939,신세계인터내셔날,KOSPI,2013,0.71,5000,600.0,0.7,13.603,7140000.0,4284000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12940,신세계인터내셔날,KOSPI,2014,0.68,5000,600.0,0.5,22.25,7140000.0,4284000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12941,신세계인터내셔날,KOSPI,2015,0.57,5000,600.0,0.6,20.411,7140000.0,4284000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12942,신세계인터내셔날,KOSPI,2016,0.83,5000,600.0,0.9,24.543,7140000.0,4284000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12943,신세계인터내셔날,KOSPI,2017,0.9,5000,600.0,0.8,17.748,7140000.0,4284000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12944,신세계인터내셔날,KOSPI,2018,1.44,5000,850.0,0.5,10.522,7140000.0,6069000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12945,신세계인터내셔날,KOSPI,2019,1.67,5000,1100.0,0.5,10.613,7140000.0,7854000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12946,신세계인터내셔날,KOSPI,2020,1.53,5000,1100.0,0.7,15.413,7140000.0,7854000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12947,신세계인터내셔날,KOSPI,2021,1.59,5000,1500.0,1.02,12.962,7140000.0,10710000000.0,28700,400,1.41,28450,29050,28050,116516,3340259150,1024590000000
12948,신세계푸드,KOSPI,2010,1.31,5000,750.0,0.81,8.886,3428600.0,2571450000.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12949,신세계푸드,KOSPI,2011,1.48,5000,750.0,0.97,8.216,3428600.0,2571450000.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12950,신세계푸드,KOSPI,2012,1.46,5000,750.0,0.7,9.285,3428600.0,2571450000.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12951,신세계푸드,KOSPI,2013,1.3,5000,750.0,0.9,13.322,3428600.0,2571450000.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12952,신세계푸드,KOSPI,2014,1.08,5000,750.0,0.7,69.115,3872480.0,2904218250.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12953,신세계푸드,KOSPI,2015,0.84,5000,500.0,0.3,28.958,3872480.0,1936145500.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12954,신세계푸드,KOSPI,2016,1.3,5000,600.0,0.4,16.26,3872480.0,2323374600.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12955,신세계푸드,KOSPI,2017,0.81,5000,750.0,0.6,14.088,3872480.0,2904218250.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12956,신세계푸드,KOSPI,2018,1.23,5000,750.0,0.8,34.115,3872480.0,2904218250.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12957,신세계푸드,KOSPI,2019,1.04,5000,750.0,1.1,66.718,3872480.0,2904218250.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12958,신세계푸드,KOSPI,2020,0.68,5000,750.0,1.1,-13.211,3872480.0,2904218250.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12959,신세계푸드,KOSPI,2021,0.43,5000,750.0,0.9,120.158,3872480.0,2904218250.0,56100,-300,-0.53,55900,56100,55300,4275,237606500,217246128000
12960,신송홀딩스,KOSPI,2010,,,,,,,,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12961,신송홀딩스,KOSPI,2011,,,,,,,,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12962,신송홀딩스,KOSPI,2012,,,,,,,,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12963,신송홀딩스,KOSPI,2013,1.3,500,,,,11828858.0,,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12964,신송홀딩스,KOSPI,2014,1.08,500,80.0,1.0,27.31,11828858.0,946308640.0,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12965,신송홀딩스,KOSPI,2015,0.84,500,80.0,0.9,46.072,11828858.0,946308640.0,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12966,신송홀딩스,KOSPI,2016,1.3,500,80.0,1.23,-7.632,11828858.0,946308640.0,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12967,신송홀딩스,KOSPI,2017,,500,,,,11828858.0,,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12968,신송홀딩스,KOSPI,2018,,500,,,,11828858.0,,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12969,신송홀딩스,KOSPI,2019,1.67,500,80.0,2.01,-2.756,11828858.0,946308640.0,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12970,신송홀딩스,KOSPI,2020,1.53,500,100.0,2.5,40.409,11828858.0,1119738800.0,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12971,신송홀딩스,KOSPI,2021,1.59,500,120.0,2.3,17.421,11828858.0,1300831680.0,11950,150,1.27,11550,12200,11250,1346999,15995324950,141354853100
12972,신신제약,KOSDAQ,2010,,,,,,,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12973,신신제약,KOSDAQ,2011,,,,,,,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12974,신신제약,KOSDAQ,2012,,,,,,,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12975,신신제약,KOSDAQ,2013,,,,,,,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12976,신신제약,KOSDAQ,2014,,,,,,,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12977,신신제약,KOSDAQ,2015,,,,,,,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12978,신신제약,KOSDAQ,2016,,,34.0,,9.052,,401982000.0,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12979,신신제약,KOSDAQ,2017,0.14,500,33.0,0.47,14.174,15170500.0,500626500.0,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12980,신신제약,KOSDAQ,2018,0.33,500,33.0,0.47,17.822,15170500.0,500626500.0,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12981,신신제약,KOSDAQ,2019,0.3,500,28.0,0.42,20.987,15170500.0,424774000.0,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12982,신신제약,KOSDAQ,2020,0.2,500,,,,15170500.0,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12983,신신제약,KOSDAQ,2021,0.3,500,,,,15170500.0,,5460,370,7.27,5090,6100,5070,623075,3555162400,82830930000
12984,신영스팩6호,KOSDAQ,2010,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12985,신영스팩6호,KOSDAQ,2011,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12986,신영스팩6호,KOSDAQ,2012,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12987,신영스팩6호,KOSDAQ,2013,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12988,신영스팩6호,KOSDAQ,2014,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12989,신영스팩6호,KOSDAQ,2015,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12990,신영스팩6호,KOSDAQ,2016,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12991,신영스팩6호,KOSDAQ,2017,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12992,신영스팩6호,KOSDAQ,2018,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12993,신영스팩6호,KOSDAQ,2019,,,,,,,,2285,0,0.0,0,0,0,0,0,9836925000
12994,신영스팩6호,KOSDAQ,2020,1.04,100,,,,4305000.0,,2285,0,0.0,0,0,0,0,0,9836925000
12995,신영스팩6호,KOSDAQ,2021,1.34,100,,,,4305000.0,,2285,0,0.0,0,0,0,0,0,9836925000
12996,신영스팩7호,KOSDAQ,2010,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
12997,신영스팩7호,KOSDAQ,2011,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
12998,신영스팩7호,KOSDAQ,2012,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
12999,신영스팩7호,KOSDAQ,2013,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13000,신영스팩7호,KOSDAQ,2014,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13001,신영스팩7호,KOSDAQ,2015,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13002,신영스팩7호,KOSDAQ,2016,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13003,신영스팩7호,KOSDAQ,2017,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13004,신영스팩7호,KOSDAQ,2018,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13005,신영스팩7호,KOSDAQ,2019,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13006,신영스팩7호,KOSDAQ,2020,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13007,신영스팩7호,KOSDAQ,2021,,,,,,,,2160,0,0.0,2160,2170,2150,8783,18933185,9298800000
13008,신영와코루,KOSPI,2010,1.06,5000,1500.0,1.6,8.661,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13009,신영와코루,KOSPI,2011,1.16,5000,1500.0,1.6,7.845,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13010,신영와코루,KOSPI,2012,1.15,5000,1500.0,1.6,9.422,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13011,신영와코루,KOSPI,2013,0.83,5000,1500.0,1.5,11.831,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13012,신영와코루,KOSPI,2014,0.17,5000,1500.0,1.3,85.933,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13013,신영와코루,KOSPI,2015,0.63,5000,1500.0,1.0,11.892,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13014,신영와코루,KOSPI,2016,0.94,5000,2500.0,1.5,12.983,900000.0,2250000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13015,신영와코루,KOSPI,2017,1.04,5000,1500.0,1.0,14.793,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13016,신영와코루,KOSPI,2018,1.32,5000,1500.0,1.0,49.834,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13017,신영와코루,KOSPI,2019,1.32,5000,1500.0,1.5,35.396,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13018,신영와코루,KOSPI,2020,1.59,5000,1500.0,1.4,46.217,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13019,신영와코루,KOSPI,2021,0.53,5000,1500.0,1.3,20.795,900000.0,1350000000.0,11450,450,4.09,11000,11650,10950,5850,65900000,103050000000
13020,신원,KOSPI,2010,1.06,500,40.0,2.81,40.365,63303370.0,2496577300.0,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13021,신원,KOSPI,2011,1.16,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13022,신원,KOSPI,2012,1.15,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13023,신원,KOSPI,2013,0.83,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13024,신원,KOSPI,2014,0.17,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13025,신원,KOSPI,2015,0.63,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13026,신원,KOSPI,2016,0.94,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13027,신원,KOSPI,2017,1.04,500,,,,63303370.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13028,신원,KOSPI,2018,1.32,500,,,,76738152.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13029,신원,KOSPI,2019,1.32,500,,,,85042499.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13030,신원,KOSPI,2020,1.59,500,,,,85042499.0,,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13031,신원,KOSPI,2021,0.53,500,50.0,1.9,38.593,95568813.0,4058431350.0,1595,10,0.63,1580,1610,1560,574049,909971015,152432256735
13032,신원종합개발,KOSDAQ,2010,1.07,500,,,,100680278.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13033,신원종합개발,KOSDAQ,2011,1.39,500,,,,100680278.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13034,신원종합개발,KOSDAQ,2012,1.55,500,,,,100680278.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13035,신원종합개발,KOSDAQ,2013,1.32,500,,,,100680278.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13036,신원종합개발,KOSDAQ,2014,0.86,500,,,,100680278.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13037,신원종합개발,KOSDAQ,2015,1.04,5000,,,,10068027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13038,신원종합개발,KOSDAQ,2016,0.95,5000,,,,10068027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13039,신원종합개발,KOSDAQ,2017,1.25,5000,,,,10068027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13040,신원종합개발,KOSDAQ,2018,1.77,5000,,,,10068027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13041,신원종합개발,KOSDAQ,2019,1.97,5000,,,,10068027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13042,신원종합개발,KOSDAQ,2020,1.65,5000,,,,10068027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13043,신원종합개발,KOSDAQ,2021,1.48,5000,,,,11668027.0,,6860,-50,-0.72,6900,6930,6700,102240,699051030,80042665220
13044,신일전자,KOSPI,2010,0.85,500,,,,37706575.0,,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13045,신일전자,KOSPI,2011,0.81,500,,,,37707775.0,,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13046,신일전자,KOSPI,2012,0.73,500,,,,50929817.0,,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13047,신일전자,KOSPI,2013,0.71,500,,,,50929817.0,,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13048,신일전자,KOSPI,2014,0.68,500,,,,69256324.0,,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13049,신일전자,KOSPI,2015,0.57,500,,,,71047521.0,,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13050,신일전자,KOSPI,2016,0.83,500,15.0,0.7,28.351,71047521.0,1065712815.0,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13051,신일전자,KOSPI,2017,0.9,500,20.0,1.5,14.907,71047521.0,1406450420.0,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13052,신일전자,KOSPI,2018,1.44,500,25.0,1.9,15.093,71047521.0,1756188025.0,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13053,신일전자,KOSPI,2019,1.67,500,20.0,1.1,32.782,71047521.0,1408950420.0,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13054,신일전자,KOSPI,2020,1.53,500,20.0,1.1,17.437,71047521.0,1397602160.0,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13055,신일전자,KOSPI,2021,1.59,500,25.0,1.19,22.03,71047521.0,1757295700.0,2105,10,0.48,2080,2135,2045,1257203,2636780830,149555031705
13056,신일제약,KOSDAQ,2010,0.36,500,80.0,2.7,15.204,7900000.0,600400000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13057,신일제약,KOSDAQ,2011,0.41,500,80.0,3.0,19.299,7900000.0,600400000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13058,신일제약,KOSDAQ,2012,0.45,500,80.0,1.8,13.519,7900000.0,600400000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13059,신일제약,KOSDAQ,2013,0.4,500,90.0,1.4,9.224,7900000.0,675450000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13060,신일제약,KOSDAQ,2014,0.27,500,120.0,0.9,8.848,7900000.0,900600000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13061,신일제약,KOSDAQ,2015,0.15,500,120.0,0.9,10.276,7900000.0,900600000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13062,신일제약,KOSDAQ,2016,0.18,500,140.0,1.0,10.467,7900000.0,1050700000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13063,신일제약,KOSDAQ,2017,0.14,500,140.0,1.2,13.843,7900000.0,1050700000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13064,신일제약,KOSDAQ,2018,0.33,500,140.0,1.4,18.391,7900000.0,1050700000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13065,신일제약,KOSDAQ,2019,0.3,500,150.0,1.5,15.515,7900000.0,1125750000.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13066,신일제약,KOSDAQ,2020,0.2,500,100.0,0.4,13.927,10902000.0,1050620200.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13067,신일제약,KOSDAQ,2021,0.3,500,100.0,0.84,16.186,11217186.0,1080927100.0,10150,880,9.49,9800,11600,9730,2957749,31875462090,117145859600
13068,신진에스엠,KOSDAQ,2010,,,,,,,,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13069,신진에스엠,KOSDAQ,2011,0.79,500,550.0,2.85,32.945,4500000.0,2459700650.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13070,신진에스엠,KOSDAQ,2012,0.95,500,190.0,2.38,22.563,8972183.0,1699429540.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13071,신진에스엠,KOSDAQ,2013,0.89,500,100.0,0.5,19.423,8972183.0,894436600.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13072,신진에스엠,KOSDAQ,2014,1.01,500,110.0,0.59,18.0,8972183.0,983880260.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13073,신진에스엠,KOSDAQ,2015,0.98,500,100.0,0.56,20.103,8972183.0,809346840.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13074,신진에스엠,KOSDAQ,2016,0.97,500,,,,8972183.0,,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13075,신진에스엠,KOSDAQ,2017,1.08,500,120.0,1.71,18.981,8972183.0,887178200.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13076,신진에스엠,KOSDAQ,2018,1.26,500,75.0,1.38,21.817,8972183.0,664325700.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13077,신진에스엠,KOSDAQ,2019,1.3,500,70.0,1.3,26.173,8972183.0,620037320.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13078,신진에스엠,KOSDAQ,2020,0.99,500,70.0,1.51,-52.941,8972183.0,597171470.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13079,신진에스엠,KOSDAQ,2021,0.87,500,120.0,1.95,22.298,8972183.0,1023722520.0,10300,-1800,-14.88,11750,12000,9820,4060015,43258273480,92413484900
13080,신테카바이오,KOSDAQ,2010,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13081,신테카바이오,KOSDAQ,2011,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13082,신테카바이오,KOSDAQ,2012,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13083,신테카바이오,KOSDAQ,2013,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13084,신테카바이오,KOSDAQ,2014,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13085,신테카바이오,KOSDAQ,2015,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13086,신테카바이오,KOSDAQ,2016,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13087,신테카바이오,KOSDAQ,2017,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13088,신테카바이오,KOSDAQ,2018,,,,,,,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13089,신테카바이오,KOSDAQ,2019,0.4,500,,,,13154876.0,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13090,신테카바이오,KOSDAQ,2020,0.31,500,,,,13362016.0,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13091,신테카바이오,KOSDAQ,2021,0.32,500,,,,13500016.0,,10150,0,0.0,10100,10500,10000,59287,605631900,137204817400
13092,신풍제약,KOSPI,2010,1.05,5000,600.0,1.9,9.823,3803677.0,2132257050.0,26650,650,2.5,26200,27200,25450,851506,22440147150,1412049983500
13093,신풍제약,KOSPI,2011,1.21,500,60.0,1.2,8.989,39088770.0,2194876650.0,26650,650,2.5,26200,27200,25450,851506,22440147150,1412049983500
13094,신풍제약,KOSPI,2012,0.85,500,60.0,1.2,16.177,40532170.0,2281413450.0,26650,650,2.5,26200,27200,25450,851506,22440147150,1412049983500
13095,신풍제약,KOSPI,2013,0.78,500,40.0,0.9,29.255,42033200.0,1590875410.0,26650,650,2.5,26200,27200,25450,851506,22440147150,1412049983500
