,회사명,회계년도,log(age),roa,cashflow,g,lvrg,주식수익률,시장가치대장부가치비율,최대주주지분율,주식수익률변동성,roa변동성,외국인지분율,소액주주지분율,총배당금,dps,시가배당률,dy변화,log시총,price
225,SK텔레콤,2019,3.4339872044851463,1.98,0.08935075182239596,5.15,0.48839539491970696,-0.1168842340695498,0.8420040404845882,26.78,0.0215574172292858,1.5561598032764283,37.19,0.41178010061735665,730098000000.0,9982.7,4.19,0.0991711884617843,30.586841356758946,238000
226,SK텔레콤,2020,3.4657359027997265,3.24,0.1215246206191162,4.96,0.4907570918654894,0.0,0.78772428566744,26.78,0.0406244495566762,3.6114124660581206,33.94,0.3902747230747649,715081000000.0,10025.4,4.21,0.0038461585874782,30.586841356758946,238000
227,SK텔레콤,2021,3.4965075614664802,7.83,0.16276507296684384,0.0,0.6009485204439801,0.4099941554646404,1.02718575752122,30.02,0.0406762272353685,3.3223084344072165,44.56,0.5133830184334417,716990000000.0,3295.3,5.69,0.2500340183748615,30.17029276140552,57900
229,태경산업,2011,2.772588722239781,6.34,0.07685999701556878,19.5,0.38446816725131516,-0.3237179487179487,0.35597907335149614,61.52,0.0399721239544217,0.6404946005497115,2.34,0.3017395885900013,4384000000.0,150.0,4.74,0.309996562637185,25.250571706468016,3165
230,태경산업,2012,2.833213344056216,5.77,0.0701187602033677,1.62,0.35623863053314053,0.0552922590837283,0.3536692303790865,61.69,0.0262791840963088,1.6279537257960772,2.02,0.29135484753881025,4384000000.0,150.0,4.49,-0.0445309548100356,25.304389457860488,3340
231,태경산업,2013,2.8903717578961645,1.77,0.07886683199378529,9.58,0.35262711533290275,0.4610778443113772,0.5063950722476657,61.69,0.0334904685821192,1.6784814565552968,7.8,0.24507134242825984,4384312000.0,150.0,3.07,-0.2992852560669357,25.683563870736933,4880
232,태경산업,2014,2.9444389791664403,1.67,0.055769046713717345,-8.56,0.37379088725458376,0.1885245901639345,0.6276699532376365,61.69,0.0239936933820292,2.490307879225641,6.69,0.21869002266603943,4384313000.0,150.0,2.59,-0.1254907969543162,25.85627656842425,5800
233,태경산업,2015,2.995732273553991,-1.85,0.04949205397558166,-13.2,0.4489407441983958,-0.0034482758620689,0.6564430175629469,61.69,0.0232351868784351,2.338803112705293,4.98,0.18900394303553864,5261175000.0,180.0,3.11,0.1352708260079556,25.85282233355616,5780
234,태경산업,2016,3.044522437723423,0.9,0.03494851704862379,25.67,0.47314395322613656,-0.1678200692041522,0.5354107161898669,61.95,0.01893496807859,2.0617468321789563,4.21,0.19397747081212846,5845750000.0,200.0,4.16,0.2275135509853283,25.669115734989543,4810
235,태경산업,2017,3.091042453358316,1.59,0.08402576913351315,26.77,0.44492161159811194,0.0810810810810811,0.5769898032784396,61.94,0.0173533543688106,1.8504864225386688,3.46,0.19962663473463627,5845750000.0,200.0,3.85,-0.0619578745440796,25.747077276459255,5200
236,태경산업,2018,3.1354942159291497,2.84,0.033674693822652056,-0.05,0.42823740974055763,0.073076923076923,0.525576664657981,63.47,0.0593340383190645,1.8198992646114491,5.13,0.1772781251336441,6365828000.0,220.0,3.94,0.0183866262504392,25.81760742726509,5580
237,태경산업,2019,3.1780538303479458,4.63,0.1064920585437457,-7.79,0.38862365905536217,0.0232974910394265,0.4862927628416001,63.74,0.0371927227635959,0.983378530034747,3.85,0.2114578625497156,10686738000.0,370.0,6.48,0.4148674607865548,25.8406376745398,5710
238,태경산업,2020,3.2188758248682006,1.58,0.04922049097344871,-17.12,0.3615239094610672,0.0315236427320491,0.49813756141457516,63.54,0.0494367333740194,1.5279725128417627,3.41,0.21270700936577855,6844000000.0,237.0,4.02,-0.3988028582827481,25.87167464853537,5890
239,태경산업,2021,3.258096538021482,5.02,0.10549265809969113,20.0,0.3407544730352336,0.1375212224108659,0.5080241076686408,61.97,0.0515704329976692,1.5326556473432982,2.51,0.30234064063635974,7625616000.0,267.4,3.99,-0.0059940239402103,26.0005261772688,6700
241,태경케미컬,2011,2.1972245773362196,9.21,0.08538999033425775,34.69,0.1545339129150874,-0.2642777155655095,0.5343431735948823,57.43,0.0631256148893678,3.1146749429113787,0.51,0.34415396551724137,1740000000.0,150.0,4.57,0.2449229965782497,24.363637586995303,3285
242,태경케미컬,2012,2.302585092994046,8.25,0.09892513848501826,4.32,0.14248710923254043,0.3120243531202435,0.646549672850728,57.43,0.0677784057852058,3.611735501574461,3.28,0.32753741379310347,1740000000.0,150.0,3.48,-0.2177720075122988,24.635208839174386,4310
243,태경케미컬,2013,2.3978952727983707,4.36,0.09165454150498138,-7.07,0.1450931899641577,0.2807424593967518,0.7395528031658016,57.43,0.0470437048031041,4.30500871079258,3.88,0.3150010344827586,1740000000.0,150.0,2.72,-0.1858993781418385,24.88264879534773,5520
244,태경케미컬,2014,2.4849066497880004,5.7,0.09851907978497666,4.0,0.16303275746215873,0.0036231884057971,0.6788619128909796,57.43,0.0389012317524428,2.5682743882485246,2.58,0.3384491379310345,1740000000.0,150.0,2.71,-0.0026917916657114,24.88626543581792,5540
245,태경케미컬,2015,2.5649493574615367,4.64,0.036993547128853915,-5.66,0.17143592917952719,0.1606498194945849,0.7633275612664827,57.43,0.0402609803081426,1.9761157186089409,1.08,0.34251008620689655,1740000000.0,150.0,2.33,-0.1080595726269912,25.035245473308255,6430
246,태경케미컬,2016,2.6390573296152584,3.31,0.042166818467197824,0.84,0.15432861425274347,-0.1835147744945567,0.6368008530496393,57.43,0.0283530334744911,0.70682388188289,0.2,0.3327705172413793,1740000000.0,150.0,2.86,0.1476948794843868,24.83249901166226,5250
247,태경케미컬,2017,2.70805020110221,1.47,0.05729732245325815,-4.77,0.11932115198669811,-0.1304761904761905,0.5433595514526577,57.43,0.0220352602246753,1.197539143410351,0.35,0.3417637931034483,1740000000.0,150.0,3.29,0.1056195494631861,24.69268944910566,4565
248,태경케미컬,2018,2.772588722239781,2.49,0.03949771092748024,-2.96,0.12337231521015633,0.0164293537787514,0.4983888292158969,57.43,0.0328395815654618,1.5918228544659097,1.38,0.36428155172413795,1728514000.0,150.0,3.23,-0.0140847398817389,24.70898530129689,4640
249,태경케미컬,2019,2.833213344056216,7.59,0.24463951010536716,-11.82,0.12630889021611696,0.1314655172413792,0.5139630858039851,59.11,0.0654109159869765,0.9218098140795258,4.02,0.3213678448275862,1715316000.0,150.0,2.86,-0.0915348095814472,24.83249901166226,5250
250,태경케미컬,2020,2.8903717578961645,5.6,0.0623857505384599,12.5,0.1171248018538659,1.6952380952380954,1.3215568187307773,58.76,0.1292659152096352,3.278841258737604,1.67,0.3300766379310345,2266780000.0,200.0,1.41,-0.4710404359741759,25.823985559147975,14150
251,태경케미컬,2021,2.9444389791664403,7.24,0.08328354671344855,14.89,0.12294037176663805,-0.127208480565371,1.016143675878114,58.76,0.086830659844293,2.5704150118868605,2.1,0.3146581034482759,2493458000.0,220.0,1.78,0.1428241801999822,25.68792699813272,12350
