,회사명,회계년도,자산총계,자본총계,부채총계,매출액증가율,영업활동현금흐름,보통주총배당금,상장일,종가,최대주주지분율,외국인지분율,소액주주주식수,우선주자본금,발행주식 보통주,ROA
175,대정화금,2017,112265502000.0,98221395000,14044107000.0,9.11,8881111000,1674580000,2010-12-20,12300,50.49,1.22,2751400,,7190391,6.53
176,대정화금,2018,128672395000.0,114495699000,14176696000.0,11.03,8923089000,2130117000,2010-12-20,12850,52.02,1.87,3026919,,7190391,8.33
177,대정화금,2019,151327494000.0,121258074000,30069420000.0,7.82,10766523000,2130117000,2010-12-20,14950,52.02,3.9,3003671,,7190391,4.33
178,대정화금,2020,161004379000.0,127969337000,33035042000.0,0.73,8986317000,2135457000,2010-12-20,37900,51.76,0.62,3192670,,7190391,5.71
179,대정화금,2021,162970779000.0,135063064000,27907715000.0,10.9,9464957000,2151957000,2010-12-20,21700,51.37,0.76,3332926,,7190391,5.21
180,대한제당,2010,1537242552000.0,402959083000,1134283469000.0,0.87,54619894000,3444460000,1968-12-17,60600,46.87,2.23,1475459,1620690000.0,89696580,0.63
181,대한제당,2011,1595832317000.0,413244487000,1182587830000.0,6.76,2617464000,2496154000,1968-12-17,23950,49.54,4.43,2497497,1620690000.0,89696580,1.21
182,대한제당,2012,1620715653000.0,434194171000,1186521482000.0,5.48,-27344396000,4210229000,1968-12-17,25950,49.17,3.63,2406492,1620690000.0,89696580,1.81
183,대한제당,2013,1570047610000.0,443985663000,1126061947000.0,-8.2,105713482000,3328205000,1968-12-17,28350,48.85,4.19,1528002,1620690000.0,89696580,0.65
184,대한제당,2014,1561333927000.0,447508077000,1113825850000.0,-3.15,-12338169000,4393231000,1968-12-17,24950,49.4,4.77,2132820,1944830000.0,89696580,0.42
185,대한제당,2015,1541681141000.0,424866808000,1116814333000.0,-1.15,-7328788000,3594461000,1968-12-17,20150,48.96,3.34,2240116,1944830000.0,89696580,-1.13
186,대한제당,2016,1210586736000.0,449825749000,760760987000.0,-4.97,86912335000,5367500000,1968-12-17,24000,49.31,2.68,2216330,1944830000.0,89696580,1.64
187,대한제당,2017,1152870713000.0,451782278000,701088435000.0,0.81,10536903000,4541731000,1968-12-17,24500,49.08,2.67,2038585,1944830000.0,89696580,0.91
188,대한제당,2018,1135447475000.0,451970433000,683477042000.0,-5.06,12613990000,4541731000,1968-12-17,19000,49.18,2.33,2146467,1944830000.0,89696580,0.85
189,대한제당,2019,1143146276000.0,464321365000,678824911000.0,-0.47,8509710000,5668442000,1968-12-17,19950,49.13,1.83,1938339,1944830000.0,89696580,1.27
190,대한제당,2020,1146241857000.0,478569356000,667672501000.0,0.84,64757973000,7455883000,1968-12-17,22950,48.41,1.9,2048507,1620690000.0,89696580,1.98
191,대한제당,2021,1182290229000.0,511199010000,671091219000.0,0.0,-11839308000,9866624000,1968-12-17,3020,48.38,2.4,28440225,3241380000.0,89696580,1.71
192,대한제분,2010,792870935000.0,547076634000,245794301000.0,1.22,48265771000,5338918000,1970-11-25,181000,35.82,13.01,710747,0.0,1690000,5.79
193,대한제분,2011,845150369000.0,558821975000,286328394000.0,3.41,7712144000,5339000000,1970-11-25,169000,35.82,12.21,663809,0.0,1690000,0.64
194,대한제분,2012,899689781000.0,603492180000,296197601000.0,18.4,20664453000,4107000000,1970-11-25,139000,36.7,8.23,818261,0.0,1690000,3.64
195,대한제분,2013,897265128000.0,607351973000,289913155000.0,-2.84,60212350000,3285488000,1970-11-25,153500,36.82,8.9,817177,0.0,1690000,2.05
196,대한제분,2014,900381934000.0,624697233000,275684701000.0,0.57,71566460000,4106860000,1970-11-25,155500,39.43,14.89,801917,0.0,1690000,4.1
197,대한제분,2015,895425738000.0,656916662000,238509075000.0,-5.04,53616382000,3285488000,1970-11-25,184000,41.58,15.55,734391,0.0,1690000,3.81
198,대한제분,2016,867495382000.0,661897108000,205598274000.0,-2.22,86171246000,3285488000,1970-11-25,180000,41.03,12.62,701259,0.0,1690000,3.11
199,대한제분,2017,873461795000.0,710408210000,163053585000.0,0.41,43364428000,3290448000,1970-11-25,166500,41.9,13.41,677647,0.0,1690000,5.86
200,대한제분,2018,919690199000.0,749005259000,170684939000.0,6.63,12634599000,4113060000,1970-11-25,176000,41.9,13.55,609173,0.0,1690000,5.74
201,대한제분,2019,1005108274000.0,759848294000,245259980000.0,8.01,3331984000,3290448000,1970-11-25,147500,41.76,13.73,578182,0.0,1690000,1.77
202,대한제분,2020,1084880808000.0,780799362000,304081446000.0,3.9,47687236000,3290448000,1970-11-25,166000,42.59,10.47,606525,0.0,1690000,1.99
203,대한제분,2021,1321597381000.0,880617517000,440979864000.0,14.54,28657927000,4113060000,1970-11-25,154500,42.43,8.13,714850,0.0,1690000,7.26
204,세방전지,2010,593934630000.0,392408148000,201526482000.0,25.99,111986956000,4200000000,1987-11-28,32800,44.74,25.5,4182648,,14000000,16.78
205,세방전지,2011,712634498000.0,490419192000,222215306000.0,20.71,82962269000,4900000000,1987-11-28,43950,44.74,26.91,3988759,,14000000,16.13
206,세방전지,2012,772556142000.0,585523351000,187032791000.0,-11.27,145854815000,4900000000,1987-11-28,47150,41.42,26.32,4418979,,14000000,13.18
207,세방전지,2013,870157611000.0,648042636000,222114976000.0,8.56,56648993000,4200000000,1987-11-28,54800,41.42,25.22,3352230,,14000000,8.53
208,세방전지,2014,927725912000.0,699002698000,228723214000.0,4.0,76015357000,4168312000,1987-11-28,39500,41.48,28.82,4295692,,14000000,6.83
209,세방전지,2015,1001384893000.0,768069528000,233315365000.0,0.0,67799586000,4810112000,1987-11-28,40850,41.5,34.1,4415643,0.0,14000000,7.85
210,세방전지,2016,1086480434000.0,826509751000,259970683000.0,0.37,79426030000,4810112000,1987-11-28,37400,41.5,36.52,4537064,0.0,14000000,6.01
211,세방전지,2017,1145352882000.0,890163291000,255189592000.0,15.76,83221265000,5497271000,1987-11-28,35750,41.48,36.64,3588458,0.0,14000000,5.97
212,세방전지,2018,1267930429000.0,982433138000,285497291000.0,6.28,148940078000,6872188000,1987-11-28,35950,41.49,36.21,3647046,0.0,14000000,8.0
213,세방전지,2019,1510688833000.0,1054689601000,455999231000.0,-3.55,54566525000,6872188000,1987-11-28,37300,41.48,37.73,3731419,0.0,14000000,5.64
214,세방전지,2020,1514339389000.0,1136178543000,378160846000.0,9.99,185196946000,6701015000,1987-11-28,68900,41.54,27.53,4089786,0.0,14000000,4.41
215,세방전지,2021,1684408564000.0,1211999100000,472409464000.0,7.92,11592198000,8043666000,1987-11-28,75900,41.55,26.11,3976003,0.0,14000000,5.33
216,SK텔레콤,2010,23132389080000.0,12407999270000,10724389810000.0,6.62,4343404901000,669542991000,1989-11-07,173500,23.23,49.0,22610527,0.0,218833144,7.63
217,SK텔레콤,2011,24366036429000.0,12732709047000,11633327382000.0,2.71,6306394700000,656533000000,1989-11-07,141500,25.22,40.96,24843976,0.0,218833144,6.66
218,SK텔레콤,2012,25595559623000.0,12854782317000,12740777306000.0,2.27,3999664146000,655133000000,1989-11-07,152500,25.22,44.14,25939500,0.0,218833144,4.47
219,SK텔레콤,2013,26576515239000.0,14166557348000,12409957891000.0,1.85,3558570670000,666374000000,1989-11-07,230000,25.22,48.01,30867631,0.0,218833144,6.17
220,SK텔레콤,2014,27941233000000.0,15248270000000,12692963000000.0,3.38,3677385000000,666801558000,1989-11-07,268000,25.23,43.47,32509480,0.0,218833144,6.6
221,SK텔레콤,2015,28581387000000.0,15374096000000,13207291000000.0,-0.16,3778129000000,708111600000,1989-11-07,215500,25.22,39.38,33220219,0.0,218833144,5.36
222,SK텔레콤,2016,31297663000000.0,16116430000000,15181233000000.0,-0.26,4243168000000,706091600000,1989-11-07,224000,25.22,40.78,34275422,0.0,218833144,5.54
223,SK텔레콤,2017,33428669000000.0,18029195000000,15399474000000.0,2.51,3855820000000,706091600000,1989-11-07,267000,25.22,41.43,33953935,0.0,218833144,8.21
224,SK텔레콤,2018,42369111000000.0,22349250000000,20019861000000.0,-3.69,4332580000000,717437612000,1989-11-07,269500,26.78,41.83,33196466,0.0,218833144,8.26
225,SK텔레콤,2019,44611620000000.0,22823536000000,21788084000000.0,5.15,3986082000000,730097860000,1989-11-07,238000,26.78,37.19,33249477,0.0,218833144,1.98
226,SK텔레콤,2020,47906957000000.0,24396243000000,23510714000000.0,4.96,5821876000000,715080825000,1989-11-07,238000,26.78,33.94,31513010,0.0,218833144,3.24
227,SK텔레콤,2021,30911277000000.0,12335138000000,18576139000000.0,0.0,5031279000000,716989587000,1989-11-07,57900,30.02,44.56,112345220,0.0,218833144,7.83
228,태경산업,2010,384414747000.0,240570827000,143843919000.0,15.48,34167794000,4384313000,1996-01-30,4680,61.48,2.47,7107304,0.0,29228750,8.92
229,태경산업,2011,422190911000.0,259871985000,162318926000.0,19.5,32449599000,4384000000,1996-01-30,3165,61.52,2.34,8819471,0.0,29228750,6.34
230,태경산업,2012,428780317000.0,276031969000,152748348000.0,1.62,30065522000,4384000000,1996-01-30,3340,61.69,2.02,8515938,0.0,29228750,5.77
231,태경산업,2013,435097316000.0,281670392000,153426924000.0,9.58,34314722000,4384312000,1996-01-30,4880,61.69,7.8,7163129,0.0,29228750,1.77
232,태경산업,2014,431307721000.0,270088529000,161219192000.0,-8.56,24053636000,4384313000,1996-01-30,5800,61.69,6.69,6392036,0.0,29228750,1.67
233,태경산업,2015,467026320000.0,257359685000,209666635000.0,-13.2,23114076000,5261175000,1996-01-30,5780,61.69,4.98,5524349,0.0,29228750,-1.85
234,태경산업,2016,498398107000.0,262584017000,235814090000.0,25.67,17418271000,5845750000,1996-01-30,4810,61.95,4.21,5669719,0.0,29228750,0.9
235,태경산업,2017,474559999000.0,263417998000,211142001000.0,26.77,39875269000,5845750000,1996-01-30,5200,61.94,3.46,5834837,0.0,29228750,1.59
236,태경산업,2018,542740904000.0,310319252000,232421652000.0,-0.05,18276637000,6365828000,1996-01-30,5580,63.47,5.13,5181618,0.0,29228750,2.84
237,태경산업,2019,561358060000.0,343200741000,218157319000.0,-7.79,59780169000,10686738000,1996-01-30,5710,63.74,3.85,6180649,0.0,29228750,4.63
238,태경산업,2020,541292144000.0,345601972000,195690172000.0,-17.12,26642658000,6844000000,1996-01-30,5890,63.54,3.41,6217160,0.0,29228750,1.58
239,태경산업,2021,584726246000.0,385478595000,199247651000.0,20.0,61684300000,7625616000,1996-01-30,6700,61.97,2.51,8837039,0.0,29228750,5.02
240,태경케미컬,2010,85655196000.0,72076432000,13578764000.0,0.0,11372215000,1740000000,2003-01-28,4465,57.43,1.42,3726923,0.0,11600000,16.14
241,태경케미컬,2011,84348411000.0,71313721000,13034690000.0,34.69,7202510000,1740000000,2003-01-28,3285,57.43,0.51,3992186,0.0,11600000,9.21
242,태경케미컬,2012,90176361000.0,77327392000,12848969000.0,4.32,8920709000,1740000000,2003-01-28,4310,57.43,3.28,3799434,0.0,11600000,8.25
243,태경케미컬,2013,101276656000.0,86582053000,14694603000.0,-7.07,9282497000,1740000000,2003-01-28,5520,57.43,3.88,3654012,0.0,11600000,4.36
244,태경케미컬,2014,113103974000.0,94664318000,18439657000.0,4.0,11142902000,1740000000,2003-01-28,5540,57.43,2.58,3926010,0.0,11600000,5.7
245,태경케미컬,2015,117932058000.0,97714276000,20217782000.0,-5.66,4362723000,1740000000,2003-01-28,6430,57.43,1.08,3973117,0.0,11600000,4.64
246,태경케미컬,2016,113086853000.0,95634294000,17452560000.0,0.84,4768519000,1740000000,2003-01-28,5250,57.43,0.2,3860138,0.0,11600000,3.31
247,태경케미컬,2017,110660845000.0,97456647000,13204198000.0,-4.77,6340579000,1740000000,2003-01-28,4565,57.43,0.35,3964460,0.0,11600000,1.47
248,태경케미컬,2018,123194402000.0,107995673000,15198729000.0,-2.96,4865881000,1728514000,2003-01-28,4640,57.43,1.38,4225666,0.0,11600000,2.49
249,태경케미컬,2019,135621495000.0,118491356000,17130138000.0,-11.82,33178255000,1715316000,2003-01-28,5250,59.11,4.02,3727867,0.0,11600000,7.59
250,태경케미컬,2020,140679345000.0,124202346000,16477000000.0,12.5,8776365000,2266780000,2003-01-28,14150,58.76,1.67,3828889,0.0,11600000,5.6
251,태경케미컬,2021,160745889000.0,140983716000,19762173000.0,14.89,13387497000,2493458000,2003-01-28,12350,58.76,2.1,3650034,0.0,11600000,7.24
