종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"139990","아주스틸","KOSPI",,"14950","50","0.34","14900","15000","14800","47437","707315400","395460225550","26452189"
"032080","아즈텍WB","KOSDAQ","벤처기업부","2730","0","0.00","2730","2760","2670","55876","151137020","58670509170","21491029"
"013310","아진산업","KOSDAQ","우량기업부","3395","-105","-3.00","3500","3520","3335","1926500","6538147070","131748345890","38806582"
"059120","아진엑스텍","KOSDAQ","벤처기업부","12450","600","5.06","11950","12500","11800","331328","4055404850","121370020200","9748596"
"158430","아톤","KOSDAQ","벤처기업부","29750","100","0.34","29750","30050","29300","15940","473330700","129518915750","4353577"
"149300","아퓨어스","KONEX","일반기업부","1800","0","0.00","1800","2070","1795","6568","11825080","65425746600","36347637"
"067160","아프리카TV","KOSDAQ","우량기업부","102500","-400","-0.39","103200","104000","101000","71531","7319990600","1178213617500","11494767"
"001540","안국약품","KOSDAQ","중견기업부","9980","40","0.40","9990","9990","9810","12169","120783210","130163351600","13042420"
"053800","안랩","KOSDAQ","우량기업부","115700","8000","7.43","108700","118300","108700","627225","71664792000","1158603023500","10013855"
"251280","안지오랩","KONEX","일반기업부","8980","0","0.00","8970","8980","8500","1070","9226990","24352862000","2711900"
"065660","안트로젠","KOSDAQ","기술성장기업부","22100","850","4.00","21400","22450","21150","30627","674543450","215041243300","9730373"
"297570","알로이스","KOSDAQ","벤처기업부","2290","-30","-1.29","2300","2300","2245","224904","511520500","79282589220","34621218"
"001780","알루코","KOSPI",,"3405","-15","-0.44","3420","3460","3400","243528","832389775","305739144960","89791232"
"260660","알리코제약","KOSDAQ","우량기업부","7210","170","2.41","7100","7210","7010","19104","135568900","110507821410","15327021"
"361570","알비더블유","KOSDAQ","중견기업부","17600","-150","-0.85","17750","18500","17450","89479","1581337400","139578384000","7930590"
"131370","알서포트","KOSDAQ","벤처기업부","5160","-10","-0.19","5170","5210","5100","111265","573817350","274858148280","53267083"
"140670","알에스오토메이션","KOSDAQ","중견기업부","16400","50","0.31","16600","17300","16400","590559","9927010000","152571496000","9303140"
"096610","알에프세미","KOSDAQ","중견기업부","3850","80","2.12","3770","3920","3730","102552","391292365","41769092750","10849115"
"061040","알에프텍","KOSDAQ","중견기업부","6050","-10","-0.17","6070","6100","5980","152137","919739320","194140016950","32089259"
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부","9930","-320","-3.12","10150","10300","9900","22350","223307390","75870055770","7640489"
"347860","알체라","KOSDAQ","기술성장기업부","18650","-200","-1.06","19100","19100","18550","70355","1317618800","260185105600","13950944"
"196170","알테오젠","KOSDAQ","기술성장기업부","55000","600","1.10","54100","56400","53600","217279","11991387100","2345611620000","42647484"
"123750","알톤스포츠","KOSDAQ","벤처기업부","3525","0","0.00","3560","3560","3490","32086","112437675","44930696925","12746297"
"085810","알티캐스트","KOSDAQ","중견기업부","2470","-50","-1.98","2580","2580","2455","191257","479556360","73323849430","29685769"
"117670","알파홀딩스","KOSDAQ","중견기업부","2830","20","0.71","2825","2855","2790","81258","229785735","75114994830","26542401"
"291650","압타머사이언스","KOSDAQ","기술성장기업부","10300","300","3.00","10050","10350","9960","24471","248256450","87448297800","8490126"
"293780","압타바이오","KOSDAQ","기술성장기업부","18750","300","1.63","18400","19200","18350","193408","3617499950","418103737500","22298866"
"267810","앙츠","KONEX","일반기업부","1515","15","1.00","1725","1725","1515","56","95340","2707305000","1787000"
"018250","애경산업","KOSPI",,"17150","100","0.59","17050","17400","16950","18603","318755600","452930385250","26409935"
"161000","애경케미칼","KOSPI",,"9670","10","0.10","9660","9740","9620","60562","584113030","470433016030","48648709"
"196300","애니젠","KOSDAQ","기술성장기업부","11200","500","4.67","10750","11350","10600","21542","238621850","62748627200","5602556"
"310200","애니플러스","KOSDAQ","중견기업부","3790","-110","-2.82","3915","3915","3790","164096","626610150","128002125920","33773648"
"179530","애드바이오텍","KOSDAQ","기술성장기업부","5080","-80","-1.55","5220","5250","5030","71649","367726790","46433455520","9140444"
"900100","애머릿지","KOSDAQ","관리종목(소속부없음)","3585","0","0.00","0","0","0","0","0","112029919965","31249629"
"205500","액션스퀘어","KOSDAQ","중견기업부","3480","20","0.58","3520","3550","3410","109841","381733225","159518870880","45838756"
"052790","액토즈소프트","KOSDAQ","중견기업부","10950","200","1.86","10850","11200","10650","44805","488671500","124070486100","11330638"
"290740","액트로","KOSDAQ","벤처기업부","8400","-240","-2.78","8640","8770","8390","332373","2841833320","84546092400","10065011"
"238090","앤디포스","KOSDAQ","우량기업부","8000","0","0.00","8030","8070","7990","28048","224825470","191834424000","23979303"
"092600","앤씨앤","KOSDAQ","벤처기업부","4130","130","3.25","4110","4250","4000","137995","570970020","97919921120","23709424"
"129890","앱코","KOSDAQ","벤처기업부","13850","-750","-5.14","14450","14600","13850","51804","732431150","140282245700","10128682"
"174900","앱클론","KOSDAQ","기술성장기업부","14850","500","3.48","14450","15600","14150","144687","2175536900","227473324650","15318069"
"255440","야스","KOSDAQ","우량기업부","13000","200","1.56","12850","13200","12750","15692","203702900","169754000000","13058000"
"030960","양지사","KOSDAQ","중견기업부","9270","-40","-0.43","9270","9400","9210","20377","189248260","148134600000","15980000"
"102120","어보브반도체","KOSDAQ","우량기업부","13800","-100","-0.72","14050","14100","13650","84397","1167318350","240943211400","17459653"
"263540","어스앤에어로스페이스","KOSDAQ","투자주의환기종목(소속부없음)","10900","0","0.00","0","0","0","0","0","62519642300","5735747"
"238120","얼라인드","KOSDAQ","기술성장기업부","11050","200","1.84","10850","11200","10800","92249","1014233400","79443400400","7189448"
"224810","엄지하우스","KONEX","일반기업부","4750","5","0.11","4750","4750","4750","2","9500","19950000000","4200000"
"019990","에너토크","KOSDAQ","중견기업부","13200","-450","-3.30","14200","14250","13100","345903","4717908300","128780361600","9756088"
"011090","에넥스","KOSPI",,"1835","-45","-2.39","1875","1890","1820","400706","737814940","110084661235","59991641"
"136510","에디슨EV","KOSDAQ","관리종목(소속부없음)","11600","0","0.00","0","0","0","0","0","335276888000","28903180"
"056090","에디슨INNO","KOSDAQ","기술성장기업부","9380","-80","-0.85","9430","9580","9340","174848","1650636380","118354570040","12617758"
"270660","에브리봇","KOSDAQ","벤처기업부","36300","950","2.69","36150","36750","35200","110455","3977147150","221272857300","6095671"
"038680","에스넷","KOSDAQ","중견기업부","7120","20","0.28","7070","7180","7070","51784","369407270","114953560560","16145163"
"137310","에스디바이오센서","KOSPI",,"48300","100","0.21","48450","48700","47650","184717","8912812000","4988006349900","103271353"
"217480","에스디생명공학","KOSDAQ","중견기업부","2035","10","0.49","2035","2035","1990","111273","223686280","45614659310","22415066"
"121890","에스디시스템","KOSDAQ","투자주의환기종목(소속부없음)","739","0","0.00","0","0","0","0","0","8238120740","11147660"
"097780","에스맥","KOSDAQ","관리종목(소속부없음)","3385","0","0.00","0","0","0","0","0","191943209250","56704050"
"042110","에스씨디","KOSDAQ","우량기업부","2720","30","1.12","2695","2735","2640","1570810","4226380460","131456414080","48329564"
"298060","에스씨엠생명과학","KOSDAQ","기술성장기업부","12250","1550","14.49","10800","13050","10700","747496","9247776350","148476982500","12120570"
"065420","에스아이리소스","KOSDAQ","중견기업부","934","-18","-1.89","952","957","923","1393798","1308219284","63583157724","68076186"
"270210","에스알바이오텍","KONEX","일반기업부","4595","0","0.00","0","0","0","0","0","5092206570","1108206"
"103230","에스앤더블류","KOSDAQ","관리종목(소속부없음)","2505","0","0.00","0","0","0","0","0","18036000000","7200000"
"260970","에스앤디","KOSDAQ","벤처기업부","19950","-150","-0.75","20000","20200","19700","19241","383720250","80985429000","4059420"
"101490","에스앤에스텍","KOSDAQ","우량기업부","26300","0","0.00","26350","26900","25950","66097","1741674700","564173056100","21451447"
"095910","에스에너지","KOSDAQ","중견기업부","4150","-205","-4.71","4355","4365","4130","1270799","5400652945","80496176350","19396669"
"275630","에스에스알","KOSDAQ","벤처기업부","5650","-40","-0.70","5740","5800","5600","12273","69776490","34001637850","6017989"
"031330","에스에이엠티","KOSDAQ","우량기업부","4535","-5","-0.11","4570","4580","4500","313887","1422097210","453477628845","99995067"
"050320","에스에이치엔엘","KOSDAQ","투자주의환기종목(소속부없음)","51","-6","-10.53","47","63","47","24435603","1318230144","3348749760","65661760"
"060540","에스에이티","KOSDAQ","중견기업부","2960","-10","-0.34","2970","2985","2940","177746","525634770","77354585760","26133306"
"351320","에스에이티이엔지","KOSDAQ","벤처기업부","3195","-35","-1.08","3250","3395","3195","14918","48215875","70340755770","22015886"
"056190","에스에프에이","KOSDAQ","우량기업부","42950","450","1.06","42550","43000","42100","119680","5093602750","1542281242000","35908760"
"080000","에스엔유","KOSDAQ","우량기업부","3460","-30","-0.86","3540","3540","3455","31091","107955195","118757130200","34322870"
"086460","에스엔피제네틱스","KONEX","일반기업부","9100","0","0.00","9100","9100","9100","66","600600","20338809400","2235034"
"005850","에스엘","KOSPI",,"29100","-1050","-3.48","30900","30950","28500","518373","15120910350","1351651932000","46448520"
"214310","에스엘바이오닉스","KOSDAQ","관리종목(소속부없음)","4105","-70","-1.68","4175","4190","4000","151480","616859000","38638645005","9412581"
"246250","에스엘에스바이오","KONEX","일반기업부","8140","-10","-0.12","7650","8140","7650","371","2920620","55886008420","6865603"
"041510","에스엠","KOSDAQ","우량기업부","68700","-3100","-4.32","71600","71700","67600","629247","43277634100","1633507448700","23777401"
"010580","에스엠벡셀","KOSPI",,"1530","0","0.00","0","0","0","0","0","170215192800","111251760"
"299670","에스엠비나","KONEX","일반기업부","3125","-15","-0.48","0","0","0","0","0","17031250000","5450000"
"007820","에스엠코어","KOSDAQ","중견기업부","6600","20","0.30","6620","6620","6530","17605","115756680","132224043600","20033946"
"109610","에스와이","KOSDAQ","중견기업부","3230","-40","-1.22","3285","3290","3230","198707","645156470","157970902000","48907400"
"012750","에스원","KOSPI",,"73200","1200","1.67","71300","73200","71300","67529","4907967000","2781539829600","37999178"
"306040","에스제이그룹","KOSDAQ","우량기업부","24750","-450","-1.79","24950","25200","24600","37415","929222450","244179243000","9865828"
"217910","에스제이켐","KONEX","일반기업부","353","-15","-4.08","369","369","313","53","18692","4585654266","12990522"
"224020","에스케이씨에스","KONEX","일반기업부","3685","85","2.36","3685","3685","3685","1","3685","12711724410","3449586"
"408920","에스케이증권7호스팩","KOSDAQ","SPAC(소속부없음)","2215","5","0.23","2220","2220","2200","10115","22264845","8018300000","3620000"
"096630","에스코넥","KOSDAQ","중견기업부","1345","0","0.00","1345","1355","1330","101634","136703220","89146550235","66279963"
"069510","에스텍","KOSDAQ","중견기업부","8070","80","1.00","8080","8080","7930","2194","17512320","88043700000","10910000"
"041910","에스텍파마","KOSDAQ","우량기업부","9180","0","0.00","9170","9220","9130","14113","129477830","109226054340","11898263"
"234300","에스트래픽","KOSDAQ","중견기업부","4640","95","2.09","4545","4670","4475","130384","599810215","120402719680","25948862"
"039440","에스티아이","KOSDAQ","우량기업부","20600","-100","-0.48","20800","20950","20300","122306","2513984500","326098000000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","2755","-105","-3.67","2855","2855","2750","41272","115921960","34440188880","12500976"
"052020","에스티큐브","KOSDAQ","중견기업부","6160","1060","20.78","5120","6330","5120","1081418","6415473970","188347562480","30575903"
"237690","에스티팜","KOSDAQ","중견기업부","98000","3800","4.03","95000","99400","94300","101625","9933301500","1843259950000","18808775"
"050760","에스폴리텍","KOSDAQ","중견기업부","4355","160","3.81","4210","4390","4180","565532","2437474445","71137522690","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","29800","950","3.29","29150","30000","28750","340957","10038733900","204854616800","6874316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","10750","1090","11.28","11600","12550","10400","5178587","60901903600","87566275000","8145700"
"058610","에스피지","KOSDAQ","우량기업부","16700","100","0.60","17100","17150","16600","448705","7576957750","370361912000","22177360"
"043340","에쎈테크","KOSDAQ","중견기업부","1335","10","0.75","1330","1355","1315","438695","584988015","96120000000","72000000"
"023960","에쓰씨엔지니어링","KOSPI",,"2805","-85","-2.94","2940","2940","2795","135143","382218785","87294710745","31121109"
"298690","에어부산","KOSPI",,"2135","-15","-0.70","2150","2155","2100","258139","550554415","414019200000","193920000"
"187660","에이디엠코리아","KOSDAQ","벤처기업부","4135","65","1.60","4155","4210","4000","346697","1428012685","90292893750","21836250"
"054630","에이디칩스","KOSDAQ","관리종목(소속부없음)","374","-1","-0.27","377","378","369","232446","86560763","29811338414","79709461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","17600","0","0.00","17700","17850","17450","34109","601136500","234605043200","13329832"
"096690","에이루트","KOSDAQ","투자주의환기종목(소속부없음)","492","-3","-0.61","495","495","490","455671","224347214","77976957000","158489750"
"140910","에이리츠","KOSPI",,"6820","-50","-0.73","6900","6900","6780","10000","68383690","30437878240","4463032"
"078520","에이블씨엔씨","KOSPI",,"7150","-50","-0.69","7220","7220","7060","17398","123796650","193289231850","27033459"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","23300","550","2.42","22750","23600","22300","312220","7206314000","1109453126200","47616014"
"203400","에이비온","KOSDAQ","기술성장기업부","12100","1600","15.24","10400","13150","10150","1558855","18921232650","227700062700","18818187"
"195990","에이비프로바이오","KOSDAQ","중견기업부","867","-1","-0.12","868","874","860","879994","761242039","228874935177","263984931"
"003800","에이스침대","KOSDAQ","관리종목(소속부없음)","42700","-50","-0.12","42750","42850","42400","834","35623000","473543000000","11090000"
"088800","에이스테크","KOSDAQ","중견기업부","10700","0","0.00","10700","10700","10450","119322","1263198500","468026335300","43740779"
"241840","에이스토리","KOSDAQ","중견기업부","25050","-350","-1.38","25400","25500","24900","32439","812370500","238770588000","9531760"
"312610","에이에프더블류","KOSDAQ","벤처기업부","4375","10","0.23","4365","4500","4335","24153","105560595","88623885000","20256888"
"015260","에이엔피","KOSPI",,"2405","25","1.05","2395","2425","2355","94017","225469300","69860004695","29047819"
"234070","에이원알폼","KONEX","일반기업부","24850","0","0.00","0","0","0","0","0","85330178500","3433810"
"072990","에이치시티","KOSDAQ","우량기업부","12800","100","0.79","12950","13050","12550","16855","214742150","90515430400","7071518"
"227100","에이치앤비디자인","KOSDAQ","벤처기업부","3950","175","4.64","3835","4100","3780","166458","662711915","42605572950","10786221"
"044990","에이치엔에스하이텍","KONEX","일반기업부","12150","0","0.00","0","0","0","0","0","91259427600","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","38600","-200","-0.52","38800","39000","38250","2631","101770550","208135639000","5392115"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2155","0","0.00","2160","2165","2145","5200","11172780","9288050000","4310000"
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2125","-15","-0.70","2135","2135","2125","15985","34048425","10869375000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","2235","0","0.00","2235","2240","2210","160558","357013665","41360433945","18505787"
"357230","에이치피오","KOSDAQ","벤처기업부","11450","50","0.44","11600","12200","11450","223898","2642505800","228291932000","19938160"
"071670","에이테크솔루션","KOSDAQ","우량기업부","12500","450","3.73","12100","12800","12050","59841","750424900","125000000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","11700","-700","-5.65","12400","12400","11350","264335","3072879550","96642000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","11450","-650","-5.37","12100","12100","11100","151142","1723298400","61143000000","5340000"
"230980","에이트원","KOSDAQ","벤처기업부","1165","-30","-2.51","1195","1200","1145","270734","314851925","72263124445","62028433"
"021080","에이티넘인베스트","KOSDAQ","우량기업부","3940","10","0.25","3940","3975","3910","86111","338673380","189120000000","48000000"
"089530","에이티세미콘","KOSDAQ","중견기업부","1395","5","0.36","1390","1455","1380","1071187","1501623710","67244971995","48204281"
"200470","에이팩트","KOSDAQ","중견기업부","5780","-190","-3.18","6040","6040","5700","70480","407472630","106792372420","18476189"
"207490","에이펙스인텍","KONEX","일반기업부","10450","450","4.50","10450","10450","10450","1","10450","37620000000","3600000"
"262260","에이프로","KOSDAQ","우량기업부","15200","-500","-3.18","15450","15700","15100","48272","734221850","218879924000","14399995"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","586","15","2.63","578","599","569","449234","263391079","104715397162","178695217"
"007460","에이프로젠 MED","KOSPI",,"1600","105","7.02","1515","1660","1515","8895211","14248429535","328492484800","205307803"
"003060","에이프로젠제약","KOSPI",,"668","26","4.05","657","683","652","6818540","4558086052","266248612356","398575767"
"244920","에이플러스에셋","KOSPI",,"6580","-30","-0.45","6590","6610","6510","69005","450591960","148758619940","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","20250","250","1.25","20200","20750","19950","81951","1665902800","479937048750","23700595"
"230240","에치에프알","KOSDAQ","벤처기업부","33300","-650","-1.91","34000","34050","33050","64912","2163018750","449184565800","13489026"
"230360","에코마케팅","KOSDAQ","벤처기업부","16500","50","0.30","16550","16550","16100","109566","1781335100","532917478500","32298029"
"038870","에코바이오","KOSDAQ","중견기업부","7670","-100","-1.29","7750","7890","7650","89751","696962410","89056323980","11610994"
"128540","에코캡","KOSDAQ","벤처기업부","9660","240","2.55","9550","9960","9380","1554570","15285829730","140638008000","14558800"
"086520","에코프로","KOSDAQ","우량기업부","84900","-2600","-2.97","87900","88000","84500","322506","27699105100","2075879287500","24450875"
"247540","에코프로비엠","KOSDAQ","우량기업부","496400","3000","0.61","499800","504500","488500","199700","98870402800","11377222922400","22919466"
"383310","에코프로에이치엔","KOSDAQ","중견기업부","45700","850","1.90","44850","46500","44850","78196","3562469150","699435392400","15304932"
"038110","에코플라스틱","KOSDAQ","중견기업부","3300","-110","-3.23","3405","3405","3255","1654883","5479785130","112758921000","34169370"
"073540","에프알텍","KOSDAQ","벤처기업부","3870","-220","-5.38","4005","4030","3860","221300","862221335","44118000000","11400000"
"064850","에프앤가이드","KOSDAQ","벤처기업부","8200","-80","-0.97","8280","8280","8170","2047","16779110","99056000000","12080000"
"064090","에프앤리퍼블릭","KOSDAQ","중견기업부","3315","-30","-0.90","3345","3345","3210","28671","94107345","36429890835","10989409"
"036810","에프에스티","KOSDAQ","우량기업부","19400","50","0.26","19500","19650","19050","67555","1305836050","422081706600","21756789"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","6890","-420","-5.75","7300","7350","6810","50184","349627050","98974023200","14364880"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","10450","-150","-1.42","10600","10600","10350","19070","198810950","88728044900","8490722"
"054940","엑사이엔씨","KOSDAQ","중견기업부","1335","-5","-0.37","1340","1350","1300","238686","314428790","44286686580","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","17250","-150","-0.86","17600","17600","17050","294033","5069466250","626442840750","36315527"
"205100","엑셈","KOSDAQ","벤처기업부","4495","105","2.39","4425","4790","4380","1448190","6680295300","157919567135","35132273"
"070300","엑스큐어","KOSDAQ","벤처기업부","3440","35","1.03","3400","3500","3390","21707","74166670","25339294560","7366074"
"092870","엑시콘","KOSDAQ","우량기업부","12000","-150","-1.23","12200","12200","11950","18375","220915900","125713524000","10476127"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","12350","-50","-0.40","12400","12450","12100","10648","130671300","95645649450","7744587"
"067570","엔브이에이치코리아","KOSDAQ","우량기업부","4415","-110","-2.43","4500","4600","4385","196734","873559305","144921103480","32824712"
"236810","엔비티","KOSDAQ","기술성장기업부","18400","-200","-1.08","18500","18500","18150","81831","1494139350","156173919200","8487713"
"140610","엔솔바이오사이언스","KONEX","일반기업부","14750","0","0.00","15000","15000","14500","3594","52824350","141744697500","9609810"
"333620","엔시스","KOSDAQ","벤처기업부","17900","-100","-0.56","18100","18200","17750","18666","334280200","188958557600","10556344"
"101400","엔시트론","KOSDAQ","중견기업부","838","11","1.33","828","854","820","398988","329530486","39556933564","47203978"
"036570","엔씨소프트","KOSPI",,"455000","5000","1.11","449500","457000","445500","103258","46746616500","9989080010000","21954022"
"217820","엔에스","KOSDAQ","우량기업부","10600","-50","-0.47","10750","10750","10500","42623","451291750","122040312200","11513237"
"031860","엔에스엔","KOSDAQ","중견기업부","1660","-55","-3.21","1720","1735","1570","1511663","2474028935","125730076600","75741010"
"238170","엔에스엠","KONEX","일반기업부","603","-7","-1.15","620","625","595","207","128679","12527134452","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","4620","-135","-2.84","4895","4895","4620","301","1473120","18201414000","3939700"
"380440","엔에이치스팩19호","KOSPI",,"2120","-5","-0.24","2125","2130","2115","30368","64367060","108734800000","51290000"
"391060","엔에이치스팩20호","KOSDAQ","SPAC(소속부없음)","2135","-5","-0.23","2140","2140","2130","29831","63592090","54442500000","25500000"
"391710","엔에이치스팩21호","KOSDAQ","SPAC(소속부없음)","2920","260","9.77","2770","3005","2710","3104572","8861289880","21783200000","7460000"
"396770","엔에이치스팩22호","KOSDAQ","SPAC(소속부없음)","2215","15","0.68","2220","2220","2195","21346","46891990","14264600000","6440000"
"265740","엔에프씨","KOSDAQ","벤처기업부","12000","-50","-0.41","12300","12300","11800","24189","289374550","107181600000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","10300","0","0.00","10350","10600","10200","7220","74698150","128038393600","12430912"
"093510","엔지브이아이","KONEX","일반기업부","2040","-10","-0.49","0","0","0","0","0","12280800000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","22950","250","1.10","22700","23500","22450","72002","1642143850","319779975600","13933768"
"085310","엔케이","KOSPI",,"1095","15","1.39","1070","1100","1065","257800","280079355","87581770440","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","21400","-550","-2.51","21950","22150","21300","383380","8288057650","840480548800","39274792"
"348370","엔켐","KOSDAQ","벤처기업부","79800","-1700","-2.09","83000","83100","78700","159878","12828633300","1214016153000","15213235"
"069410","엔텔스","KOSDAQ","벤처기업부","7750","-150","-1.90","7900","7900","7710","15450","120223750","79397386000","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","1330","-55","-3.97","1385","1400","1300","960122","1285534250","121790194750","91571575"
"291230","엔피","KOSDAQ","중견기업부","9790","300","3.16","9300","10500","9140","4002894","39795804460","403344318960","41199624"
"198080","엔피디","KOSDAQ","우량기업부","3125","-20","-0.64","3145","3145","3075","39568","122784640","67297453125","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","2385","-75","-3.05","2460","2480","2340","680751","1624107825","44656556355","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","4580","-80","-1.72","4705","4795","4570","25234","116786370","30587072000","6678400"
"276240","엘리비젼","KONEX","일반기업부","647","-33","-4.85","647","647","647","2","1294","4886880286","7553138"
"900140","엘브이엠씨홀딩스","KOSPI",,"3485","5","0.14","3485","3505","3445","206500","718836975","346601710045","99455297"
"376190","엘비루셈","KOSDAQ","중견기업부","9590","-60","-0.62","9710","9790","9510","24309","233287170","235914000000","24600000"
"061970","엘비세미콘","KOSDAQ","우량기업부","11050","-100","-0.90","11200","11300","11000","218158","2417445950","483819741600","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","1760","-30","-1.68","1790","1860","1730","190638","337333065","40952137600","23268260"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","36150","-1600","-4.24","38100","38100","35150","491793","17864587000","820058809650","22684891"
"066970","엘앤에프","KOSDAQ","중견기업부","276600","3200","1.17","277000","279000","269100","820698","225340990802","9938131785600","35929616"
"156100","엘앤케이바이오","KOSDAQ","벤처기업부","15000","900","6.38","14150","15150","13400","529399","7633540650","200891145000","13392743"
"311060","엘에이티","KONEX","일반기업부","4320","-740","-14.62","5680","5680","4320","12","54560","11165083200","2584510"
"073110","엘엠에스","KOSDAQ","중견기업부","9750","-100","-1.02","9890","10000","9680","156988","1540897090","86733611250","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","13800","-150","-1.08","14050","14250","13750","55533","776420950","245778455400","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1440","0","0.00","1450","1470","1440","255790","370732830","121604427360","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","11200","0","0.00","11100","11300","11000","20618","229527650","89816865600","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","8620","30","0.35","8680","8850","8460","443356","3829685970","168468219740","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","16250","400","2.52","16100","16700","15900","53528","878868350","182196950000","11212120"
"019590","엠벤처투자","KOSDAQ","벤처기업부","1275","10","0.79","1265","1290","1255","370062","469428200","103017262575","80797853"
"169330","엠브레인","KOSDAQ","중견기업부","4145","50","1.22","4095","4205","4015","59186","242430220","74348525110","17936918"
"097520","엠씨넥스","KOSPI",,"39950","250","0.63","40450","40500","39750","62457","2494625800","718158458400","17976432"
"179290","엠아이텍","KOSDAQ","벤처기업부","10700","350","3.38","10200","10700","10000","454643","4727835300","336257322600","31425918"
"009780","엠에스씨","KOSDAQ","우량기업부","6630","-20","-0.30","6660","6770","6540","29307","193378800","116688000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","5230","-40","-0.76","5300","5330","5180","53414","279529240","228050645900","43604330"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","1235","-15","-1.20","1275","1275","1230","60334","75014320","37385500100","30271660"
"033160","엠케이전자","KOSDAQ","우량기업부","14700","-50","-0.34","14700","14900","14550","70680","1036301000","320573028300","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","8850","10","0.11","8900","8940","8830","14432","128109690","148664105400","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","6130","30","0.49","6420","6530","6100","1369127","8672191660","247297876030","40342231"
"259630","엠플러스","KOSDAQ","벤처기업부","18350","0","0.00","18750","18750","18100","129072","2369280100","224076088850","12211231"
"065150","엠피대산","KOSDAQ","벤처기업부","740","2","0.27","745","745","733","97661","72247222","92708979700","125282405"
"115960","연우","KOSDAQ","우량기업부","21400","50","0.23","21500","21750","21200","30534","654512500","265317200000","12398000"
"090740","연이비앤티","KOSDAQ","관리종목(소속부없음)","2105","0","0.00","0","0","0","0","0","40260402610","19126082"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","10300","250","2.49","10250","10400","10050","8289","84338500","83749300000","8131000"
"014440","영보화학","KOSPI",,"4525","-45","-0.98","4580","4650","4450","63675","285844095","90500000000","20000000"
"007530","영신금속","KOSDAQ","중견기업부","2880","10","0.35","2880","2885","2870","13272","38173220","55222421760","19174452"
"143540","영우디에스피","KOSDAQ","벤처기업부","1945","-40","-2.02","1985","2000","1945","258438","508253270","86746795775","44599895"
"111770","영원무역","KOSPI",,"46450","-800","-1.69","47300","47300","45850","89354","4138137300","2058267688600","44311468"
"009970","영원무역홀딩스","KOSPI",,"55000","500","0.92","54500","55000","53200","19151","1039085300","749957560000","13635592"
"003520","영진약품","KOSPI",,"4490","90","2.05","4420","4555","4385","275192","1229476750","821188362190","182892731"
"000670","영풍","KOSPI",,"671000","4000","0.60","668000","674000","659000","762","506377000","1236008840000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","9560","50","0.53","9490","9600","9450","12076","115013920","150570000000","15750000"
"006740","영풍제지","KOSPI",,"12300","100","0.82","12150","12700","12150","488563","6064246850","273060000000","22200000"
"012280","영화금속","KOSPI",,"1390","-20","-1.42","1435","1435","1380","320948","446352070","74218361950","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","15350","-150","-0.97","15700","15700","15300","41963","646208700","164094263000","10690180"
