종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"066910","손오공","KOSDAQ","중견기업부","2420","-30","-1.22","2425","2430","2375","211545","507249390","65088709620","26896161"
"043100","솔고바이오","KOSDAQ","벤처기업부","695","-24","-3.34","705","709","691","509458","355376003","42227649560","60759208"
"336370","솔루스첨단소재","KOSPI",,"67600","1600","2.42","64000","67900","63700","263711","17593480100","2067867640800","30589758"
"33637K","솔루스첨단소재1우","KOSPI",,"15750","300","1.94","14950","15750","14750","10966","169064900","116020800000","7366400"
"33637L","솔루스첨단소재2우B","KOSPI",,"18350","150","0.82","17650","18550","17650","3971","71948150","30205017500","1646050"
"154040","솔루에타","KOSDAQ","중견기업부","3170","-80","-2.46","3195","3215","3085","83329","263006550","43825934720","13825216"
"248070","솔루엠","KOSPI",,"23450","-550","-2.29","23250","23550","23250","103921","2433365050","1172630170950","50005551"
"035610","솔본","KOSDAQ","중견기업부","4685","-115","-2.40","4745","4745","4610","57122","267842220","128115995945","27345997"
"357780","솔브레인","KOSDAQ","중견기업부","261400","-4200","-1.58","260200","263900","256500","48035","12486184200","2033317152400","7778566"
"036830","솔브레인홀딩스","KOSDAQ","우량기업부","26250","-750","-2.78","26400","26600","25850","44616","1171467750","550306470000","20964056"
"304100","솔트룩스","KOSDAQ","기술성장기업부","11850","-100","-0.84","11750","12200","11450","65440","777111150","120885760500","10201330"
"004430","송원산업","KOSPI",,"24400","-100","-0.41","23850","24950","23700","280563","6801304750","585600000000","24000000"
"086980","쇼박스","KOSDAQ","중견기업부","5350","-140","-2.55","5330","5420","5280","280919","1500044300","334968850000","62611000"
"050960","수산아이앤티","KOSDAQ","벤처기업부","12650","-250","-1.94","12750","12850","12450","27532","348007650","85400150000","6751000"
"017550","수산중공업","KOSPI",,"4450","520","13.23","3820","4630","3810","66446108","290351777585","240233975350","53985163"
"253840","수젠텍","KOSDAQ","기술성장기업부","12100","-400","-3.20","12150","12500","11900","179610","2186831650","188045083600","15540916"
"185190","수프로","KONEX","일반기업부","3000","-5","-0.17","3300","3300","3000","2","6300","11086350000","3695450"
"236200","슈프리마","KOSDAQ","우량기업부","22750","-250","-1.09","22850","22850","22450","11412","258215850","163646960750","7193273"
"317770","슈프리마아이디","KOSDAQ","벤처기업부","17100","300","1.79","16550","17300","16100","11836","196103050","52223742000","3054020"
"094840","슈프리마에이치큐","KOSDAQ","벤처기업부","7120","-70","-0.97","7180","7180","7030","34552","245266580","74559500800","10471840"
"192440","슈피겐코리아","KOSDAQ","우량기업부","42700","-700","-1.61","43000","43000","42500","3437","146695150","265438700100","6216363"
"099440","스맥","KOSDAQ","중견기업부","2130","70","3.40","2005","2145","2000","627605","1306400665","68068627260","31957102"
"053210","스카이라이프","KOSPI",,"9070","-330","-3.51","9340","9350","9070","63128","580054820","433745231620","47821966"
"033790","스카이문스테크놀로지","KOSDAQ","관리종목(소속부없음)","829","0","0.00","0","0","0","0","0","14190075900","17117100"
"131100","스카이이앤엠","KOSDAQ","관리종목(소속부없음)","3150","-25","-0.79","3150","3190","3065","17944","56374930","38589481350","12250629"
"276040","스코넥","KOSDAQ","기술성장기업부","12600","-400","-3.08","12500","12700","12300","75253","940915800","152107313400","12072009"
"159910","스킨앤스킨","KOSDAQ","중견기업부","331","-7","-2.07","327","336","325","2815147","929678775","117223897919","354150749"
"115570","스타플렉스","KOSDAQ","중견기업부","4910","-210","-4.10","5120","5120","4785","111079","545281810","39203934280","7984508"
"258540","스템랩","KONEX","일반기업부","3295","-50","-1.49","3160","3400","3160","902","2878135","17180031150","5213970"
"330730","스톤브릿지벤처스","KOSDAQ","중견기업부","6830","-170","-2.43","6750","6910","6750","156654","1068479610","122672468900","17960830"
"253450","스튜디오드래곤","KOSDAQ","우량기업부","75200","-2600","-3.34","75900","76400","75000","136355","10283860100","2257066712000","30014185"
"204630","스튜디오산타클로스","KOSDAQ","중견기업부","10250","-600","-5.53","10650","10650","10000","235199","2400775400","100561304750","9810859"
"026890","스틱인베스트먼트","KOSPI",,"8750","-430","-4.68","8900","8970","8750","363094","3224502680","364684031250","41678175"
"013810","스페코","KOSDAQ","중견기업부","7790","240","3.18","7340","7890","7310","2678615","20571072290","114166111300","14655470"
"049830","승일","KOSDAQ","중견기업부","12300","-50","-0.40","12100","12450","11950","16520","201641700","75424977600","6132112"
"020710","시공테크","KOSDAQ","우량기업부","6900","40","0.58","6670","7050","6670","163422","1125330480","138330993000","20047970"
"033170","시그네틱스","KOSDAQ","중견기업부","2275","40","1.79","2155","2315","2140","1905471","4306972420","195031925725","85728319"
"048870","시너지이노베이션","KOSDAQ","벤처기업부","3905","-85","-2.13","3875","3955","3870","140054","544995150","314068973570","80427394"
"025320","시노펙스","KOSDAQ","중견기업부","2870","85","3.05","2790","2940","2750","2275955","6493130590","210207289460","73242958"
"134790","시디즈","KOSPI",,"51900","-500","-0.95","52100","52400","51400","541","28072400","103800000000","2000000"
"269620","시스웍","KOSDAQ","관리종목(소속부없음)","889","0","0.00","0","0","0","0","0","96529477121","108582089"
"131090","시큐브","KOSDAQ","벤처기업부","1270","5","0.40","1275","1275","1235","208442","262175015","55880000000","44000000"
"232830","시큐센","KONEX","일반기업부","2845","35","1.25","2895","2895","2725","234","642015","27053196040","9509032"
"139050","시티랩스","KOSDAQ","투자주의환기종목(소속부없음)","692","-3","-0.43","689","692","654","627757","421197375","73420180684","106098527"
"016590","신대양제지","KOSPI",,"92400","1400","1.54","91000","93000","89000","1799","164440000","372351856800","4029782"
"290520","신도기연","KOSDAQ","우량기업부","7120","20","0.28","7090","7240","6940","14284","100342940","57396313600","8061280"
"029530","신도리코","KOSPI",,"33000","-150","-0.45","33100","33250","32700","14062","463768500","332640957000","10080029"
"004970","신라교역","KOSPI",,"12200","-150","-1.21","12150","12350","11950","11377","137844100","195200000000","16000000"
"001000","신라섬유","KOSDAQ","중견기업부","2215","-20","-0.89","2280","2340","2205","339516","767622225","53774751100","24277540"
"025870","신라에스지","KOSDAQ","중견기업부","12400","-200","-1.59","12400","12900","12050","94463","1185487000","49600000000","4000000"
"215600","신라젠","KOSDAQ","관리종목(소속부없음)","12100","0","0.00","0","0","0","0","0","1244692212500","102867125"
"065350","신성델타테크","KOSDAQ","우량기업부","12550","-100","-0.79","12200","12600","12100","151008","1869239900","344923547400","27483948"
"011930","신성이엔지","KOSPI",,"1815","15","0.83","1765","1900","1720","3157189","5784482345","373614394065","205848151"
"005390","신성통상","KOSPI",,"2975","-100","-3.25","2995","3015","2965","676933","2019991335","427532460250","143708390"
"004170","신세계","KOSPI",,"250500","-5500","-2.15","248000","252000","244500","74389","18428197500","2466217840500","9845181"
"035510","신세계 I&C","KOSPI",,"15000","-1000","-6.25","15450","15600","14700","207805","3122866500","258000000000","17200000"
"034300","신세계건설","KOSPI",,"30750","-850","-2.69","31400","31400","30700","9357","288232250","123000000000","4000000"
"031430","신세계인터내셔날","KOSPI",,"34200","-150","-0.44","33650","34650","33350","344870","11730009350","1220940000000","35700000"
"031440","신세계푸드","KOSPI",,"66000","-1700","-2.51","66800","67600","65400","13904","916969300","255583680000","3872480"
"006880","신송홀딩스","KOSPI",,"10000","-650","-6.10","10000","10500","9990","720679","7320400330","118288580000","11828858"
"002800","신신제약","KOSDAQ","중견기업부","5710","-90","-1.55","5700","5740","5610","7555","42752630","86623555000","15170500"
"323280","신영스팩5호","KOSDAQ","SPAC(소속부없음)","2920","0","0.00","2810","2960","2810","84020","243026220","10234600000","3505000"
"344050","신영스팩6호","KOSDAQ","SPAC(소속부없음)","2200","0","0.00","2215","2220","2190","13900","30634375","9471000000","4305000"
"419270","신영스팩7호","KOSDAQ","SPAC(소속부없음)","2215","5","0.23","2215","2220","2200","4996","11038200","9535575000","4305000"
"005800","신영와코루","KOSPI",,"11950","-300","-2.45","12000","12100","11900","3781","45300750","107550000000","9000000"
"001720","신영증권","KOSPI",,"57000","300","0.53","56500","57000","56200","6973","395823200","535015509000","9386237"
"001725","신영증권우","KOSPI",,"57300","-200","-0.35","57400","57400","57000","38","2172700","404180619900","7053763"
"009270","신원","KOSPI",,"1940","-70","-3.48","1920","1990","1920","2671575","5207680380","185403497220","95568813"
"009275","신원우","KOSPI",,"31250","-850","-2.65","32100","32100","31250","631","19772050","2835625000","90740"
"017000","신원종합개발","KOSDAQ","중견기업부","8270","-330","-3.84","8360","8450","8160","408304","3365309730","96494583290","11668027"
"002700","신일전자","KOSPI",,"2295","-20","-0.86","2260","2310","2255","1104704","2528660070","163054060695","71047521"
"012790","신일제약","KOSDAQ","우량기업부","9870","-180","-1.79","9870","9910","9850","14142","139704920","113914249680","11541464"
"138070","신진에스엠","KOSDAQ","중견기업부","7580","930","13.98","6630","7580","6440","427218","3013026840","68009147140","8972183"
"226330","신테카바이오","KOSDAQ","기술성장기업부","11300","-550","-4.64","11450","11650","11250","111475","1270518900","152725330800","13515516"
"019170","신풍제약","KOSPI",,"27600","-1000","-3.50","27900","28050","27600","201832","5601552800","1462385724000","52984990"
"019175","신풍제약우","KOSPI",,"46550","-1900","-3.92","47150","47150","46500","5325","249140050","102410000000","2200000"
"002870","신풍제지","KOSPI",,"2040","-80","-3.77","2085","2085","2025","253700","518334420","71315748000","34958700"
"404990","신한서부티엔디리츠","KOSPI",,"5500","-20","-0.36","5410","5500","5410","27871","152557980","307757362000","55955884"
"293940","신한알파리츠","KOSPI",,"7720","70","0.92","7600","7720","7600","159355","1218330230","569968549560","73830123"
"333050","신한제6호스팩","KOSDAQ","SPAC(소속부없음)","2170","0","0.00","0","0","0","0","0","10871700000","5010000"
"366330","신한제7호스팩","KOSDAQ","SPAC(소속부없음)","2165","-5","-0.23","2160","2170","2160","26348","56925815","9850750000","4550000"
"393360","신한제8호스팩","KOSDAQ","SPAC(소속부없음)","2205","5","0.23","2200","2210","2190","3141","6894510","16206750000","7350000"
"405640","신한제9호스팩","KOSDAQ","SPAC(소속부없음)","2185","-5","-0.23","2190","2190","2180","13601","29668840","9908975000","4535000"
"055550","신한지주","KOSPI",,"40700","-1350","-3.21","41100","41400","40650","1732281","70814352300","20876419131700","512934131"
"056700","신화인터텍","KOSDAQ","우량기업부","2845","-75","-2.57","2895","2895","2835","56724","161832095","82889333895","29135091"
"187270","신화콘텍","KOSDAQ","벤처기업부","6090","250","4.28","5680","6140","5660","2309150","13796745710","61776016050","10143845"
"004080","신흥","KOSPI",,"16600","-150","-0.90","16600","16650","16200","10508","172222450","157700000000","9500000"
"243840","신흥에스이씨","KOSDAQ","우량기업부","63700","4400","7.42","58000","64200","57800","185857","11619886000","494517687300","7763229"
"257720","실리콘투","KOSDAQ","벤처기업부","15200","-200","-1.30","14900","15350","14900","11263","170742250","155510972000","10230985"
"222800","심텍","KOSDAQ","우량기업부","50700","-700","-1.36","49800","51300","49800","483910","24480626050","1615005050100","31854143"
"036710","심텍홀딩스","KOSDAQ","우량기업부","5420","-20","-0.37","5300","5450","5280","167309","900209730","220396598180","40663579"
"160980","싸이맥스","KOSDAQ","우량기업부","17300","200","1.17","16800","17400","16600","40704","697190700","188989403900","10924243"
"356890","싸이버원","KOSDAQ","중견기업부","11500","-200","-1.71","11550","11550","11150","7514","85720050","54529895000","4741730"
"217330","싸이토젠","KOSDAQ","기술성장기업부","60100","-100","-0.17","60400","60400","59300","5353","321472300","355875298600","5921386"
"102280","쌍방울","KOSPI",,"638","-17","-2.60","642","659","627","12498471","7990636443","167533778302","262592129"
"003410","쌍용C&E","KOSPI",,"7870","110","1.42","7760","7880","7670","669329","5199244220","3965375012650","503859595"
"010280","쌍용정보통신","KOSDAQ","중견기업부","931","-57","-5.77","985","985","920","827840","779607099","59550515654","63964034"
"003620","쌍용차","KOSPI",,"2770","0","0.00","0","0","0","0","0","415056805540","149840002"
"004770","써니전자","KOSPI",,"3195","-45","-1.39","3150","3220","3125","822984","2600281695","111329810145","34845011"
"217320","썬테크","KONEX","일반기업부","7200","-790","-9.89","7990","7990","7200","317","2286190","7560000000","1050000"
"208640","썸에이지","KOSDAQ","중견기업부","1150","-45","-3.77","1140","1170","1130","421257","484289380","160126292100","139240254"
"222420","쎄노텍","KOSDAQ","벤처기업부","2230","70","3.24","2090","2245","2080","703241","1546271450","89552730250","40158175"
"037760","쎄니트","KOSDAQ","우량기업부","2270","-10","-0.44","2245","2275","2215","143372","321022580","76800730670","33832921"
"099320","쎄트렉아이","KOSDAQ","우량기업부","48000","1100","2.35","45500","48000","45500","61244","2839602650","436109136000","9085607"
"015540","쎌마테라퓨틱스","KOSPI",,"6410","0","0.00","0","0","0","0","0","157390672070","24553927"
"049960","쎌바이오텍","KOSDAQ","벤처기업부","15650","-200","-1.26","15550","15800","15400","9053","140516200","147110000000","9400000"
"050890","쏠리드","KOSDAQ","우량기업부","6340","-150","-2.31","6310","6370","6270","598672","3780024100","388145197600","61221640"
"066790","씨씨에스","KOSDAQ","중견기업부","690","-6","-0.86","694","694","670","143308","97930418","38643494850","56005065"
"222080","씨아이에스","KOSDAQ","중견기업부","13700","150","1.11","13150","13850","13050","743170","10010470050","841693558200","61437486"
"004920","씨아이테크","KOSPI",,"1160","-80","-6.45","1230","1230","1135","1162346","1349446595","46343994040","39951719"
"236030","씨알푸드","KONEX","일반기업부","6600","-200","-2.94","6400","6600","6200","1117","6928200","13068000000","1980000"
"103660","씨앗","KONEX","일반기업부","5950","0","0.00","0","0","0","0","0","35803952450","6017471"
"352480","씨앤씨인터내셔널","KOSDAQ","벤처기업부","22300","350","1.59","21950","22500","20550","9703","214247600","223310884300","10013941"
"245450","씨앤에스링크","KONEX","일반기업부","1890","0","0.00","1885","1890","1800","16315","30680075","2986124400","1579960"
"264660","씨앤지하이테크","KOSDAQ","우량기업부","12900","-50","-0.39","12850","12900","12550","5896","75440950","109476391800","8486542"
"352700","씨앤투스성진","KOSDAQ","기술성장기업부","5530","-150","-2.64","5540","5560","5460","146819","809877250","156371251470","28276899"
"297090","씨에스베어링","KOSDAQ","우량기업부","13400","650","5.10","13100","14100","12950","161907","2174019800","128377360000","9580400"
"112610","씨에스윈드","KOSPI",,"48900","500","1.03","47300","49500","46500","214627","10415118600","2062181606700","42171403"
"359090","씨엔알리서치","KOSDAQ","중견기업부","1910","25","1.33","1845","1930","1820","62960","117627500","101654820290","53222419"
"286000","씨엔티드림","KONEX","일반기업부","4895","0","0.00","4700","4895","4600","267","1252985","23199470690","4739422"
"115530","씨엔플러스","KOSDAQ","관리종목(소속부없음)","724","-14","-1.90","730","735","715","367269","264170727","49205212000","67963000"
"115480","씨유메디칼","KOSDAQ","벤처기업부","1235","-10","-0.80","1225","1255","1200","584875","720215660","55753488375","45144525"
"376290","씨유테크","KOSDAQ","중견기업부","6510","0","0.00","6350","6540","6330","55150","353719050","114950325000","17657500"
"189330","씨이랩","KOSDAQ","기술성장기업부","17800","-1000","-5.32","18550","18550","17500","41501","741161050","107285655200","6027284"
"096530","씨젠","KOSDAQ","우량기업부","39950","-550","-1.36","39550","40800","39450","376830","15114372950","2086428460300","52225994"
"900120","씨케이에이치","KOSDAQ","외국기업(소속부없음)","259","-5","-1.89","257","261","256","744722","192583641","31860168088","123012232"
"101240","씨큐브","KOSDAQ","벤처기업부","6990","-60","-0.85","6900","7000","6810","8411","58136550","70865906160","10138184"
"060590","씨티씨바이오","KOSDAQ","중견기업부","10600","-50","-0.47","10300","10950","10250","400745","4260133350","256318812000","24181020"
"260930","씨티케이","KOSDAQ","중견기업부","9790","-310","-3.07","9870","10050","9680","176133","1724352510","189354175890","19341591"
"013990","아가방컴퍼니","KOSDAQ","중견기업부","3945","-95","-2.35","3900","3955","3890","70159","275290865","129741329520","32887536"
"123860","아나패스","KOSDAQ","벤처기업부","23650","-300","-1.25","23850","23950","23400","21190","498993900","276195602650","11678461"
"025980","아난티","KOSDAQ","중견기업부","7890","-280","-3.43","7900","7970","7860","600620","4747431710","681924028890","86428901"
"008700","아남전자","KOSPI",,"2330","20","0.87","2245","2340","2240","368898","848843565","179700830600","77124820"
"058220","아리온","KOSDAQ","투자주의환기종목(소속부없음)","275","0","0.00","0","0","0","0","0","10717917100","38974244"
"125210","아모그린텍","KOSDAQ","기술성장기업부","14000","800","6.06","12850","14150","12800","1335274","18268347350","230955060000","16496790"
"002790","아모레G","KOSPI",,"42200","-1500","-3.43","42950","43000","42100","160419","6808932400","3479735196000","82458180"
"00279K","아모레G3우(전환)","KOSPI",,"33850","-850","-2.45","34000","34650","33500","5151","174100800","240070970000","7092200"
"002795","아모레G우","KOSPI",,"16700","-300","-1.76","16800","16950","16450","9563","159461500","107610959000","6443770"
"090430","아모레퍼시픽","KOSPI",,"153000","-3000","-1.92","151500","155000","151500","324944","49849511530","8949392127000","58492759"
"090435","아모레퍼시픽우","KOSPI",,"68000","-1100","-1.59","68200","68900","67800","3632","246999700","717932440000","10557830"
"357580","아모센스","KOSDAQ","기술성장기업부","17750","-550","-3.01","17400","18100","16850","163986","2868465400","198801349000","11200076"
"052710","아모텍","KOSDAQ","중견기업부","27350","-300","-1.08","27300","27350","26750","30711","828337050","266482154100","9743406"
"074430","아미노로직스","KOSDAQ","벤처기업부","2500","-145","-5.48","2565","2695","2445","4620539","12003588340","219567110000","87826844"
"092040","아미코젠","KOSDAQ","기술성장기업부","27700","-1200","-4.15","28200","28200","27500","138634","3851941400","547205411600","19754708"
"083930","아바코","KOSDAQ","우량기업부","12650","650","5.42","11650","12800","11550","800745","9977456000","194971894700","15412798"
"149950","아바텍","KOSDAQ","우량기업부","17750","-100","-0.56","17550","18100","17450","8165","144983000","277033125000","15607500"
"036010","아비코전자","KOSDAQ","중견기업부","13400","50","0.37","12950","13650","12950","896191","11921235200","178125315600","13292934"
"002030","아세아","KOSPI",,"136000","500","0.37","131500","137000","130000","2563","343189000","297979264000","2191024"
"183190","아세아시멘트","KOSPI",,"12200","-100","-0.81","12000","12300","11850","157175","1898593950","475288698000","38958090"
"002310","아세아제지","KOSPI",,"42650","-650","-1.50","42400","43200","42000","9485","402355050","381994810300","8956502"
"050860","아세아텍","KOSDAQ","중견기업부","3730","-115","-2.99","3700","3845","3670","971677","3647192000","83925000000","22500000"
"012170","아센디오","KOSPI",,"1150","-20","-1.71","1140","1160","1135","74781","86088560","92585575400","80509196"
"136410","아셈스","KOSDAQ","벤처기업부","14200","-600","-4.05","14450","14650","14000","298530","4255866700","156471305200","11019106"
"246720","아스타","KOSDAQ","벤처기업부","5880","30","0.51","5650","5880","5580","84506","482137930","74468900520","12664779"
"067390","아스트","KOSDAQ","중견기업부","6310","-90","-1.41","6230","6370","6200","108153","681448990","162229197670","25709857"
"159010","아스플로","KOSDAQ","벤처기업부","20200","-100","-0.49","20000","20350","19900","10207","204989600","89787242600","4444913"
"127710","아시아경제","KOSDAQ","중견기업부","2630","-75","-2.77","2625","2705","2605","123368","325135915","79442853040","30206408"
"267850","아시아나IDT","KOSPI",,"17000","-200","-1.16","16750","17050","16750","8202","138742750","188700000000","11100000"
"020560","아시아나항공","KOSPI",,"18150","-500","-2.68","18100","18250","17950","420844","7621090650","1350573516600","74411764"
"154030","아시아종묘","KOSDAQ","관리종목(소속부없음)","4770","20","0.42","4745","4950","4540","781257","3748133345","52500637710","11006423"
"227610","아우딘퓨쳐스","KOSDAQ","중견기업부","1500","-75","-4.76","1530","1530","1455","549319","815112130","33268272000","22178848"
"143160","아이디스","KOSDAQ","우량기업부","26450","-50","-0.19","26050","26500","24750","88225","2246757400","283448515500","10716390"
"054800","아이디스홀딩스","KOSDAQ","중견기업부","12500","-200","-1.57","12550","12700","12450","14490","181700100","129346950000","10347756"
"332370","아이디피","KOSDAQ","중견기업부","8510","-200","-2.30","8430","8580","8370","42003","355507600","56479704130","6636863"
"122900","아이마켓코리아","KOSPI",,"10800","0","0.00","10700","10900","10600","73045","788178350","361031472000","33428840"
"339950","아이비김영","KOSDAQ","중견기업부","2780","-90","-3.14","2800","2820","2770","167473","466936490","124951700900","44946655"
"099190","아이센스","KOSDAQ","우량기업부","31800","-50","-0.16","31000","32100","30950","41714","1317576000","437368868400","13753738"
"289010","아이스크림에듀","KOSDAQ","중견기업부","6030","10","0.17","6020","6220","6010","96007","584562910","77570143110","12864037"
"214430","아이쓰리시스템","KOSDAQ","벤처기업부","19700","-150","-0.76","19200","19850","19200","11352","221561800","140003172000","7106760"
"040910","아이씨디","KOSDAQ","우량기업부","10050","-50","-0.50","9950","10050","9870","34638","344904280","181557400650","18065413"
"068940","아이씨케이","KOSDAQ","중견기업부","3490","-35","-0.99","3460","3565","3425","230887","805903770","121032229780","34679722"
"052860","아이앤씨","KOSDAQ","벤처기업부","3520","-40","-1.12","3560","3560","3430","24958","87030130","62877246080","17862854"
"010780","아이에스동서","KOSPI",,"47700","-150","-0.31","47200","47700","46350","111584","5251383100","1473577306200","30892606"
"069920","아이에스이커머스","KOSDAQ","중견기업부","8300","-220","-2.58","8500","8540","8180","181830","1509175400","214358804600","25826362"
"038880","아이에이","KOSDAQ","중견기업부","970","-17","-1.72","954","974","954","987530","955830223","285926075500","294769150"
"307180","아이엘사이언스","KOSDAQ","벤처기업부","3850","130","3.49","3700","3875","3605","185726","696688640","87495943150","22726219"
"101390","아이엠","KOSDAQ","중견기업부","6690","-40","-0.59","6650","6690","6410","25305","164766780","54212214300","8103470"
"078860","아이오케이","KOSDAQ","중견기업부","894","-24","-2.61","908","908","867","829138","737702278","84141885360","94118440"
"114810","아이원스","KOSDAQ","투자주의환기종목(소속부없음)","9670","50","0.52","9240","9810","9240","129992","1247364120","283835522580","29352174"
"090150","아이윈","KOSDAQ","중견기업부","2225","-65","-2.84","2210","2280","2210","263713","589450950","90393584250","40626330"
"123010","아이윈플러스","KOSDAQ","기술성장기업부","1010","-40","-3.81","1045","1045","989","1135806","1138600800","59786781330","59194833"
"031310","아이즈비전","KOSDAQ","중견기업부","3710","-95","-2.50","3740","3750","3670","62600","231929330","60992021580","16439898"
"185490","아이진","KOSDAQ","벤처기업부","7800","-290","-3.58","7800","7940","7630","164897","1278860980","167032928400","21414478"
"059100","아이컴포넌트","KOSDAQ","벤처기업부","7310","-20","-0.27","7300","7310","7150","19887","143775220","51687986600","7070860"
"149010","아이케이세미콘","KONEX","일반기업부","7800","-200","-2.50","7610","7900","7500","1120","8431320","24336000000","3120000"
"262840","아이퀘스트","KOSDAQ","벤처기업부","8650","-70","-0.80","8680","8710","8500","7715","66240850","85289000000","9860000"
"175250","아이큐어","KOSDAQ","기술성장기업부","11200","-250","-2.18","11050","11250","11000","61766","685873650","212818558400","19001657"
"052460","아이크래프트","KOSDAQ","중견기업부","4375","20","0.46","4245","4400","4235","127818","550216895","63909720000","14607936"
"119830","아이텍","KOSDAQ","중견기업부","9980","310","3.21","9550","10100","9430","347193","3440637350","193962946700","19435165"
"052770","아이톡시","KOSDAQ","관리종목(소속부없음)","2085","0","0.00","0","0","0","0","0","41353750305","19833933"
"124500","아이티센","KOSDAQ","중견기업부","4825","-95","-1.93","4845","4910","4755","97735","469014370","96052881725","19907333"
"372800","아이티아이즈","KOSDAQ","벤처기업부","11750","-650","-5.24","12150","12200","11750","20310","241675050","67879515000","5776980"
"084850","아이티엠반도체","KOSDAQ","우량기업부","33250","-350","-1.04","33000","33550","32500","28689","946714750","754041305500","22677934"
"114840","아이패밀리에스씨","KOSDAQ","벤처기업부","28700","350","1.23","27500","29200","27000","55969","1588184600","121997213800","4250774"
"027360","아주IB투자","KOSDAQ","벤처기업부","3275","-130","-3.82","3285","3310","3265","382475","1256327140","395695180900","120822956"
"139990","아주스틸","KOSPI",,"14750","-200","-1.34","14850","14850","14600","53602","787568800","390169787750","26452189"
"032080","아즈텍WB","KOSDAQ","벤처기업부","2700","-80","-2.88","2705","2730","2675","86933","234507845","58025778300","21491029"
"013310","아진산업","KOSDAQ","우량기업부","3610","-70","-1.90","3550","3700","3465","3385112","12163587115","140091761020","38806582"
"059120","아진엑스텍","KOSDAQ","벤처기업부","11400","-300","-2.56","11300","11600","11300","139653","1594370950","111133994400","9748596"
"158430","아톤","KOSDAQ","벤처기업부","29200","-150","-0.51","28300","29300","28200","26514","761462000","127124448400","4353577"
"149300","아퓨어스","KONEX","일반기업부","1850","-85","-4.39","1980","1980","1755","15937","29254250","67243128450","36347637"
"067160","아프리카TV","KOSDAQ","우량기업부","99300","-2100","-2.07","98200","100400","97500","116737","11566636700","1141430363100","11494767"
"001540","안국약품","KOSDAQ","중견기업부","9800","-200","-2.00","9850","9890","9780","39170","384962360","127815716000","13042420"
"053800","안랩","KOSDAQ","우량기업부","106400","-1500","-1.39","104600","107900","104300","171491","18166890100","1065474172000","10013855"
"251280","안지오랩","KONEX","일반기업부","8990","-90","-0.99","9000","9150","8500","742","6426960","24379981000","2711900"
"065660","안트로젠","KOSDAQ","기술성장기업부","20800","-550","-2.58","20900","21250","20300","16755","348272000","202391758400","9730373"
"297570","알로이스","KOSDAQ","벤처기업부","2185","20","0.92","2115","2325","2090","1096224","2441783760","75647361330","34621218"
"001780","알루코","KOSPI",,"3400","-75","-2.16","3380","3425","3370","262579","892428155","305290188800","89791232"
"260660","알리코제약","KOSDAQ","우량기업부","7000","-180","-2.51","7000","7100","6960","26487","185679400","107289147000","15327021"
"361570","알비더블유","KOSDAQ","중견기업부","17450","-550","-3.06","17600","17600","17200","44109","767813650","138388795500","7930590"
"131370","알서포트","KOSDAQ","벤처기업부","4985","-165","-3.20","4980","5070","4980","153127","764785420","265536408755","53267083"
"140670","알에스오토메이션","KOSDAQ","중견기업부","15150","-300","-1.94","14850","15300","14800","157413","2373359850","140942571000","9303140"
"096610","알에프세미","KOSDAQ","중견기업부","3795","-50","-1.30","3750","3800","3705","66495","249464705","41172391425","10849115"
"061040","알에프텍","KOSDAQ","중견기업부","6030","-60","-0.99","5970","6080","5870","158798","950878660","193498231770","32089259"
"148250","알엔투테크놀로지","KOSDAQ","벤처기업부","10300","200","1.98","9840","10350","9800","17080","171345620","78697036700","7640489"
"347860","알체라","KOSDAQ","기술성장기업부","17600","-550","-3.03","17400","18200","17400","71308","1256600600","245536614400","13950944"
"196170","알테오젠","KOSDAQ","기술성장기업부","52100","-500","-0.95","51100","53100","50800","180859","9428352400","2221933916400","42647484"
"123750","알톤스포츠","KOSDAQ","벤처기업부","3565","-50","-1.38","3575","3575","3430","64266","224718415","45440548805","12746297"
"085810","알티캐스트","KOSDAQ","중견기업부","2425","35","1.46","2355","2430","2320","129674","306269295","71987989825","29685769"
"117670","알파홀딩스","KOSDAQ","중견기업부","2870","0","0.00","2790","2870","2750","102758","286874825","74022844840","25791932"
"291650","압타머사이언스","KOSDAQ","기술성장기업부","9930","-220","-2.17","9880","10000","9810","34217","338375940","84306951180","8490126"
"293780","압타바이오","KOSDAQ","기술성장기업부","17450","-1250","-6.68","18000","18200","17450","253791","4502745900","389115211700","22298866"
"267810","앙츠","KONEX","일반기업부","1455","-165","-10.19","1855","1855","1455","4","6220","2600085000","1787000"
"018250","애경산업","KOSPI",,"16900","-400","-2.31","16950","17100","16850","38269","648287200","446327901500","26409935"
"161000","애경케미칼","KOSPI",,"9560","-180","-1.85","9600","9620","9490","105246","1002301460","465081658040","48648709"
"196300","애니젠","KOSDAQ","기술성장기업부","10650","-200","-1.84","10750","10800","10500","10034","106381500","59667221400","5602556"
"310200","애니플러스","KOSDAQ","중견기업부","3810","-85","-2.18","3775","3850","3735","180306","685016755","128677598880","33773648"
"179530","애드바이오텍","KOSDAQ","기술성장기업부","4980","-190","-3.68","5010","5140","4900","88063","440364710","45519411120","9140444"
"900100","애머릿지","KOSDAQ","관리종목(소속부없음)","3585","0","0.00","0","0","0","0","0","112029919965","31249629"
"205500","액션스퀘어","KOSDAQ","중견기업부","3465","-10","-0.29","3320","3465","3320","148979","501244010","158831289540","45838756"
