번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1308","200710","에이디테크놀로지","KOSDAQ","2018","12","반도체","1.2",,"500","100","1","10.785","9252779","912708900"
"1309","096690","에이루트","KOSDAQ","2018","12","정보기기","0.88",,"100",,,,"260769929",
"1310","078520","에이블씨엔씨","KOSPI","2018","12","화학","2.03",,"500",,,,"27033459",
"1311","298380","에이비엘바이오","KOSDAQ","2018","12","제약","0.33",,"500",,,,"44587000",
"1312","203400","에이비온","KOSDAQ","2018","12","-",,,"500",,,,"12396976",
"1313","195990","에이비프로바이오","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"96378919",
"1314","003800","에이스침대","KOSDAQ","2018","12","기타제조","0.91",,"1000","1000","4.1","24.958","11090000","7160109100"
"1315","088800","에이스테크","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"34120954",
"1316","241840","에이스토리","KOSDAQ","2018","12","-",,,,,,,,
"1317","312610","에이에프더블류","KOSDAQ","2018","12","-",,,,,,,,
"1318","015260","에이엔피","KOSPI","2018","12","전기전자","1.92",,"500",,,,"82784868",
"1319","234070","에이원알폼","KONEX","2018","12","-",,,"500",,,,"3533326",
"1320","072990","에이치시티","KOSDAQ","2018","12","기타서비스","0.47",,"500","100","1.133","12.622","4579934","457943400"
"1321","227100","에이치앤비디자인","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"2660910",
"1322","044990","에이치엔에스하이텍","KONEX","2018","12","-",,,"500",,,,"7511064",
"1323","239610","에이치엘사이언스","KOSDAQ","2018","12","음식료·담배","0.7",,"500","300","0.7","13.971","5142148","1517992800"
"1324","353070","에이치엠씨제4호스팩","KOSDAQ","2018","12","-",,,,,,,,
"1325","353060","에이치엠씨제5호스팩","KOSDAQ","2018","12","-",,,,,,,,
"1326","044780","에이치케이","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"18455787",
"1327","357230","에이치피오","KOSDAQ","2018","12","-",,,,,,,,
"1328","071670","에이테크솔루션","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"10000000",
"1329","045660","에이텍","KOSDAQ","2018","12","정보기기","0.88",,"500","100","1.3","13.319","8260000","812977300"
"1330","224110","에이텍티앤","KOSDAQ","2018","12","정보기기","0.88",,"500","100","1.3","9.054","5340000","528039300"
"1331","230980","에이트원","KOSDAQ","2018","12","출판·매체복제","0.37",,"100",,,,"12625406",
"1332","021080","에이티넘인베스트","KOSDAQ","2018","12","금융","1.01",,"500","50","2.37","34.189","48000000","2399728750"
"1333","089530","에이티세미콘","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"71142450",
"1334","200470","에이팩트","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"17553680",
"1335","207490","에이펙스인텍","KONEX","2018","12","-",,,"500","30","0.6","18.621","3600000","108000000"
"1336","262260","에이프로","KOSDAQ","2018","12","-",,,,,,,,
"1337","109960","에이프로젠 H&G","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"178695217",
"1338","007460","에이프로젠 MED","KOSPI","2018","12","기계","1.38",,"500",,,,"49774786",
"1339","003060","에이프로젠제약","KOSPI","2018","12","의약품","0.19",,"500",,,,"107882194",
"1340","244920","에이플러스에셋","KOSPI","2018","12","-",,,,,,,,
"1341","089970","에이피티씨","KOSDAQ","2018","12","기계·장비","0.91",,"100","200","3.4","25.261","23234595","4414807800"
"1342","230240","에치에프알","KOSDAQ","2018","12","일반전기전자","0.77",,"100",,,,"58910104",
"1343","230360","에코마케팅","KOSDAQ","2018","12","기타서비스","0.47",,"100","390","3.5","39.46","16198937","6317585430"
"1344","038870","에코바이오","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"11527492",
"1345","128540","에코캡","KOSDAQ","2018","12","운송장비·부품","0.65",,"100",,,,"14558800",
"1346","086520","에코프로","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"22090191",
"1347","247540","에코프로비엠","KOSDAQ","2018","12","-",,,,,,,,
"1348","383310","에코프로에이치엔","KOSDAQ","2018","12","-",,,,,,,,
"1349","038110","에코플라스틱","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"25669370",
"1350","073540","에프알텍","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"11400000",
"1351","064850","에프앤가이드","KOSDAQ","2018","12","-",,,"500","50","1.51","30.843","11015420","498112950"
"1352","064090","에프앤리퍼블릭","KOSDAQ","2018","12","유통","0.34",,"500",,,,"59763437",
"1353","036810","에프에스티","KOSDAQ","2018","12","반도체","1.2",,"500","80","2.2","8.581","20233814","1454232000"
"1354","173940","에프엔씨엔터","KOSDAQ","2018","12","오락·문화","0.14",,"500",,,,"14364880",
"1355","083500","에프엔에스테크","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"7015485",
"1356","054940","엑사이엔씨","KOSDAQ","2018","12","건설","1.77",,"500",,,,"33173548",
"1357","950130","엑세스바이오","KOSDAQ","2018","12","제약","0.33",,"무액면",,,,"27064930",
"1358","205100","엑셈","KOSDAQ","2018","12","소프트웨어","0.86",,"100",,,,"33249362",
"1359","070300","엑스큐어","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"7366074",
"1360","092870","엑시콘","KOSDAQ","2018","12","반도체","1.2",,"500","100","1.65","27.516","8883500","1021399790"
"1361","317870","엔바이오니아","KOSDAQ","2018","12","-",,,,,,,,
"1362","067570","엔브이에이치코리아","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","100","4.5","-16.647","28722222","2669480200"
"1363","236810","엔비티","KOSDAQ","2018","12","-",,,,,,,,
"1364","140610","엔솔바이오사이언스","KONEX","2018","12","-",,,"500",,,,"8605446",
"1365","333620","엔시스","KOSDAQ","2018","12","-",,,,,,,,
"1366","101400","엔시트론","KOSDAQ","2018","12","반도체","1.2",,"100",,,,"103483401",
"1367","036570","엔씨소프트","KOSPI","2018","12","서비스업","1.23",,"500","6050","1.3","29.56","21939022","124584255950"
"1368","217820","엔에스","KOSDAQ","2018","12","기계·장비","0.91",,"500","150","1.5","22.805","4900000","735000000"
"1369","031860","엔에스엔","KOSDAQ","2018","12","유통","0.34",,"500",,,,"21072604",
"1370","238170","엔에스엠","KONEX","2018","12","-",,,,,,,,
"1371","224760","엔에스컴퍼니","KONEX","2018","12","-",,,"500","150","0.27","22.879","3939700","590955000"
"1372","380440","엔에이치스팩19호","KOSPI","2018","12","-",,,,,,,,
"1373","391060","엔에이치스팩20호","KOSDAQ","2018","12","-",,,,,,,,
"1374","391710","엔에이치스팩21호","KOSDAQ","2018","12","-",,,,,,,,
"1375","396770","엔에이치스팩22호","KOSDAQ","2018","12","-",,,,,,,,
"1376","422040","엔에이치스팩23호","KOSDAQ","2018","12","-",,,,,,,,
"1377","181710","엔에이치엔","KOSPI","2018","12","서비스업","1.23",,"500",,,,"19565025",
"1378","265740","엔에프씨","KOSDAQ","2018","12","-",,,,,,,,
"1379","354200","엔젠바이오","KOSDAQ","2018","12","-",,,,,,,,
"1380","093510","엔지브이아이","KONEX","2018","12","-",,,,,,,,
"1381","208860","엔지스테크널러지","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"9381540",
"1382","183490","엔지켐생명과학","KOSDAQ","2018","12","제약","0.33",,"500",,,,"7728732",
"1383","085310","엔케이","KOSPI","2018","12","기계","1.38",,"500",,,,"79983352",
"1384","182400","엔케이맥스","KOSDAQ","2018","12","제약","0.33",,"500",,,,"24814891",
"1385","348370","엔켐","KOSDAQ","2018","12","-",,,,,,,,
"1386","069410","엔텔스","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"6899227",
"1387","227950","엔투텍","KOSDAQ","2018","12","기계·장비","0.91",,"100",,,,"19000928",
"1388","291230","엔피","KOSDAQ","2018","12","금융","1.01",,"100",,,,"7550000",
"1389","198080","엔피디","KOSDAQ","2018","12","-",,,,,,,,
"1390","004250","엔피씨","KOSPI","2018","12","화학","2.03",,"500","95","2.5","33.838","36720000","4009512100"
"1391","048830","엔피케이","KOSDAQ","2018","12","화학","1",,"500","30","1.54","-209.277","18723923","560861910"
"1392","096870","엘디티","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"6678400",
"1393","276240","엘리비젼","KONEX","2018","12","-",,,"500",,,,"2340720",
"1394","900140","엘브이엠씨","KOSPI","2018","12","기타금융",,"0.07","0.25",,,,"47869508",
"1395","376190","엘비루셈","KOSDAQ","2018","12","-",,,,,,,,
"1396","061970","엘비세미콘","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"43784592",
"1397","138690","엘아이에스","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"15424784",
"1398","290650","엘앤씨바이오","KOSDAQ","2018","12","제약","0.33",,"500",,,,"7234332",
"1399","066970","엘앤에프","KOSDAQ","2018","12","IT부품","0.56",,"500","100","0.3","10.571","24757675","2101897000"
"1400","156100","엘앤케이바이오","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500",,,,"10778736",
"1401","010120","엘에스일렉트릭","KOSPI","2018","12","전기전자","1.92",,"5000","1200","2.4","26.612","30000000","35190032400"
"1402","311060","엘에이티","KONEX","2018","12","-",,,"500",,,,"1059100",
"1403","073110","엘엠에스","KOSDAQ","2018","12","IT부품","0.56",,"500","150","2.4","16.681","8895755","1108983000"
"1404","083310","엘오티베큠","KOSDAQ","2018","12","반도체","1.2",,"500","30","0.5","2.287","13258256","385151730"
"1405","037950","엘컴텍","KOSDAQ","2018","12","IT부품","0.56",,"500","30","1.56","104.034","84447519","2532192210"
"1406","170920","엘티씨","KOSDAQ","2018","12","반도체","1.2",,"500","100","1.1","55.229","7519943","731790000"
"1407","058630","엠게임","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"19543877",
"1408","058970","엠로","KOSDAQ","2018","12","-",,,"500",,,,"4815000",
"1409","019590","엠벤처투자","KOSDAQ","2018","12","금융","1.01",,"500",,,,"118480095",
"1410","097520","엠씨넥스","KOSPI","2018","12","IT부품","0.56",,"500","300","2.4","17.099","14165193","5098604100"
"1411","179290","엠아이텍","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500","50","1.6","390.014","30423558","1521052900"
"1412","009780","엠에스씨","KOSDAQ","2018","12","음식료·담배","0.7",,"500","60","0.8","9.875","17600000","1056000000"
"1413","123040","엠에스오토텍","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","50","2.72","27.103","27205022","1357025150"
"1414","323230","엠에프엠코리아","KOSDAQ","2018","12","-",,,,,,,,
"1415","033160","엠케이전자","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"21807689",
"1416","347890","엠투아이","KOSDAQ","2018","12","-",,,,,,,,
"1417","033310","엠투엔","KOSDAQ","2018","12","금속","1.26",,"500",,,,"21972411",
"1418","259630","엠플러스","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"5111890",
"1419","065150","엠피대산","KOSDAQ","2018","12","유통","0.34",,"100",,,,"80808407",
"1420","115960","연우","KOSDAQ","2018","12","화학","1",,"500",,,,"12398000",
"1421","090740","연이비앤티","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"16000000",
"1422","060850","영림원소프트랩","KOSDAQ","2018","12","-",,,,,,,,
"1423","014440","영보화학","KOSPI","2018","12","화학","2.03",,"500","100","2.7","34.471","20000000","1950000000"
"1424","007530","영신금속","KOSDAQ","2018","12","금속","1.26",,"500",,,,"12832968",
"1425","143540","영우디에스피","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"12194466",
"1426","111770","영원무역","KOSPI","2018","12","유통업","1.44",,"500","350","0.9","13.796","44311468","15353121350"
"1427","009970","영원무역홀딩스","KOSPI","2018","12","기타금융",,,"500","800","1.2","6.104","13635592","9283918400"
"1428","003520","영진약품","KOSPI","2018","12","의약품","0.19",,"500",,,,"182892731",
"1429","000670","영풍","KOSPI","2018","12","철강금속","2.47",,"5000","10000","1.3","37.203","1842040","17201340000"
"1430","036560","영풍정밀","KOSDAQ","2018","12","기계·장비","0.91",,"500","250","3.2","34.771","15750000","3937500000"
"1431","006740","영풍제지","KOSPI","2018","12","종이목재","1.52",,"500","40","1.2","5.018","22200000","718942800"
"1432","012280","영화금속","KOSPI","2018","12","운수장비","1.73",,"500",,,,"45451006",
"1433","265560","영화테크","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","100","0.9","13.088","5345090","510180300"
"1434","012160","영흥","KOSPI","2018","12","철강금속","2.47",,"500","10","0.9","-10.37","85826509","540179830"
"1435","036000","예림당","KOSDAQ","2018","12","출판·매체복제","0.37",,"500",,,,"23034277",
"1436","250930","예선테크","KOSDAQ","2018","12","금융","1.01",,"100",,,,"5210000",
"1437","053280","예스24","KOSDAQ","2018","12","인터넷","0.42",,"500","120","2.5","-38.004","17200000","2064000000"
"1438","015360","예스코홀딩스","KOSPI","2018","12","기타금융",,,"5000","1500","3.7","59.862","6000000","6398683500"
"1439","122640","예스티","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"11001835",
"1440","900300","오가닉티코스메틱","KOSDAQ","2018","12","금융","1.01",,"무액면",,,,"56925000",
"1441","045060","오공","KOSDAQ","2018","12","화학","1",,"500","50","1.6","12.638","16941974","843225050"
"1442","080520","오디텍","KOSDAQ","2018","12","반도체","1.2",,"500","100","1.7","32.256","11746609","1115724200"
"1443","007310","오뚜기","KOSPI","2018","12","음식료품","1.18",,"5000","7500","1","15.82","3605237","25442902500"
"1444","039830","오로라","KOSDAQ","2018","12","기타서비스","0.47",,"500","150","1.76","25.837","10762890","1538057100"
"1445","322310","오로스테크놀로지","KOSDAQ","2018","12","-",,,,,,,,
"1446","046120","오르비텍","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"23790573",
"1447","014940","오리엔탈정공","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"45573661",
"1448","065500","오리엔트정공","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"117214562",
"1449","271560","오리온","KOSPI","2018","12","음식료품","1.18",,"500","600","0.5","16.582","39533961","23715970800"
"1450","001800","오리온홀딩스","KOSPI","2018","12","기타금융",,,"500","650","3.7","18.189","62644293","21516994840"
"1451","010470","오리콤","KOSDAQ","2018","12","기타서비스","0.47",,"1000","220","4.1","27.401","11498750","2448255700"
"1452","352910","오비고","KOSDAQ","2018","12","-",,,,,,,,
"1453","053980","오상자이엘","KOSDAQ","2018","12","컴퓨터서비스","0.44",,"500",,,,"17747882",
"1454","052420","오성첨단소재","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"49717899",
"1455","241790","오션브릿지","KOSDAQ","2018","12","반도체","1.2",,"500","400","5.41","25.579","9124980","3600713200"
"1456","329020","오션스톤","KONEX","2018","12","-",,,,,,,,
"1457","039200","오스코텍","KOSDAQ","2018","12","제약","0.33",,"500",,,,"27250787",
"1458","226400","오스테오닉","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500",,,,"8458466",
"1459","031510","오스템","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","20","0.5","-12.371","26000000","500020000"
"1460","048260","오스템임플란트","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500",,,,"14285717",
"1461","138080","오이솔루션","KOSDAQ","2018","12","통신장비","0.43",,"500","120","0.8","35.936","7739532","928590240"
"1462","080580","오킨스전자","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"6200000",
"1463","067170","오텍","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","100","1","7.966","15391605","1492375200"
"1464","353590","오토앤","KOSDAQ","2018","12","-",,,,,,,,
"1465","173130","오파스넷","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"4025902",
"1466","049480","오픈베이스","KOSDAQ","2018","12","컴퓨터서비스","0.44",,"500","15","0.7","-17.708","31422383","466594125"
"1467","309930","오하임아이엔티","KOSDAQ","2018","12","금융","1.01",,"100",,,,"4590000",
"1468","244460","올리패스","KOSDAQ","2018","12","-",,,,,,,,
"1469","226950","올릭스","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"6503921",
"1470","057540","옴니시스템","KOSDAQ","2018","12","의료·정밀기기","0.56",,"500",,,,"40679015",
"1471","131030","옵투스제약","KOSDAQ","2018","12","제약","0.33",,"500","100","1.2","16.32","16564797","1632478400"
"1472","082210","옵트론텍","KOSDAQ","2018","12","IT부품","0.56",,"500","30","0.7","22.553","22560627","651101640"
"1473","109080","옵티시스","KOSDAQ","2018","12","통신장비","0.43",,"500","70","1","12.359","5636000","342455890"
"1474","153710","옵티팜","KOSDAQ","2018","12","제약","0.33",,"500",,,,"14217258",
"1475","321820","와이더플래닛","KOSDAQ","2018","12","-",,,,,,,,
"1476","122990","와이솔","KOSDAQ","2018","12","반도체","1.2",,"500","250","1.7","13.014","24156941","5904383250"
"1477","232140","와이아이케이","KOSDAQ","2018","12","반도체","1.2",,"100",,,,"61788456",
"1478","065530","와이어블","KOSDAQ","2018","12","통신서비스","0.87",,"500","50","2","229.009","52860000","2301537950"
"1479","067900","와이엔텍","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"18199659",
"1480","155650","와이엠씨","KOSDAQ","2018","12","IT부품","0.56",,"500","200","3.2","24.238","19974358","3869140400"
"1481","273640","와이엠텍","KOSDAQ","2018","12","-",,,,,,,,
"1482","251370","와이엠티","KOSDAQ","2018","12","화학","1",,"500",,,,"7405200",
"1483","066430","와이오엠","KOSDAQ","2018","12","유통","0.34",,"500",,,,"11563534",
"1484","193250","와이제이엠게임즈","KOSDAQ","2018","12","IT부품","0.56",,"100",,,,"45636595",
"1485","273060","와이즈버즈","KOSDAQ","2018","12","금융","1.01",,"100",,,,"7510000",
"1486","019210","와이지-원","KOSDAQ","2018","12","금속","1.26",,"500","200","2.1","28.744","30506398","6289831600"
"1487","122870","와이지엔터테인먼트","KOSDAQ","2018","12","오락·문화","0.14",,"500","150","0.32","18.253","18185709","2910183900"
"1488","011690","와이투솔루션","KOSPI","2018","12","전기전자","1.92",,"500",,,,"56551602",
"1489","332570","와이팜","KOSDAQ","2018","12","-",,,,,,,,
"1490","079000","와토스코리아","KOSDAQ","2018","12","화학","1",,"500","200","3.4","49.594","7200000","1439721400"
"1491","070960","용평리조트","KOSPI","2018","12","서비스업","1.23",,"5000","70","1.1","33.078","48133333","3369333310"
"1492","316140","우리금융지주","KOSPI","2018","12","-",,,,,,,,
"1493","032820","우리기술","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"85399992",
"1494","041190","우리기술투자","KOSDAQ","2018","12","금융","1.01",,"500","10","0.4","7.795","84000000","761711560"
"1495","115440","우리넷","KOSDAQ","2018","12","통신장비","0.43",,"500","100","1.75","34.151","6365710","636571000"
"1496","046970","우리로","KOSDAQ","2018","12","통신장비","0.43",,"500",,,,"24791119",
"1497","082850","우리바이오","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"41518621",
"1498","215360","우리산업","KOSDAQ","2018","12","운송장비·부품","0.65",,"500","100","0.28","7.541","9132163","913216300"
"1499","072470","우리산업홀딩스","KOSDAQ","2018","12","금융","1.01",,"500","50","0.88","14.367","18887341","944186450"
"1500","073560","우리손에프앤지","KOSDAQ","2018","12","음식료·담배","0.7",,"500","25","1.6","6.316","69237643","1730941075"
"1501","037400","우리엔터프라이즈","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"24923346",
"1502","153490","우리이앤엘","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"49900000",
"1503","010050","우리종금","KOSPI","2018","12","기타금융",,,"500",,,,"674203406",
"1504","101170","우림피티에스","KOSDAQ","2018","12","기계·장비","0.91",,"500","60","1.6","18.778","13500000","793014120"
"1505","006980","우성","KOSPI","2018","12","음식료품","1.18",,"500",,,,"30900000",
"1506","066590","우수AMS","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"24694303",
"1507","017370","우신시스템","KOSPI","2018","12","기계","1.38",,"500","10","0.2","-4.119","18314054","166507140"
"1508","103840","우양","KOSDAQ","2018","12","-",,,,,,,,
"1509","046940","우원개발","KOSDAQ","2018","12","건설","1.77",,"500",,,,"16399472",
"1510","215380","우정바이오","KOSDAQ","2018","12","기타서비스","0.47",,"100",,,,"25109711",
"1511","065680","우주일렉트로","KOSDAQ","2018","12","IT부품","0.56",,"500","150","1.9","271.747","9934220","1285364250"
"1512","105840","우진","KOSPI","2018","12","의료정밀","0.77",,"500",,,,"17543127",
"1513","018620","우진비앤지","KOSDAQ","2018","12","제약","0.33",,"500",,,,"16217013",
"1514","010400","우진아이엔에스","KOSPI","2018","12","건설업","1.03",,"500","400","3.89","21.105","7622000","3048800000"
"1515","049800","우진플라임","KOSPI","2018","12","기계","1.38",,"500",,,,"10000000",
"1516","016880","웅진","KOSPI","2018","12","기타금융",,,"500",,,,"72677207",
"1517","095720","웅진씽크빅","KOSPI","2018","12","서비스업","1.23",,"500",,,,"34621165",
"1518","005820","원림","KOSPI","2018","12","섬유의복","1.32",,"5000",,,,"2200000",
"1519","307280","원바이오젠","KOSDAQ","2018","12","금융","1.01",,"100",,,,"3720000",
"1520","053080","원방테크","KOSDAQ","2018","12","-",,,,,,,,
"1521","032940","원익","KOSDAQ","2018","12","유통","0.34",,"500",,,,"17934432",
"1522","240810","원익IPS","KOSDAQ","2018","12","반도체","1.2",,"500","220","1.1","10.451","41273436","9077427480"
"1523","074600","원익QnC","KOSDAQ","2018","12","비금속","0.81",,"500",,,,"26288000",
"1524","104830","원익머트리얼즈","KOSDAQ","2018","12","반도체","1.2",,"500","200","0.9","6.117","12608000","2521600000"
"1525","014190","원익큐브","KOSDAQ","2018","12","유통","0.34",,"500",,,,"35399906",
"1526","131390","원익피앤이","KOSDAQ","2018","12","일반전기전자","0.77",,"500","100","0.9","12.909","14280000","1428000000"
"1527","030530","원익홀딩스","KOSDAQ","2018","12","금융","1.01",,"500",,,,"77237981",
"1528","012620","원일특강","KOSDAQ","2018","12","금속","1.26",,"500","120","1.32","7.864","4400000","528000000"
"1529","382840","원준","KOSDAQ","2018","12","-",,,,,,,,
"1530","336570","원텍","KOSDAQ","2018","12","-",,,,,,,,
"1531","376980","원티드랩","KOSDAQ","2018","12","-",,,,,,,,
"1532","122830","원포유","KONEX","2018","12","-",,,,,,,,
"1533","008370","원풍","KOSDAQ","2018","12","화학","1",,"500","150","4.2","86.955","12000000","1756500000"
"1534","008290","원풍물산","KOSDAQ","2018","12","섬유·의류","0.38",,"500",,,,"38391781",
"1535","101160","월덱스","KOSDAQ","2018","12","반도체","1.2",,"500","50","1","4.712","16510993","825549650"
"1536","336060","웨이버스","KOSDAQ","2018","12","-",,,,,,,,
"1537","095270","웨이브일렉트로","KOSDAQ","2018","12","IT부품","0.56",,"500",,,,"10798868",
"1538","010600","웰바이오텍","KOSPI","2018","12","유통업","1.44",,"500",,,,"28866830",
"1539","065950","웰크론","KOSDAQ","2018","12","섬유·의류","0.38",,"500",,,,"25723597",
"1540","076080","웰크론한텍","KOSDAQ","2018","12","건설","1.77",,"500",,,,"19362573",
"1541","196700","웹스","KOSDAQ","2018","12","화학","1",,"500",,,,"13698476",
"1542","069080","웹젠","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"35310884",
"1543","053580","웹케시","KOSDAQ","2018","12","-",,,,"150",,"15.53",,"854166450"
"1544","071460","위니아","KOSDAQ","2018","12","일반전기전자","0.77",,"500",,,,"35967295",
"1545","377460","위니아에이드","KOSDAQ","2018","12","-",,,,,,,,
"1546","044340","위닉스","KOSDAQ","2018","12","일반전기전자","0.77",,"500","400","1.43","34.63","17873425","6537055600"
"1547","330350","위더스제약","KOSDAQ","2018","12","-",,,,,,,,
"1548","348350","위드텍","KOSDAQ","2018","12","-",,,,,,,,
"1549","112040","위메이드","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500","600","2.4","-20.276","16800000","9839711400"
"1550","101730","위메이드맥스","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"8505234",
"1551","123420","위메이드플레이","KOSDAQ","2018","12","디지털컨텐츠","0.36",,"500",,,,"9569842",
"1552","065370","위세아이텍","KOSDAQ","2018","12","-",,,"500","25","0.44","5.648","3400000","85000000"
"1553","140660","위월드","KONEX","2018","12","-",,,"500",,,,"2487252",
"1554","038620","위즈코프","KOSDAQ","2018","12","유통","0.34",,"500","20","1.6","1029.969","37157072","669480080"
"1555","299900","위지윅스튜디오","KOSDAQ","2018","12","오락·문화","0.14",,"500",,,,"8798060",
"1556","036090","위지트","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"72749313",
"1557","136540","윈스","KOSDAQ","2018","12","소프트웨어","0.86",,"500","320","2.9","30.744","12088063","3535923840"
"1558","320000","윈텍","KOSDAQ","2018","12","-",,,,,,,,
"1559","097800","윈팩","KOSDAQ","2018","12","반도체","1.2",,"500",,,,"36083249",
"1560","192390","윈하이텍","KOSDAQ","2018","12","금속","1.26",,"500","120","2.8","17.927","9863089","1147854840"
"1561","313760","윌링스","KOSDAQ","2018","12","-",,,,,,,,
"1562","008600","윌비스","KOSPI","2018","12","유통업","1.44",,"1000",,,,"57000000",
"1563","900340","윙입푸드","KOSDAQ","2018","12","금융","1.01",,"무액면",,,,"40409095",
"1564","033270","유나이티드","KOSPI","2018","12","의약품","0.19",,"500","330","1.4","15.426","16207322","4885897170"
"1565","064510","유네코","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"12659207",
"1566","014830","유니드","KOSPI","2018","12","화학","2.03",,"5000","1100","2.5","27.183","8889843","9778827300"
"1567","036200","유니셈","KOSDAQ","2018","12","반도체","1.2",,"500","60","1.92","8.584","30664223","1764963180"
"1568","018000","유니슨","KOSDAQ","2018","12","기계·장비","0.91",,"500",,,,"93600606",
"1569","000910","유니온","KOSPI","2018","12","비금속광물","2.41",,"500","100","2.6","-2.322","15611619","1401448900"
"1570","047400","유니온머티리얼","KOSPI","2018","12","비금속광물","2.41",,"500","35","2","-15.443","42000000","1371482175"
"1571","203450","유니온커뮤니티","KOSDAQ","2018","12","일반전기전자","0.77",,"500","70","2.6","27.218","14679007","968676240"
"1572","011330","유니켐","KOSPI","2018","12","기타제조업",,,"500",,,,"59620451",
"1573","077500","유니퀘스트","KOSPI","2018","12","유통업","1.44",,"500","100","1.7","25.145","27190652","2675627000"
"1574","011320","유니크","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"19320695",
"1575","086390","유니테스트","KOSDAQ","2018","12","반도체","1.2",,"500","400","3.8","15.444","21134126","8105862000"
"1576","241690","유니테크노","KOSDAQ","2018","12","운송장비·부품","0.65",,"500",,,,"11927520",
"1577","142210","유니트론텍","KOSDAQ","2018","12","유통","0.34",,"500","80","1.7","12.998","9931950","767424560"
"1578","121060","유니포인트","KONEX","2018","12","-",,,"5000","500","2.8","17.081","598167","239992000"
"1579","048430","유라테크","KOSDAQ","2018","12","일반전기전자","0.77",,"500","65","1.1","16.617","11520000","744441880"
"1580","206650","유바이오로직스","KOSDAQ","2018","12","기타서비스","0.47",,"500",,,,"25566086",
"1581","089850","유비벨록스","KOSDAQ","2018","12","소프트웨어","0.86",,"500",,,,"7115697",
"1582","032620","유비케어","KOSDAQ","2018","12","소프트웨어","0.86",,"500","35","0.8","29.517","52197139","1796980325"
"1583","264450","유비쿼스","KOSDAQ","2018","12","통신장비","0.43",,"500","600","1.7","20.648","5123955","3073050600"
"1584","078070","유비쿼스홀딩스","KOSDAQ","2018","12","금융","1.01",,"500","150","2","14.86","18696628","2476937100"
"1585","002920","유성기업","KOSPI","2018","12","운수장비","1.73",,"500","100","3.45","50.368","25947500","2564750000"
