번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1951","044820","코스맥스비티아이","KOSPI","2019","12","기타금융",,,"500","250","1.9","-17.185","9603921","2389630250"
"1952","222040","코스맥스엔비티","KOSDAQ","2019","12","음식료·담배","0.93",,"500",,,,"20628000",
"1953","241710","코스메카코리아","KOSDAQ","2019","12","화학","0.74",,"500",,,,"10680000",
"1954","005070","코스모신소재","KOSPI","2019","12","화학","1.96",,"1000",,,,"29247965",
"1955","005420","코스모화학","KOSPI","2019","12","화학","1.96",,"1000",,,,"26110825",
"1956","069110","코스온","KOSDAQ","2019","12","화학","0.74",,"500",,,,"18697161",
"1957","169670","코스텍시스템","KONEX","2019","12","-",,,,,,,,
"1958","071950","코아스","KOSPI","2019","12","기타제조업",,,"500",,,,"30907210",
"1959","166480","코아스템","KOSDAQ","2019","12","제약","0.3",,"500",,,,"15717440",
"1960","045970","코아시아","KOSDAQ","2019","12","기타서비스","0.64","0.04","500","60","1","10.225","25297761","1255619520"
"1961","196450","코아시아옵틱스","KOSDAQ","2019","12","의료·정밀기기","0.5",,"200",,,,"135970735",
"1962","029960","코엔텍","KOSDAQ","2019","12","기타서비스","0.64",,"500","540","5.4","111.428","50000000","26884288800"
"1963","002020","코오롱","KOSPI","2019","12","기타금융",,,"5000","500","2.87","-72.894","12626426","6905227500"
"1964","003070","코오롱글로벌","KOSPI","2019","12","건설업","1.87",,"5000","350","3.6","19.18","25210438","8893514200"
"1965","102940","코오롱생명과학","KOSDAQ","2019","12","제약","0.3",,"500",,,,"11412356",
"1966","120110","코오롱인더","KOSPI","2019","12","화학","1.96",,"5000","900","1.8","121.646","26978840","26910423000"
"1967","950160","코오롱티슈진","KOSDAQ","2019","12","제약","0.3",,"0",,,,"61117550",
"1968","138490","코오롱플라스틱","KOSPI","2019","12","화학","1.96",,"1000","70","1.6","49.36","38000000","2660000000"
"1969","056000","코원플레이","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"14136600",
"1970","021240","코웨이","KOSPI","2019","12","서비스업","1.04",,"500","2400","2.6","52.173","73799619","173324148000"
"1971","033290","코웰패션","KOSDAQ","2019","12","유통","0.38",,"500","100","1.8","16.136","90500234","8782912700"
"1972","056360","코위버","KOSDAQ","2019","12","통신장비","0.34",,"500","200","2.3","9.058","9796800","1869291000"
"1973","282880","코윈테크","KOSDAQ","2019","12","기계·장비","0.86","0.015","500","470","2","24.477","9117647","4193832090"
"1974","121850","코이즈","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"15411517",
"1975","015710","코콤","KOSDAQ","2019","12","통신장비","0.34",,"500","160","2.46","32.315","17530500","2655669920"
"1976","052330","코텍","KOSDAQ","2019","12","정보기기","1.13",,"500","400","3.1","19.337","15574552","5947930400"
"1977","322780","코퍼스코리아","KOSDAQ","2019","12","금융","1.05",,"100",,,,"4550000",
"1978","126600","코프라","KOSDAQ","2019","12","화학","0.74",,"500","70","1.8","16.493","21115634","1478079260"
"1979","036420","콘텐트리중앙","KOSPI","2019","12","서비스업","1.04",,"5000",,,,"14406898",
"1980","200130","콜마비앤에이치","KOSDAQ","2019","12","제약","0.3",,"500","250","0.9","13.488","29543558","7385348000"
"1981","031820","콤텍시스템","KOSPI","2019","12","서비스업","1.04",,"500",,,,"67851466",
"1982","294570","쿠콘","KOSDAQ","2019","12","-",,,,,,,,
"1983","192400","쿠쿠홀딩스","KOSPI","2019","12","기타금융",,,"500","3000","2.9","23.475","7112437","18647031000"
"1984","284740","쿠쿠홈시스","KOSPI","2019","12","서비스업","1.04",,"100","560","1.31","3.853","22437330","3077566800"
"1985","317690","퀀타매트릭스","KOSDAQ","2019","12","-",,,,,,,,
"1986","365270","큐라클","KOSDAQ","2019","12","-",,,,,,,,
"1987","060280","큐렉소","KOSDAQ","2019","12","유통","0.38",,"500",,,,"33357253",
"1988","015590","큐로","KOSPI","2019","12","기계","1.84",,"500",,,,"133782745",
"1989","040350","큐로컴","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"500",,,,"109659681",
"1990","051780","큐로홀딩스","KOSDAQ","2019","12","방송서비스","1.43",,"500",,,,"67845983",
"1991","115180","큐리언트","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"8625566",
"1992","182360","큐브엔터","KOSDAQ","2019","12","오락·문화","0.22",,"100",,,,"26573767",
"1993","066310","큐에스아이","KOSDAQ","2019","12","반도체","0.85",,"500","50","0.5","36.731","8278230","405515450"
"1994","136660","큐엠씨","KONEX","2019","12","-",,,"500",,,,"9443800",
"1995","016600","큐캐피탈","KOSDAQ","2019","12","금융","1.05",,"500",,,,"139998322",
"1996","264900","크라운제과","KOSPI","2019","12","음식료품","1.39",,"200","502","2.85","17.551","12523850","3323822878"
"1997","005740","크라운해태홀딩스","KOSPI","2019","12","기타금융",,,"500","100","0.94","-6.74","14847347","1517189335"
"1998","259960","크래프톤","KOSPI","2019","12","-",,,,,,,,
"1999","096240","크레버스","KOSDAQ","2019","12","기타서비스","0.64",,"500","1000","2.63","60.434","7674651","6766749000"
"2000","215570","크로넥스","KONEX","2019","12","-",,,"500",,,,"3187500",
"2001","043590","크로바하이텍","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"23300000",
"2002","114120","크루셜텍","KOSDAQ","2019","12","IT부품","0.62",,"1000",,,,"65767892",
"2003","110790","크리스에프앤씨","KOSDAQ","2019","12","섬유·의류","0.58",,"1000","400","2.2","18.27","11715480","4536148000"
"2004","900250","크리스탈신소재","KOSDAQ","2019","12","금융","1.05",,"0.5",,,,"67783852",
"2005","083790","크리스탈지노믹스","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"41398259",
"2006","045520","크린앤사이언스","KOSDAQ","2019","12","기계·장비","0.86",,"500","300","1.1","22.835","6500000","1853514300"
"2007","036170","클라우드에어","KOSDAQ","2019","12","반도체","0.85",,"1000",,,,"39116090",
"2008","214150","클래시스","KOSDAQ","2019","12","의료·정밀기기","0.5",,"100","46","0.3","8.866","64364380","2960761480"
"2009","352770","클리노믹스","KOSDAQ","2019","12","-",,,,,,,,
"2010","237880","클리오","KOSDAQ","2019","12","화학","0.74",,"500","220","1","124.212","16967895","3654317920"
"2011","139670","키네마스터","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"7016911",
"2012","020120","키다리스튜디오","KOSPI","2019","12","서비스업","1.04",,"500",,,,"16959266",
"2013","413600","키움제6호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2014","039490","키움증권","KOSPI","2019","12","증권","3.15",,"5000","2000","2.5","15.922","22099740","57762612196"
"2015","054780","키이스트","KOSDAQ","2019","12","오락·문화","0.22",,"100",,,,"85356831",
"2016","336040","타스컴","KONEX","2019","12","-",,,"500",,,,"2285900",
"2017","219130","타이거일렉","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"6314290",
"2018","318660","타임기술","KONEX","2019","12","-",,,,,,,,
"2019","180060","탑선","KONEX","2019","12","-",,,"500",,,,"8006666",
"2020","065130","탑엔지니어링","KOSDAQ","2019","12","기계·장비","0.86",,"500","100","1","2.422","15976257","1592625700"
"2021","134580","탑코미디어","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"11250000",
"2022","014580","태경비케이","KOSPI","2019","12","비금속광물","3.32",,"500","100","2.3","28.112","27583100","2758310000"
"2023","015890","태경산업","KOSPI","2019","12","화학","1.96",,"500","220","3.7","24.868","29228750","6354276720"
"2024","006890","태경케미컬","KOSPI","2019","12","화학","1.96",,"500","150","2.9","17.462","11600000","1715315850"
"2025","023160","태광","KOSDAQ","2019","12","금속","1.3",,"500","100","1","23.984","26500000","2586724200"
"2026","003240","태광산업","KOSPI","2019","12","화학","1.96",,"5000","1550","0.1","0.779","1113400","1304528050"
"2027","011280","태림포장","KOSPI","2019","12","종이목재","2.57",,"500","290","5","92.022","70805940","19963345090"
"2028","323280","태성","KOSDAQ","2019","12","금융","1.05",,"100",,,,"3505000",
"2029","053620","태양","KOSDAQ","2019","12","금속","1.3",,"500","150","1","16.21","8600000","1194154650"
"2030","004100","태양금속공업","KOSPI","2019","12","운수장비","1.7",,"500","5","0.4","-0.972","36700000","215119300"
"2031","116100","태양기계","KONEX","2019","12","-",,,"500",,,,"6239986",
"2032","009410","태영건설","KOSPI","2019","12","건설업","1.87",,"500","150","1.3","10.691","76400000","10638409400"
"2033","044490","태웅","KOSDAQ","2019","12","금속","1.3",,"500",,,,"20007381",
"2034","124560","태웅로직스","KOSDAQ","2019","12","운송","1.35",,"100","50","0.9","8.837","17650000","845000000"
"2035","001420","태원물산","KOSPI","2019","12","운수장비","1.7",,"500","85","2.1","115.858","7600000","623314095"
"2036","007980","태평양물산","KOSPI","2019","12","섬유의복","1.32",,"500","30","1.1","12.427","49911742","1395904620"
"2037","191420","테고사이언스","KOSDAQ","2019","12","제약","0.3",,"500",,,,"8085634",
"2038","073640","테라사이언스","KOSDAQ","2019","12","금속","1.3",,"100",,,,"55395980",
"2039","182690","테라셈","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"15678688",
"2040","066700","테라젠이텍스","KOSDAQ","2019","12","제약","0.3",,"500",,,,"31029957",
"2041","095610","테스","KOSDAQ","2019","12","반도체","0.85",,"500","300","1.2","59.039","19768226","5755728600"
"2042","055490","테이팩스","KOSPI","2019","12","화학","1.96",,"500",,,,"4717650",
"2043","308700","테크엔","KONEX","2019","12","-",,,"100",,,,"4000000",
"2044","089030","테크윙","KOSDAQ","2019","12","반도체","0.85",,"500","230","1.7","38.045","19318786","4306271830"
"2045","258050","테크트랜스","KONEX","2019","12","-",,,"100",,,,"7195543",
"2046","054450","텔레칩스","KOSDAQ","2019","12","반도체","0.85",,"500","120","1.2","18.098","13505911","1505052600"
"2047","091440","텔레필드","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"9097047",
"2048","078000","텔코웨어","KOSPI","2019","12","서비스업","1.04",,"500","550","4","72.254","9702706","3094647600"
"2049","200230","텔콘RF제약","KOSDAQ","2019","12","통신장비","0.34",,"100",,,,"83181230",
"2050","214420","토니모리","KOSPI","2019","12","화학","1.96",,"200",,,,"17640000",
"2051","393210","토마토시스템","KONEX","2019","12","-",,,,,,,,
"2052","215480","토박스코리아","KOSDAQ","2019","12","유통","0.38",,"100",,,,"40924427",
"2053","051360","토비스","KOSDAQ","2019","12","정보기기","1.13",,"500","240","2.5","16.597","16717058","3664874160"
"2054","045340","토탈소프트","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"8558040",
"2055","108230","톱텍","KOSDAQ","2019","12","기계·장비","0.86",,"500","100","1","1649.697","36796254","3480859700"
"2056","079970","투비소프트","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"26702985",
"2057","199800","툴젠","KOSDAQ","2019","12","-",,,"500",,,,"6516249",
"2058","105550","트루윈","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"11971061",
"2059","290090","트윔","KOSDAQ","2019","12","-",,,,,,,,
"2060","026150","특수건설","KOSDAQ","2019","12","건설","1.97",,"500",,,,"15205118",
"2061","322180","티라유텍","KOSDAQ","2019","12","소프트웨어","0.75",,"100",,,,"5433750",
"2062","117730","티로보틱스","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"5579429",
"2063","033830","티비씨","KOSDAQ","2019","12","방송서비스","1.43",,"500","16","1.3","27.165","100000000","1512570400"
"2064","084870","티비에이치글로벌","KOSPI","2019","12","섬유의복","1.32",,"500",,,,"20856819",
"2065","057680","티사이언티픽","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"40494755",
"2066","064760","티씨케이","KOSDAQ","2019","12","반도체","0.85",,"500","900","1.4","22.438","11675000","10507500000"
"2067","246710","티앤알바이오팹","KOSDAQ","2019","12","제약","0.3",,"500",,,,"8347690",
"2068","340570","티앤엘","KOSDAQ","2019","12","-",,,,,,,,
"2069","043220","티에스넥스젠","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"76704827",
"2070","277880","티에스아이","KOSDAQ","2019","12","-",,,"500",,,,"7789765",
"2071","131290","티에스이","KOSDAQ","2019","12","반도체","0.85",,"500","200","1.5","12.776","11061429","2042945800"
"2072","019180","티에이치엔","KOSPI","2019","12","전기전자","2.14",,"500","60","1.7","6.302","18000000","1080000000"
"2073","356860","티엘비","KOSDAQ","2019","12","-",,,,,,,,
"2074","062860","티엘아이","KOSDAQ","2019","12","반도체","0.85",,"500","100","2","70.797","9872720","769567000"
"2075","363280","티와이홀딩스","KOSPI","2019","12","-",,,,,,,,
"2076","321550","티움바이오","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"23459826",
"2077","091810","티웨이항공","KOSPI","2019","12","운수창고업","1.02",,"500",,,,"46974812",
"2078","004870","티웨이홀딩스","KOSPI","2019","12","전기전자","2.14",,"500",,,,"76680855",
"2079","069260","티케이지휴켐스","KOSPI","2019","12","화학","1.96",,"1000","1000","4.4","54.572","40878588","38370877000"
"2080","104480","티케이케미칼","KOSDAQ","2019","12","화학","0.74",,"500",,,,"90895434",
"2081","081150","티플랙스","KOSDAQ","2019","12","금속","1.3",,"500","20","0.9","21.863","24268402","485368040"
"2082","130740","티피씨글로벌","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","20","0.8","-6.97","10324479","199073160"
"2083","217880","틸론","KONEX","2019","12","-",,,"500",,,,"3330318",
"2084","084730","팅크웨어","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"10425682",
"2085","046210","파나진","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"32136660",
"2086","058530","파나케이아","KOSDAQ","2019","12","유통","0.38",,"500",,,,"103184286",
"2087","034230","파라다이스","KOSDAQ","2019","12","오락·문화","0.22",,"500","100","0.5","126.574","90942672","8518445700"
"2088","033540","파라텍","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"16983690",
"2089","043200","파루","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"36004071",
"2090","214450","파마리서치","KOSDAQ","2019","12","유통","0.38",,"500","300","0.8","19.816","9554788","2942631300"
"2091","217950","파마리서치바이오","KONEX","2019","12","-",,,"500",,,,"4049391",
"2092","208340","파멥신","KOSDAQ","2019","12","제약","0.3",,"500",,,,"6910809",
"2093","005690","파미셀","KOSPI","2019","12","의약품","0.21",,"500",,,,"59958950",
"2094","177830","파버나인","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"10834424",
"2095","037070","파세코","KOSDAQ","2019","12","일반전기전자","0.5",,"500","250","2.7","40.439","14000000","3495151500"
"2096","150900","파수","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"9607216",
"2097","037030","파워넷","KOSDAQ","2019","12","일반전기전자","0.5",,"1000",,,,"12009614",
"2098","047310","파워로직스","KOSDAQ","2019","12","IT부품","0.62",,"500","50","0.5","3.129","34420982","1721049100"
"2099","266870","파워풀엑스","KONEX","2019","12","-",,,"500",,,,"6408680",
"2100","368770","파이버프로","KOSDAQ","2019","12","-",,,,,,,,
"2101","170790","파이오링크","KOSDAQ","2019","12","통신장비","0.34",,"500","100","1.2","11.525","6856330","647961600"
"2102","049120","파인디앤씨","KOSDAQ","2019","12","IT부품","0.62",,"500","25","1.26","-17.589","26359944","654679250"
"2103","038950","파인디지털","KOSDAQ","2019","12","통신장비","0.34",,"500","50","1.3","-403.092","10210765","439370500"
"2104","106240","파인테크닉스","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"42843380",
"2105","131760","파인텍","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"42924063",
"2106","065690","파커스","KOSDAQ","2019","12","IT부품","0.62",,"500","150","5.19","-52.49","13963509","1986731250"
"2107","140860","파크시스템스","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","120","0.31","9.403","6665055","799806600"
"2108","091700","파트론","KOSDAQ","2019","12","IT부품","0.62",,"500","350","2.6","28.046","54156410","17992243500"
"2109","202960","판도라티비","KONEX","2019","12","-",,,"500",,,,"11915582",
"2110","318010","팜스빌","KOSDAQ","2019","12","음식료·담배","0.93",,"500","200","1.8","21.916","7929338","1585867600"
"2111","036580","팜스코","KOSPI","2019","12","음식료품","1.39",,"500","50","1.1","-22","36727943","1750941800"
"2112","027710","팜스토리","KOSDAQ","2019","12","음식료·담배","0.93",,"500","25","2.3","-20.096","111416600","2765070525"
"2113","004720","팜젠사이언스","KOSPI","2019","12","의약품","0.21",,"500",,,,"11686025",
"2114","225590","패션플랫폼","KOSDAQ","2019","12","섬유·의류","0.58",,"100",,,,"26636713",
"2115","054300","팬스타엔터프라이즈","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"52317968",
"2116","068050","팬엔터테인먼트","KOSDAQ","2019","12","오락·문화","0.22",,"500",,,,"13742997",
"2117","028670","팬오션","KOSPI","2019","12","운수창고업","1.02",,"1000",,,,"534569207",
"2118","222110","팬젠","KOSDAQ","2019","12","제약","0.3",,"500",,,,"9641781",
"2119","010820","퍼스텍","KOSPI","2019","12","기계","1.84",,"500",,,,"46764840",
"2120","016800","퍼시스","KOSPI","2019","12","기타제조업",,,"1000","1000","3.4","27.77","11500000","9430000000"
"2121","263750","펄어비스","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"13023000",
"2122","251970","펌텍코리아","KOSDAQ","2019","12","화학","0.74",,"500","330","1.8","17.49","12400000","4004093940"
"2123","001020","페이퍼코리아","KOSPI","2019","12","종이목재","2.57",,"500",,,,"89922517",
"2124","327610","펨토바이오메드","KONEX","2019","12","-",,,"500",,,,"5497965",
"2125","087010","펩트론","KOSDAQ","2019","12","제약","0.3",,"500",,,,"15326500",
"2126","090080","평화산업","KOSPI","2019","12","운수장비","1.7",,"500",,,,"54902259",
"2127","010770","평화홀딩스","KOSPI","2019","12","운수장비","1.7",,"500","150","4.18","-9.547","14625466","2077932450"
"2128","119500","포메탈","KOSDAQ","2019","12","금속","1.3",,"500","60","2","32.284","11847232","710893920"
"2129","389140","포바이포","KOSDAQ","2019","12","-",,,,,,,,
"2130","022100","포스코 ICT","KOSDAQ","2019","12","기타서비스","0.64",,"500","50","1","19.131","152034729","7590375850"
"2131","058430","포스코스틸리온","KOSPI","2019","12","철강금속","3.04",,"5000","400","2.3","93.095","6000000","2400000000"
"2132","009520","포스코엠텍","KOSDAQ","2019","12","금속","1.3",,"500","80","1.7","31.497","41642703","3331415520"
"2133","047050","포스코인터내셔널","KOSPI","2019","12","유통업","1.67",,"5000","700","3.6","42.67","123375149","86362423700"
"2134","003670","포스코케미칼","KOSPI","2019","12","비금속광물","3.32",,"500","400","0.9","24.115","60988220","24395288000"
"2135","318020","포인트모바일","KOSDAQ","2019","12","-",,,,,,,,
"2136","256630","포인트엔지니어링","KOSDAQ","2019","12","금속","1.3",,"100","20","1","95.924","54340687","1086813740"
"2137","331380","포커스에이치엔에스","KOSDAQ","2019","12","금융","1.05",,"100",,,,"4010000",
"2138","234100","폴라리스세원","KOSDAQ","2019","12","운송장비·부품","0.41",,"100",,,,"22382985",
"2139","041020","폴라리스오피스","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"37463160",
"2140","114630","폴라리스우노","KOSDAQ","2019","12","화학","0.74",,"500","100","2.5","-278.26","13573965","1318953100"
"2141","290720","푸드나무","KOSDAQ","2019","12","유통","0.38",,"500","70","0.4","10.608","6806034","472461290"
"2142","005670","푸드웰","KOSDAQ","2019","12","음식료·담배","0.93",,"500","100","1.76","3.062","10000000","979519900"
"2143","094940","푸른기술","KOSDAQ","2019","12","정보기기","1.13",,"500","30","0.18","29.886","6574202","178718430"
"2144","007330","푸른저축은행","KOSDAQ","2019","12","금융","1.05",,"1000","550","6.7","27.464","15082800","6756114750"
"2145","017810","풀무원","KOSPI","2019","12","음식료품","1.39",,"500","102","0.92","-68.993","38090950","5198606760"
"2146","023900","풍국주정","KOSDAQ","2019","12","음식료·담배","0.93",,"500","160","0.98","22.132","12600000","2016000000"
"2147","103140","풍산","KOSPI","2019","12","철강금속","3.04",,"5000","400","1.7","63.571","28024278","11205028400"
"2148","005810","풍산홀딩스","KOSPI","2019","12","기타금융",,,"5000","1400","4.1","37.596","7835167","9088723000"
"2149","371950","풍원정밀","KOSDAQ","2019","12","-",,,,,,,,
"2150","370090","퓨런티어","KOSDAQ","2019","12","-",,,,,,,,
"2151","220100","퓨쳐켐","KOSDAQ","2019","12","제약","0.3",,"500",,,,"5749139",
"2152","035200","프럼파스트","KOSDAQ","2019","12","화학","0.74",,"500",,,,"9730590",
"2153","334970","프레스티지바이오로직스","KOSDAQ","2019","12","-",,,,,,,,
"2154","203690","프로스테믹스","KOSDAQ","2019","12","제약","0.3",,"100",,,,"45676500",
"2155","321260","프로이천","KOSDAQ","2019","12","금융","1.05",,"100",,,,"3490000",
"2156","303360","프로테옴텍","KONEX","2019","12","-",,,"500",,,,"4374851",
"2157","053610","프로텍","KOSDAQ","2019","12","반도체","0.85",,"500","400","2.5","11.073","11000000","4141454800"
"2158","377220","프롬바이오","KOSDAQ","2019","12","-",,,,,,,,
"2159","335810","프리시젼바이오","KOSDAQ","2019","12","-",,,,,,,,
"2160","053160","프리엠스","KOSDAQ","2019","12","일반전기전자","0.5",,"500","50","0.9","48.929","6000000","264704800"
"2161","041590","플래스크","KOSDAQ","2019","12","건설","1.97",,"500",,,,"65513922",
"2162","367000","플래티어","KOSDAQ","2019","12","-",,,,,,,,
"2163","075130","플랜티넷","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"500","250","5.5","73.234","8960000","1954626500"
"2164","222670","플럼라인생명과학","KONEX","2019","12","-",,,"500",,,,"2423000",
"2165","009810","플레이그램","KOSPI","2019","12","유통업","1.67",,"500",,,,"83578428",
"2166","237820","플레이디","KOSDAQ","2019","12","-",,,,"220",,"30.136",,"1985970800"
"2167","023770","플레이위드","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"4263337",
"2168","300080","플리토","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"5183811",
"2169","150440","피노텍","KONEX","2019","12","-",,,"500",,,,"9565412",
"2170","032580","피델릭스","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"26299866",
"2171","051380","피씨디렉트","KOSDAQ","2019","12","유통","0.38",,"500","100","0.9","20.336","7629536","766853600"
"2172","241820","피씨엘","KOSDAQ","2019","12","제약","0.3",,"500",,,,"9528497",
"2173","237750","피앤씨테크","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"6496600",
"2174","319660","피에스케이","KOSDAQ","2019","12","반도체","0.85",,"500","300","1.3","28.365","14765020","4246814100"
"2175","031980","피에스케이홀딩스","KOSDAQ","2019","12","반도체","0.85",,"500","150","1.73","6.335","5566584","531746700"
"2176","002230","피에스텍","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","150","3.6","113.112","19669243","2865125100"
"2177","057880","피에이치씨","KOSDAQ","2019","12","유통","0.38",,"500",,,,"45088244",
"2178","043370","피에이치에이","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","180","2.2","11.953","21000000","3779788500"
"2179","242350","피엔아이컴퍼니","KONEX","2019","12","-",,,"500",,,,"4761520",
"2180","239890","피엔에이치테크","KOSDAQ","2019","12","-",,,"500",,,,"2060000",
"2181","347740","피엔케이피부임상연구센타","KOSDAQ","2019","12","-",,,,,,,,
"2182","137400","피엔티","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"18565435",
"2183","128660","피제이메탈","KOSDAQ","2019","12","금속","1.3",,"500","100","3.8","117.44","24803369","2480336900"
"2184","006140","피제이전자","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","140","2.7","42.989","15000000","2100000000"
"2185","376180","피코그램","KOSDAQ","2019","12","-",,,,,,,,
"2186","304840","피플바이오","KOSDAQ","2019","12","-",,,,,,,,
"2187","062970","피피아이","KOSDAQ","2019","12","일반전기전자","0.5",,"500",,,,"9308185",
"2188","087600","픽셀플러스","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"8166558",
"2189","161580","필옵틱스","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"18353188",
"2190","347770","핌스","KOSDAQ","2019","12","-",,,,,,,,
"2191","163730","핑거","KOSDAQ","2019","12","-",,,,,,,,
"2192","332710","하나금융14호스팩","KOSDAQ","2019","12","금융","1.05",,"100",,,,"4410000",
"2193","341160","하나금융15호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2194","343510","하나금융16호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2195","388220","하나금융19호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2196","400560","하나금융20호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2197","406760","하나금융21호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2198","418170","하나금융22호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2199","086790","하나금융지주","KOSPI","2019","12","기타금융",,,"5000","2100","5.4","25.416","300242062","616497592600"
"2200","299030","하나기술","KOSDAQ","2019","12","-",,,,,,,,
"2201","067310","하나마이크론","KOSDAQ","2019","12","반도체","0.85",,"500","50","0.9","9.353","27667660","1356721150"
"2202","372290","하나머스트7호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2203","166090","하나머티리얼즈","KOSDAQ","2019","12","반도체","0.85",,"500","200","1.1","14.059","19627674","3887534800"
"2204","293480","하나제약","KOSPI","2019","12","의약품","0.21",,"500","460","2","25.564","16200000","7235551600"
"2205","039130","하나투어","KOSPI","2019","12","서비스업","1.04",,"500","1000","1.9","-92.595","11616185","11066932000"
"2206","136480","하림","KOSDAQ","2019","12","음식료·담배","0.93",,"500",,,,"86945938",
"2207","003380","하림지주","KOSDAQ","2019","12","금융","1.05",,"100","50","0.6","3.992","93584198","3775485150"
"2208","365590","하이딥","KOSDAQ","2019","12","-",,,,,,,,
"2209","149980","하이로닉","KOSDAQ","2019","12","의료·정밀기기","0.5",,"100","56","1","23.096","14099995","703974040"
"2210","013030","하이록코리아","KOSDAQ","2019","12","금속","1.3",,"500","500","2.7","50.06","13613232","6806616000"
"2211","352820","하이브","KOSPI","2019","12","-",,,,,,,,
"2212","126700","하이비젼시스템","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","50","0.43","10.628","14942112","692189050"
"2213","106080","하이소닉","KOSDAQ","2019","12","IT부품","0.62",,"1000",,,,"10762362",
"2214","071090","하이스틸","KOSPI","2019","12","철강금속","3.04",,"5000","100","0.5","624.735","1999944","199915200"
"2215","340120","하이제5호스팩","KOSDAQ","2019","12","-",,,"100",,,,"5020000",
"2216","377400","하이제6호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2217","400840","하이제7호스팩","KOSDAQ","2019","12","-",,,,,,,,
"2218","221840","하이즈항공","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","61","1.2","27.375","17696167","1014231323"
"2219","106190","하이텍팜","KOSDAQ","2019","12","유통","0.38",,"500","50","0.45","-8.403","7088782","354439100"
"2220","019490","하이트론씨스템즈","KOSPI","2019","12","전기전자","2.14",,"2500",,,,"5530735",
"2221","000080","하이트진로","KOSPI","2019","12","음식료품","1.39",,"5000","700","2.5","-115.354","70133611","48904505650"
"2222","000140","하이트진로홀딩스","KOSPI","2019","12","기타금융",,,"5000","350","2.7","-19.101","23206765","7665671500"
"2223","373200","하인크코리아","KOSDAQ","2019","12","-",,,,,,,,
"2224","066130","하츠","KOSDAQ","2019","12","일반전기전자","0.5",,"500","30","0.4","15.45","12800000","366618690"
"2225","004590","한국가구","KOSDAQ","2019","12","유통","0.38",,"100","115","2.6","28.423","15000000","1725000000"
