번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"586","310870","디와이씨","KOSDAQ","2021","12","운송장비·부품","0.36",,"100",,,,"20107271",
"587","210540","디와이파워","KOSPI","2021","12","기계","0.76",,"500","300","2.4","10.661","11041708","3310755300"
"588","104460","디와이피엔에프","KOSDAQ","2021","12","기계·장비","0.53",,"500","100","0.3","20.881","10713625","966602200"
"589","079810","디이엔티","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"13669014",
"590","113810","디젠스","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"32628051",
"591","043360","디지아이","KOSDAQ","2021","12","정보기기","0.73",,"500","0","0","0","9000000","0"
"592","197140","디지캡","KOSDAQ","2021","12","출판·매체복제","0.32","0.05","500",,,,"8854845",
"593","068930","디지털대성","KOSDAQ","2021","12","기타서비스","0.5",,"500","464","5","61.407","29746739","12304656040"
"594","033130","디지틀조선","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500","20","0.7","27.719","37115267","742305340"
"595","105740","디케이락","KOSDAQ","2021","12","기계·장비","0.53",,"500","200","1.9","18.782","8449912","1689982400"
"596","263020","디케이앤디","KOSDAQ","2021","12","화학","0.41",,"500","50","1.1","-38.607","15526404","761320200"
"597","290550","디케이티","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"16462666",
"598","187220","디티앤씨","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"11283291",
"599","163430","디피코","KONEX","2021","12","-",,,"500",,,,"6281578",
"600","131180","딜리","KOSDAQ","2021","12","정보기기","0.73",,"100","40","2","36.49","29350000","1111474440"
"601","315640","딥노이드","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"9277746",
"602","317120","라닉스","KOSDAQ","2021","12","일반전기전자","0.23",,"500",,,,"9650500",
"603","042510","라온시큐어","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"38666746",
"604","232680","라온테크","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"4935705",
"605","300120","라온피플","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"10554156",
"606","171120","라이온켐텍","KOSDAQ","2021","12","화학","0.41",,"500","200","2.4","36.676","18893576","3124798700"
"607","069540","라이트론","KOSDAQ","2021","12","통신장비","0.28",,"500",,,,"26061956",
"608","285770","라이프사이언스테크놀로지","KONEX","2021","12","-",,,"500",,,,"3545380",
"609","347700","라이프시맨틱스","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"10119770",
"610","214260","라파스","KOSDAQ","2021","12","화학","0.41",,"500",,,,"8594416",
"611","403360","라피치","KONEX","2021","12","-",,,"500",,,,"2904000",
"612","115390","락앤락","KOSPI","2021","12","화학","1.1",,"500",,,,"51550414",
"613","200350","래몽래인","KOSDAQ","2021","12","오락·문화","0.04",,"500",,,,"6248519",
"614","171010","램테크놀러지","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"13422834",
"615","084650","랩지노믹스","KOSDAQ","2021","12","기타서비스","0.5",,"500","300","1.2","3.974","11450097","3332397900"
"616","217500","러셀","KOSDAQ","2021","12","기계·장비","0.53",,"100","30","0.7","14.229","31812000","870236220"
"617","092590","럭스피아","KONEX","2021","12","-",,,"500",,,,"7291098",
"618","141080","레고켐바이오","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"24234918",
"619","060300","레드로버","KOSDAQ","2021","12","오락·문화","0.04",,"500",,,,"26688787",
"620","038390","레드캡투어","KOSDAQ","2021","12","기타서비스","0.5",,"500","800","3.8","54.277","8589480","6562678000"
"621","294140","레몬","KOSDAQ","2021","12","화학","0.41",,"500",,,,"37000000",
"622","228670","레이","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500",,,,"13306534",
"623","228850","레이언스","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500","100","0.81","11.166","16591014","1573644000"
"624","412350","레이저쎌","KOSDAQ","2021","12","-",,,,,,,,
"625","281740","레이크머티리얼즈","KOSDAQ","2021","12","화학","0.41",,"100",,,,"65730548",
"626","277810","레인보우로보틱스","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"16135214",
"627","179720","렌딩머신","KONEX","2021","12","-",,,"500",,,,"1049583",
"628","215100","로보로보","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"100",,,,"20348454",
"629","090360","로보스타","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"9750000",
"630","238500","로보쓰리","KONEX","2021","12","-",,,"500",,,,"16077942",
"631","108490","로보티즈","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"11251000",
"632","900260","로스웰","KOSDAQ","2021","12","금융","1.34",,"무액면",,,,"180156443",
"633","223220","로지스몬","KONEX","2021","12","-",,,"100",,,,"28893630",
"634","067730","로지시스","KOSDAQ","2021","12","컴퓨터서비스","0.55",,"500","150","2.4","70.135","9673922","1451088300"
"635","071280","로체시스템즈","KOSDAQ","2021","12","반도체","0.42",,"500","20","0.3","3.155","15296603","298321380"
"636","032350","롯데관광개발","KOSPI","2021","12","서비스업","0.43",,"500",,,,"69275662",
"637","089860","롯데렌탈","KOSPI","2021","12","서비스업","0.43",,"5000","900","2.4","29.029","36634063","32970656700"
"638","000400","롯데손해보험","KOSPI","2021","12","보험","3.28",,"1000",,,,"310336320",
"639","023530","롯데쇼핑","KOSPI","2021","12","유통업","1.59",,"5000","2800","3.1","-28.999","28288755","79157792000"
"640","004000","롯데정밀화학","KOSPI","2021","12","화학","1.1",,"5000","2300","3","10.006","25800000","58581000000"
"641","286940","롯데정보통신","KOSPI","2021","12","서비스업","0.43",,"5000","700","2","30.556","15396331","10590556900"
"642","280360","롯데제과","KOSPI","2021","12","음식료품","1.34",,"500","1600","1.3","28.225","6416717","10259422400"
"643","004990","롯데지주","KOSPI","2021","12","기타금융",,,"200","1500","4.9","71.346","104909237","107327941250"
"644","005300","롯데칠성음료","KOSPI","2021","12","음식료품","1.34",,"500","3000","2.2","21.703","9278884","29750386250"
"645","011170","롯데케미칼","KOSPI","2021","12","화학","1.1",,"5000","8300","3.65","19.955","34275419","284485977700"
"646","002270","롯데푸드","KOSPI","2021","12","음식료품","1.34",,"5000","10000","2.8","-942.688","1209055","9869940000"
"647","071840","롯데하이마트","KOSPI","2021","12","유통업","1.59",,"5000","1000","3.9","-40.27","23607712","23135712000"
"648","038060","루멘스","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"48103069",
"649","162120","루켄테크놀러지스","KONEX","2021","12","-",,,"500",,,,"10200465",
"650","253610","루트락","KONEX","2021","12","-",,,"500",,,,"7772543",
"651","085370","루트로닉","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500","192","1.1","17.959","26204455","4972178078"
"652","060240","룽투코리아","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500",,,,"25429284",
"653","058470","리노공업","KOSDAQ","2021","12","반도체","0.42",,"500","2500","1.3","36.556","15242370","37947800000"
"654","039980","리노스","KOSDAQ","2021","12","유통","0.36","0.05","500",,,,"43576286",
"655","019570","리더스 기술투자","KOSDAQ","2021","12","금융","1.34",,"500",,,,"130043702",
"656","016100","리더스코스메틱","KOSDAQ","2021","12","화학","0.41",,"500",,,,"19100894",
"657","012700","리드코프","KOSDAQ","2021","12","유통","0.36",,"500","800","8.2","51.281","26446135","20475881600"
"658","302550","리메드","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500",,,,"6127616",
"659","377450","리파인","KOSDAQ","2021","12","기타서비스","0.5",,"100",,,,"17330000",
"660","277070","린드먼아시아","KOSDAQ","2021","12","금융","1.34",,"500","42","0.76","10.518","13657000","556385214"
"661","042500","링네트","KOSDAQ","2021","12","컴퓨터서비스","0.55",,"500",,,,"15356878",
"662","219420","링크제니시스","KOSDAQ","2021","12","소프트웨어","0.32",,"100",,,,"11469507",
"663","027740","마니커","KOSPI","2021","12","음식료품","1.34",,"500",,,,"63511228",
"664","195500","마니커에프앤지","KOSDAQ","2021","12","음식료·담배","0.86",,"500",,,,"15768000",
"665","222810","마이더스AI","KOSDAQ","2021","12","소프트웨어","0.32",,"100",,,,"145000878",
"666","305090","마이크로디지탈","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500",,,,"7261600",
"667","098120","마이크로컨텍솔","KOSDAQ","2021","12","반도체","0.42",,"500","30","0.2","3.293","8312766","249382980"
"668","147760","마이크로프랜드","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500",,,,"10819866",
"669","377480","마인즈랩","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"6044583",
"670","038290","마크로젠","KOSDAQ","2021","12","기타서비스","0.5",,"500","300","1","128.314","10841400","2966626800"
"671","204320","만도","KOSPI","2021","12","운수장비","1.02",,"1000","800","1.3","21.007","46957120","37522404000"
"672","267980","매일유업","KOSDAQ","2021","12","음식료·담배","0.86",,"500","1200","1.75","11.951","7843638","8872776000"
"673","005990","매일홀딩스","KOSDAQ","2021","12","음식료·담배","0.86",,"500","150","1.64","1.963","13718304","1893175950"
"674","127160","매직마이크로","KOSDAQ","2021","12","반도체","0.42",,"100",,,,"86623501",
"675","093520","매커스","KOSDAQ","2021","12","유통","0.36",,"500","120","1.5","5.771","16163092","1443370080"
"676","377030","맥스트","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"8542491",
"677","100590","머큐리","KOSDAQ","2021","12","일반전기전자","0.23",,"500",,,,"14763600",
"678","067280","멀티캠퍼스","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500","600","1.3","17.299","5926779","3556067400"
"679","072870","메가스터디","KOSDAQ","2021","12","출판·매체복제","0.32",,"500","600","4.2","23.872","11920959","7114201200"
"680","215200","메가스터디교육","KOSDAQ","2021","12","기타서비스","0.5",,"100","2000","2.4","28.895","11861880","23562646000"
"681","133750","메가엠디","KOSDAQ","2021","12","기타서비스","0.5",,"500","150","3.3","49.793","23407077","3311247750"
"682","235980","메드팩토","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"20510342",
"683","200580","메디쎄이","KONEX","2021","12","-",,,"500",,,,"3726079",
"684","041920","메디아나","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500","27","0.3","4.909","16000000","430714260"
"685","233250","메디안디노스틱","KONEX","2021","12","-",,,"500",,,,"1746534",
"686","014100","메디앙스","KOSDAQ","2021","12","화학","0.41",,"500",,,,"11800000",
"687","236340","메디젠휴먼케어","KONEX","2021","12","-",,,"500",,,,"2512523",
"688","054180","메디콕스","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"93373338",
"689","086900","메디톡스","KOSDAQ","2021","12","제약","0.3","0.05","500",,,,"6254384",
"690","078160","메디포스트","KOSDAQ","2021","12","제약","0.3",,"500",,,,"16264194",
"691","065650","메디프론","KOSDAQ","2021","12","유통","0.36",,"500",,,,"43615959",
"692","138040","메리츠금융지주","KOSPI","2021","12","기타금융",,,"500","210","0.5","1.909","134011294","26406266670"
"693","008560","메리츠증권","KOSPI","2021","12","증권","3.64",,"1000","100","1.9","9.199","681730579","72019241847"
"694","000060","메리츠화재","KOSPI","2021","12","보험","3.28",,"500","620","1.9","10.132","120625000","66958804640"
"695","140410","메지온","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"8900206",
"696","241770","메카로","KOSDAQ","2021","12","반도체","0.42",,"500","160","1.2","20.327","10192640","1570022400"
"697","090370","메타랩스","KOSPI","2021","12","섬유의복","0.53",,"500",,,,"73938653",
"698","059210","메타바이오메드","KOSDAQ","2021","12","제약","0.3",,"500","20","0.7","4.74","23862351","458022160"
"699","058110","멕아이씨에스","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500","83","0.7","14.333","16050530","1301400990"
"700","096640","멜파스","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"37946235",
"701","017180","명문제약","KOSPI","2021","12","의약품","0.12",,"500",,,,"33953454",
"702","257370","명성티엔에스","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"6440809",
"703","009900","명신산업","KOSPI","2021","12","운수장비","1.02",,"500",,,,"52470133",
"704","267060","명진홀딩스","KONEX","2021","12","-",,,"500",,,,"9141804",
"705","012690","모나리자","KOSPI","2021","12","종이목재","1.49",,"500",,,,"36571255",
"706","005360","모나미","KOSPI","2021","12","유통업","1.59",,"1000","100","2.3","12.009","18897307","1889730700"
"707","080420","모다이노칩","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"79721622",
"708","080160","모두투어","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"18900000",
"709","100030","모바일리더","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"3283714",
"710","087260","모바일어플라이언스","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"32462446",
"711","101330","모베이스","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"23958188",
"712","012860","모베이스전자","KOSDAQ","2021","12","운송장비·부품","0.36",,"500",,,,"65803117",
"713","363260","모비데이즈","KOSDAQ","2021","12","금융","1.34",,"100",,,,"6810000",
"714","348030","모비릭스","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"100",,,,"9304000",
"715","250060","모비스","KOSDAQ","2021","12","소프트웨어","0.32",,"100",,,,"32171314",
"716","288980","모아데이타","KOSDAQ","2021","12","-",,,,,,,,
"717","009680","모토닉","KOSPI","2021","12","운수장비","1.02",,"500","400","3.67","73.011","33000000","8739432400"
"718","118990","모트렉스","KOSDAQ","2021","12","운송장비·부품","0.36",,"100",,,,"40788772",
"719","006920","모헨즈","KOSDAQ","2021","12","비금속","0.88",,"500",,,,"10920000",
"720","009580","무림P&P","KOSPI","2021","12","종이목재","1.49",,"2500","125","2.9","39.511","62368324","7795472250"
"721","001810","무림SP","KOSDAQ","2021","12","종이·목재","0.2",,"500","25","0.8","12.776","22137500","553437500"
"722","009200","무림페이퍼","KOSPI","2021","12","종이목재","1.49",,"2500","25","1","253.715","41609310","1040232750"
"723","135160","무송지오씨","KONEX","2021","12","-",,,"500",,,,"9576333",
"724","322970","무진메디","KONEX","2021","12","-",,,"500",,,,"6796378",
"725","033920","무학","KOSPI","2021","12","음식료품","1.34",,"200","230","2.74","-37.989","28500000","6091979640"
"726","008420","문배철강","KOSPI","2021","12","철강금속","2.09",,"500","75","1.99","5.791","20503505","1469578950"
"727","279600","미디어젠","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"4684781",
"728","095500","미래나노텍","KOSDAQ","2021","12","IT부품","0.36",,"500","100","1.5","11.32","29572671","2651181600"
"729","025560","미래산업","KOSPI","2021","12","의료정밀","0.79",,"500",,,,"4452007",
"730","218150","미래생명자원","KOSDAQ","2021","12","음식료·담배","0.86",,"100",,,,"18671428",
"731","007120","미래아이앤지","KOSPI","2021","12","서비스업","0.43",,"100",,,,"129484148",
"732","353490","미래에셋대우스팩 5호","KOSDAQ","2021","12","금융","1.34",,"100",,,,"5060000",
"733","328380","미래에셋대우스팩3호","KOSDAQ","2021","12","금융","1.34",,"100",,,,"6482000",
"734","100790","미래에셋벤처투자","KOSDAQ","2021","12","금융","1.34","0.05","1000","83","1","4.723","46195823","3792334159"
"735","412930","미래에셋비전스팩1호","KOSDAQ","2021","12","-",,,,,,,,
"736","085620","미래에셋생명","KOSPI","2021","12","보험","3.28",,"5000","100","2.45","16.498","177016189","13047600600"
"737","006800","미래에셋증권","KOSPI","2021","12","증권","3.64",,"5000","300","3.4","15.897","635316408","188136570600"
"738","208890","미래엔에듀파트너","KONEX","2021","12","-",,,"1000",,,,"3150820",
"739","049950","미래컴퍼니","KOSDAQ","2021","12","기계·장비","0.53","0.03","500","100","0.3","11.646","8362306","748381300"
"740","207760","미스터블루","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"100","25","0.28","9.175","24761635","619040875"
"741","002840","미원상사","KOSPI","2021","12","화학","1.1",,"500","6000","3.01","51.445","4970000","29706000000"
"742","268280","미원에스씨","KOSPI","2021","12","화학","1.1",,"500","2100","1","13.198","5100000","10545500000"
"743","107590","미원홀딩스","KOSPI","2021","12","기타금융",,,"500","500","0.3","3.493","2320000","1157575000"
"744","134380","미원화학","KOSPI","2021","12","화학","1.1",,"1000","2500","3.02","26.999","2199268","3064365000"
"745","003650","미창석유공업","KOSPI","2021","12","화학","1.1",,"5000","2100","3","16.145","1739672","3177255900"
"746","059090","미코","KOSDAQ","2021","12","반도체","0.42",,"500","70","0.5","10.241","33416778","2233828660"
"747","214610","미코바이오메드","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500",,,,"18296767",
"748","201490","미투온","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500",,,,"31257770",
"749","950190","미투젠","KOSDAQ","2021","12","출판·매체복제","0.32",,"무액면","945","4.02","39.999","13579892","12149385048"
"750","214180","민앤지","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"13257185",
"751","206640","바디텍메드","KOSDAQ","2021","12","제약","0.3",,"1000","200","1.2","9.009","23486560","4269927250"
"752","018700","바른손","KOSDAQ","2021","12","유통","0.36",,"1000",,,,"31376241",
"753","035620","바른손이앤에이","KOSDAQ","2021","12","오락·문화","0.04",,"500",,,,"73488503",
"754","064520","바른전자","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"83686477",
"755","053030","바이넥스","KOSDAQ","2021","12","제약","0.3",,"500",,,,"31761048",
"756","301300","바이브컴퍼니","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"5394170",
"757","064550","바이오니아","KOSDAQ","2021","12","제약","0.3",,"500",,,,"25810291",
"758","314930","바이오다인","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500",,,,"6168195",
"759","208710","바이오로그디바이스","KOSDAQ","2021","12","IT부품","0.36",,"100",,,,"41431412",
"760","086820","바이오솔루션","KOSDAQ","2021","12","제약","0.3",,"500",,,,"8108426",
"761","038460","바이오스마트","KOSDAQ","2021","12","정보기기","0.73",,"500",,,,"20087800",
"762","281310","바이오시네틱스","KONEX","2021","12","-",,,"500",,,,"2650890",
"763","251120","바이오에프디엔씨","KOSDAQ","2021","12","-",,,,,,,,
"764","266470","바이오인프라생명과학","KONEX","2021","12","-",,,"500",,,,"14106847",
"765","086040","바이오톡스텍","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"14667123",
"766","199290","바이오프로테크","KONEX","2021","12","-",,,"500",,,,"4886800",
"767","099430","바이오플러스","KOSDAQ","2021","12","제약","0.3",,"500",,,,"14363528",
"768","032980","바이온","KOSDAQ","2021","12","유통","0.36",,"500",,,,"66900777",
"769","308080","바이젠셀","KOSDAQ","2021","12","제약","0.3",,"500",,,,"9442220",
"770","043150","바텍","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500","100","0.3","2.682","14854256","1485425600"
"771","323990","박셀바이오","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"15223000",
"772","267790","배럴","KOSDAQ","2021","12","섬유·의류","0.7",,"500",,,,"7885500",
"773","001340","백광산업","KOSPI","2021","12","화학","1.1",,"500","50","0.9","14.819","44918407","2207455350"
"774","046310","백금T&A","KOSDAQ","2021","12","통신장비","0.28",,"500",,,,"16418641",
"775","035150","백산","KOSPI","2021","12","화학","1.1",,"500","100","1.2","12.648","24200000","2420000000"
"776","066410","버킷스튜디오","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500",,,,"54578911",
"777","002410","범양건영","KOSPI","2021","12","건설업","1.63",,"1000",,,,"24831982",
"778","382900","범한퓨얼셀","KOSDAQ","2021","12","-",,,,,,,,
"779","206400","베노홀딩스","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"27292197",
"780","019010","베뉴지","KOSDAQ","2021","12","유통","0.36",,"500","30","1.4","2.733","48200000","1206000000"
"781","322190","베른","KONEX","2021","12","-",,,"100",,,,"8925197",
"782","177350","베셀","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"11630420",
"783","299910","베스파","KOSDAQ","2021","12","디지털컨텐츠","0.1",,"500",,,,"8206916",
"784","007210","벽산","KOSPI","2021","12","비금속광물","1.8",,"500","10","0.3","-37.906","68560000","566694030"
"785","225530","보광산업","KOSDAQ","2021","12","비금속","0.88",,"500","150","2.32","55.677","36338727","5450782650"
"786","250000","보라티알","KOSDAQ","2021","12","유통","0.36",,"500",,,,"6750733",
"787","002760","보락","KOSPI","2021","12","화학","1.1",,"200","5","0.25","17.67","59900000","299500000"
"788","003850","보령","KOSPI","2021","12","의약품","0.12",,"500","100","0.7","15.28","68690000","6588571000"
"789","310210","보로노이","KOSDAQ","2021","12","-",,,,,,,,
"790","006910","보성파워텍","KOSDAQ","2021","12","금속","0.87",,"500",,,,"49129824",
"791","000890","보해양조","KOSPI","2021","12","음식료품","1.34",,"500",,,,"138014479",
"792","226340","본느","KOSDAQ","2021","12","화학","0.41",,"100",,,,"30699596",
"793","206950","볼빅","KONEX","2021","12","-",,,"500",,,,"4183333",
"794","003000","부광약품","KOSPI","2021","12","의약품","0.12",,"500","100","0.8","-244.743","71063049","6845467100"
"795","001270","부국증권","KOSPI","2021","12","증권","3.64",,"5000","1600","6.4","18.605","10369886","14392634200"
"796","026940","부국철강","KOSPI","2021","12","철강금속","2.09",,"500","75","1.7","17.057","20000000","1500000000"
"797","014470","부방","KOSDAQ","2021","12","금융","1.34",,"500",,,,"60052260",
"798","011390","부산산업","KOSPI","2021","12","비금속광물","1.8",,"5000","250","0.2","-8.131","1056000","264000000"
"799","005030","부산주공","KOSPI","2021","12","운수장비","1.02",,"500",,,,"65973604",
"800","008470","부스타","KOSDAQ","2021","12","금속","0.87",,"500","60","1.06","21.418","8404800","484908660"
"801","338220","뷰노","KOSDAQ","2021","12","소프트웨어","0.32",,"100",,,,"11208656",
"802","100120","뷰웍스","KOSDAQ","2021","12","의료·정밀기기","0.32",,"500","750","1.9","20.557","10001865","6886433250"
"803","337930","브랜드엑스코퍼레이션","KOSDAQ","2021","12","인터넷","0.89",,"500","40","0.4","15.088","29572416","1171150200"
"804","099390","브레인즈컴퍼니","KOSDAQ","2021","12","소프트웨어","0.32",,"500","120","0.4","9.983","4108796","493055520"
"805","064480","브리지텍","KOSDAQ","2021","12","컴퓨터서비스","0.55",,"500","120","2","48.977","11952500","1380654480"
"806","288330","브릿지바이오","KOSDAQ","2021","12","제약","0.3",,"500",,,,"19707425",
"807","365900","브이씨","KOSDAQ","2021","12","-",,,,,,,,
"808","251630","브이원텍","KOSDAQ","2021","12","기계·장비","0.53",,"500","100","1.1","13.501","15050580","1437033900"
"809","018290","브이티지엠피","KOSDAQ","2021","12","일반전기전자","0.23",,"500",,,,"34483893",
"810","044480","블루베리 NFT","KOSDAQ","2021","12","화학","0.41",,"500",,,,"32343981",
"811","033560","블루콤","KOSDAQ","2021","12","IT부품","0.36",,"500","5","0.05","131.271","17100000","85326235"
"812","191600","블루탑","KONEX","2021","12","-",,,"500",,,,"2850000",
"813","369370","블리츠웨이","KOSDAQ","2021","12","기타제조","0.64",,"100",,,,"35615566",
"814","126340","비나텍","KOSDAQ","2021","12","IT부품","0.36","0.05","500",,,,"5213207",
"815","121800","비덴트","KOSDAQ","2021","12","통신장비","0.28",,"500",,,,"45673805",
"816","148140","비디아이","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"32251424",
"817","082800","비보존 헬스케어","KOSDAQ","2021","12","반도체","0.42",,"500",,,,"169906834",
"818","318410","비비씨","KOSDAQ","2021","12","기타제조","0.64",,"500",,,,"5555243",
"819","002070","비비안","KOSPI","2021","12","섬유의복","0.53",,"500",,,,"29793990",
"820","100220","비상교육","KOSPI","2021","12","서비스업","0.43",,"500","220","2.83","44.669","12996741","2695333300"
"821","146320","비씨엔씨","KOSDAQ","2021","12","-",,,,,,,,
"822","200780","비씨월드제약","KOSDAQ","2021","12","제약","0.3",,"200",,,,"8892384",
"823","141000","비아트론","KOSDAQ","2021","12","반도체","0.42",,"500","100","0.9","8.552","12114710","1183329000"
"824","090460","비에이치","KOSDAQ","2021","12","IT부품","0.36",,"500","250","1.1","9.55","33810072","7805896000"
"825","083650","비에이치아이","KOSDAQ","2021","12","기계·장비","0.53",,"500",,,,"26000000",
"826","215050","비엔디생활건강","KONEX","2021","12","-",,,"100",,,,"2121666",
"827","142760","비엘","KOSDAQ","2021","12","기타서비스","0.5",,"500",,,,"28658272",
"828","065170","비엘팜텍","KOSDAQ","2021","12","유통","0.36",,"500",,,,"88970559",
"829","086220","비엘헬스케어","KONEX","2021","12","-",,,"500",,,,"10573865",
"830","086670","비엠티","KOSDAQ","2021","12","기계·장비","0.53",,"500","150","1.3","21.33","8146529","1221979350"
"831","335890","비올","KOSDAQ","2021","12","의료·정밀기기","0.32",,"100",,,,"57223739",
"832","138580","비즈니스온","KOSDAQ","2021","12","소프트웨어","0.32",,"500","200","1.4","71.527","22556163","4471889200"
"833","082920","비츠로셀","KOSDAQ","2021","12","IT부품","0.36",,"500","150","1.1","18.775","21539152","3195637950"
"834","054220","비츠로시스","KOSDAQ","2021","12","일반전기전자","0.23",,"500",,,,"25160874",
"835","042370","비츠로테크","KOSDAQ","2021","12","금융","1.34",,"500","50","0.6","5.55","26200025","1310001250"
"836","030790","비케이탑스","KOSPI","2021","12","서비스업","0.43",,"500",,,,"15097060",
"837","050090","비케이홀딩스","KOSDAQ","2021","12","IT부품","0.36",,"500",,,,"79138942",
"838","307870","비투엔","KOSDAQ","2021","12","소프트웨어","0.32",,"100",,,,"30181200",
"839","357880","비트나인","KOSDAQ","2021","12","소프트웨어","0.32",,"500",,,,"10353956",
"840","032850","비트컴퓨터","KOSDAQ","2021","12","소프트웨어","0.32",,"500","61","0.6","20.52","16623293","1003860286"
"841","148780","비플라이소프트","KOSDAQ","2021","12","-",,,"500",,,,"5249318",
"842","238200","비피도","KOSDAQ","2021","12","음식료·담배","0.86",,"500",,,,"8180000",
"843","093190","빅솔론","KOSDAQ","2021","12","정보기기","0.73",,"500","250","3.7","15.503","19238905","4008601250"
"844","065450","빅텍","KOSDAQ","2021","12","의료·정밀기기","0.32",,"200","30","0.5","16.329","28652800","859584000"
"845","210120","빅텐츠","KONEX","2021","12","-",,,"500",,,,"1895000",
"846","005180","빙그레","KOSPI","2021","12","음식료품","1.34",,"5000","1400","2.7","-64.048","9851241","12378521400"
"847","072950","빛샘전자","KOSDAQ","2021","12","반도체","0.42",,"500","100","1.2","14.761","6230859","618329600"
"848","266170","뿌리깊은나무들","KONEX","2021","12","-",,,"500",,,,"5823036",
"849","143240","사람인에이치알","KOSDAQ","2021","12","인터넷","0.89",,"500","600","1.5","20.839","11659263","6631260000"
"850","003960","사조대림","KOSPI","2021","12","음식료품","1.34",,"5000","300","1.2","3.314","9164467","2206059650"
"851","008040","사조동아원","KOSPI","2021","12","음식료품","1.34",,"500",,,,"141144600",
"852","007160","사조산업","KOSPI","2021","12","농업, 임업 및 어업",,,"5000","300","0.6","2.707","5000000","1497900000"
"853","014710","사조씨푸드","KOSPI","2021","12","음식료품","1.34",,"1000","60","1.1","10.497","17218543","1033112580"
"854","006090","사조오양","KOSPI","2021","12","음식료품","1.34",,"5000","200","2.18","11.95","9422739","1884547200"
"855","100090","삼강엠앤티","KOSDAQ","2021","12","금속","0.87",,"500",,,,"36574368",
"856","122350","삼기","KOSDAQ","2021","12","운송장비·부품","0.36",,"100","30","0.6","-9.437","38339428","1138847040"
"857","014970","삼륭물산","KOSDAQ","2021","12","종이·목재","0.2",,"500","75","1.07","-90.245","15125000","1134375000"
"858","018310","삼목에스폼","KOSDAQ","2021","12","금속","0.87",,"500","100","0.77","4.431","14700000","1341607300"
"859","053700","삼보모터스","KOSDAQ","2021","12","운송장비·부품","0.36",,"500","50","0.86","7.479","18823896","908783100"
