번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1118","099320","쎄트렉아이","KOSDAQ","2020","12","통신장비","0.28",,"500","340","1.2","20.484","7268487","2429570980"
"1119","015540","쎌마테라퓨틱스","KOSPI","2020","12","서비스업","0.68",,"500",,,,"11409704",
"1120","049960","쎌바이오텍","KOSDAQ","2020","12","제약","0.2",,"500","450","2.07","99.788","9400000","3182228550"
"1121","050890","쏠리드","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"52185175",
"1122","066790","씨씨에스","KOSDAQ","2020","12","방송서비스","1.4",,"500",,,,"45976167",
"1123","222080","씨아이에스","KOSDAQ","2020","12","기계·장비","0.53",,"100",,,,"57491676",
"1124","004920","씨아이테크","KOSPI","2020","12","기타제조업",,,"500",,,,"25070772",
"1125","236030","씨알푸드","KONEX","2020","12","-",,,"500",,,,"1980000",
"1126","103660","씨앗","KONEX","2020","12","-",,,"500",,,,"4117480",
"1127","352480","씨앤씨인터내셔널","KOSDAQ","2020","12","-",,,,,,,,
"1128","245450","씨앤에스링크","KONEX","2020","12","-",,,"500",,,,"1579960",
"1129","264660","씨앤지하이테크","KOSDAQ","2020","12","반도체","0.47",,"500","350","2.69","29.099","8405480","2837173500"
"1130","352700","씨앤투스성진","KOSDAQ","2020","12","-",,,,,,,,
"1131","297090","씨에스베어링","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"9580400",
"1132","112610","씨에스윈드","KOSPI","2020","12","기계","1.23",,"500","1000","0.63","51.447","17285715","17285688000"
"1133","359090","씨엔알리서치","KOSDAQ","2020","12","금융","1.04",,"100",,,,"7010000",
"1134","286000","씨엔티드림","KONEX","2020","12","-",,,"500",,,,"4535340",
"1135","115530","씨엔플러스","KOSDAQ","2020","12","IT부품","0.51",,"100",,,,"61974977",
"1136","115480","씨유메디칼","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"26362973",
"1137","376290","씨유테크","KOSDAQ","2020","12","-",,,,,,,,
"1138","189330","씨이랩","KOSDAQ","2020","12","-",,,"500",,,,"2287142",
"1139","096530","씨젠","KOSDAQ","2020","12","제약","0.2",,"500","1500","0.8","7.749","26234020","38987961000"
"1140","101240","씨큐브","KOSDAQ","2020","12","화학","0.51",,"500","100","1.4","24.569","10138184","896260800"
"1141","060590","씨티씨바이오","KOSDAQ","2020","12","제약","0.2",,"500",,,,"21045926",
"1142","260930","씨티케이","KOSDAQ","2020","12","화학","0.51",,"500","200","1.4","-42.725","10122151","855787000"
"1143","013990","아가방컴퍼니","KOSDAQ","2020","12","유통","0.18",,"500",,,,"32887536",
"1144","123860","아나패스","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"10864129",
"1145","025980","아난티","KOSDAQ","2020","12","숙박·음식",,,"100",,,,"85178787",
"1146","008700","아남전자","KOSPI","2020","12","전기전자","1.4",,"500",,,,"77124820",
"1147","058220","아리온","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"38974244",
"1148","125210","아모그린텍","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"16496790",
"1149","090430","아모레퍼시픽","KOSPI","2020","12","화학","0.94",,"500","800","0.4","250.828","58458490","54853570065"
"1150","002790","아모레퍼시픽그룹","KOSPI","2020","12","화학","0.94",,"500","230","0.4","110.501","82458180","24363180990"
"1151","357580","아모센스","KOSDAQ","2020","12","-",,,,,,,,
"1152","052710","아모텍","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"9743406",
"1153","074430","아미노로직스","KOSDAQ","2020","12","유통","0.18",,"100",,,,"87826844",
"1154","092040","아미코젠","KOSDAQ","2020","12","음식료·담배","0.82",,"500",,,,"19214510",
"1155","083930","아바코","KOSDAQ","2020","12","기계·장비","0.53",,"500","300","2.9","27.228","15412798","3955451400"
"1156","149950","아바텍","KOSDAQ","2020","12","IT부품","0.51",,"500","100","1.18","26.007","15607500","1360683700"
"1157","036010","아비코전자","KOSDAQ","2020","12","일반전기전자","0.36",,"500","70","0.9","-34.811","13292934","930505380"
"1158","002030","아세아","KOSPI","2020","12","서비스업","0.68",,"5000","2000","2.26","4.46","2191024","3699404000"
"1159","183190","아세아시멘트","KOSPI","2020","12","비금속광물","2.01",,"5000","1250","1.73","19.409","3895809","4868102500"
"1160","002310","아세아제지","KOSPI","2020","12","종이목재","1.96",,"5000","700","1.9","11.558","8956502","6269551400"
"1161","012170","아센디오","KOSPI","2020","12","서비스업","0.68",,"500",,,,"37011498",
"1162","136410","아셈스","KOSDAQ","2020","12","-",,,,,,,,
"1163","246720","아스타","KOSDAQ","2020","12","제약","0.2",,"500",,,,"11492523",
"1164","067390","아스트","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"25679652",
"1165","159010","아스플로","KOSDAQ","2020","12","-",,,,,,,,
"1166","127710","아시아경제","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"25508734",
"1167","267850","아시아나IDT","KOSPI","2020","12","서비스업","0.68",,"500",,,,"11100000",
"1168","020560","아시아나항공","KOSPI","2020","12","운수창고업","0.57",,"5000",,,,"223235294",
"1169","227610","아우딘퓨쳐스","KOSDAQ","2020","12","화학","0.51",,"500",,,,"10000000",
"1170","143160","아이디스","KOSDAQ","2020","12","통신장비","0.28",,"500","300","1.2","27.64","10716390","3100103100"
"1171","054800","아이디스홀딩스","KOSDAQ","2020","12","기타서비스","0.48",,"500","200","1.6","38.89","10347756","1853518400"
"1172","332370","아이디피","KOSDAQ","2020","12","정보기기","0.9",,"500","80","1.02","32.815","6636863","530949040"
"1173","122900","아이마켓코리아","KOSPI","2020","12","유통업","1.53",,"500","600","6.4","65.551","35393340","18878604000"
"1174","339950","아이비김영","KOSDAQ","2020","12","기타서비스","0.48",,"100",,,,"42486655",
"1175","099190","아이센스","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500","250","0.83","12.452","13737238","3398765250"
"1176","289010","아이스크림에듀","KOSDAQ","2020","12","출판·매체복제","0.31",,"500","50","0.58","83.556","12864037","626673000"
"1177","214430","아이쓰리시스템","KOSDAQ","2020","12","일반전기전자","0.36",,"500","100","0.47","23.047","7106760","694168200"
"1178","040910","아이씨디","KOSDAQ","2020","12","반도체","0.47",,"500","350","2","17.62","17948326","5895349250"
"1179","068940","아이씨케이","KOSDAQ","2020","12","정보기기","0.9",,"200",,,,"33898472",
"1180","052860","아이앤씨","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"17694054",
"1181","010780","아이에스동서","KOSPI","2020","12","비금속광물","2.01",,"500","1000","2","21.501","30892606","30444665000"
"1182","069920","아이에스이커머스","KOSDAQ","2020","12","유통","0.18",,"500",,,,"25826362",
"1183","038880","아이에이","KOSDAQ","2020","12","반도체","0.47",,"100",,,,"275454805",
"1184","003560","아이에이치큐","KOSPI","2020","12","서비스업","0.68",,"500",,,,"146235748",
"1185","307180","아이엘사이언스","KOSDAQ","2020","12","일반전기전자","0.36",,"100",,,,"21222023",
"1186","101390","아이엠","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"42223170",
"1187","078860","아이오케이","KOSDAQ","2020","12","오락·문화","0.18",,"500",,,,"55539814",
"1188","114810","아이원스","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"13415919",
"1189","090150","아이윈","KOSDAQ","2020","12","운송장비·부품","0.36",,"500","120","2.9","53.356","9658393","1084191360"
"1190","123010","아이윈플러스","KOSDAQ","2020","12","반도체","0.47",,"100",,,,"49368941",
"1191","031310","아이즈비전","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"15772574",
"1192","185490","아이진","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"11649149",
"1193","059100","아이컴포넌트","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"7070860",
"1194","149010","아이케이세미콘","KONEX","2020","12","-",,,"500","50","1","25.532","3120000","156000000"
"1195","262840","아이퀘스트","KOSDAQ","2020","12","-",,,,"100",,"14.305",,"735000000"
"1196","175250","아이큐어","KOSDAQ","2020","12","제약","0.2",,"500",,,,"7549489",
"1197","052460","아이크래프트","KOSDAQ","2020","12","컴퓨터서비스","1.1",,"500",,,,"14607936",
"1198","119830","아이텍","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"14258920",
"1199","052770","아이톡시","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"7291079",
"1200","124500","아이티센","KOSDAQ","2020","12","컴퓨터서비스","1.1",,"500",,,,"19907333",
"1201","372800","아이티아이즈","KOSDAQ","2020","12","-",,,,,,,,
"1202","084850","아이티엠반도체","KOSDAQ","2020","12","반도체","0.47",,"500","200","0.4","30.919","23105801","4538903400"
"1203","114840","아이패밀리에스씨","KOSDAQ","2020","12","-",,,,,,,,
"1204","027360","아주IB투자","KOSDAQ","2020","12","금융","1.04",,"500","50","1.3","11.652","119015125","5760217400"
"1205","139990","아주스틸","KOSPI","2020","12","-",,,,,,,,
"1206","032080","아즈텍WB","KOSDAQ","2020","12","섬유·의류","0.56",,"500","50","2.7","28.832","21491029","1049501450"
"1207","013310","아진산업","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"38023586",
"1208","059120","아진엑스텍","KOSDAQ","2020","12","반도체","0.47",,"500","100","1.7","74.516","9748596","959025200"
"1209","158430","아톤","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"4353577",
"1210","149300","아퓨어스","KONEX","2020","12","-",,,"500",,,,"27065584",
"1211","067160","아프리카TV","KOSDAQ","2020","12","소프트웨어","0.56",,"500","650","1.1","19.492","11494767","7067884200"
"1212","001540","안국약품","KOSDAQ","2020","12","제약","0.2",,"500","220","1.7","-181.629","13042420","2521012120"
"1213","053800","안랩","KOSDAQ","2020","12","소프트웨어","0.56",,"500","900","1.2","42.305","10013855","7817204700"
"1214","251280","안지오랩","KONEX","2020","12","-",,,"500",,,,"2250360",
"1215","065660","안트로젠","KOSDAQ","2020","12","유통","0.18",,"500",,,,"9093534",
"1216","297570","알로이스","KOSDAQ","2020","12","통신장비","0.28",,"100",,,,"17329414",
"1217","001780","알루코","KOSPI","2020","12","철강금속","2.73",,"500",,,,"83207283",
"1218","260660","알리코제약","KOSDAQ","2020","12","제약","0.2",,"500","100","0.7","11.438","9821575","957600100"
"1219","361570","알비더블유","KOSDAQ","2020","12","-",,,,,,,,
"1220","131370","알서포트","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"100","30","0.22","-126.25","53267083","1564232250"
"1221","140670","알에스오토메이션","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"9103140",
"1222","096610","알에프세미","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"9494724",
"1223","061040","알에프텍","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"28899918",
"1224","148250","알엔투테크놀로지","KOSDAQ","2020","12","정보기기","0.9",,"500","50","0.29","9.026","7196047","357050150"
"1225","347860","알체라","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"13368794",
"1226","196170","알테오젠","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"28082900",
"1227","123750","알톤스포츠","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"12746297",
"1228","085810","알티캐스트","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"24601151",
"1229","117670","알파홀딩스","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"19913006",
"1230","291650","압타머사이언스","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"8466126",
"1231","293780","압타바이오","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"11095233",
"1232","267810","앙츠","KONEX","2020","12","-",,,"500",,,,"1547000",
"1233","018250","애경산업","KOSPI","2020","12","화학","0.94",,"1000","200","0.8","45.742","26409935","5241985000"
"1234","161000","애경케미칼","KOSPI","2020","12","화학","0.94",,"500","350","3.8","24.923","32040000","11047452500"
"1235","196300","애니젠","KOSDAQ","2020","12","제약","0.2",,"500",,,,"5016165",
"1236","310200","애니플러스","KOSDAQ","2020","12","오락·문화","0.18",,"100",,,,"28407439",
"1237","179530","애드바이오텍","KOSDAQ","2020","12","-",,,"500",,,,"1754070",
"1238","900100","애머릿지","KOSDAQ","2020","12","유통","0.18",,"0.3",,,,"123580314",
"1239","205500","액션스퀘어","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"41332645",
"1240","052790","액토즈소프트","KOSDAQ","2020","12","디지털컨텐츠","0.2",,"500",,,,"11330638",
"1241","290740","액트로","KOSDAQ","2020","12","IT부품","0.51",,"500","200","1.7","96.137","10065011","1982350800"
"1242","238090","앤디포스","KOSDAQ","2020","12","비금속","0.84",,"200",,,,"55161726",
"1243","092600","앤씨앤","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"20947500",
"1244","129890","앱코","KOSDAQ","2020","12","정보기기","0.9",,"500",,,,"9688732",
"1245","174900","앱클론","KOSDAQ","2020","12","제약","0.2",,"500",,,,"14392000",
"1246","255440","야스","KOSDAQ","2020","12","IT부품","0.51",,"500","100","0.8","11.127","13058000","1299382000"
"1247","102120","어보브반도체","KOSDAQ","2020","12","반도체","0.47",,"500","240","1.49","28.256","17459653","3967395840"
"1248","263540","어스앤에어로스페이스","KOSDAQ","2020","12","운송장비·부품","0.36",,"500",,,,"17914945",
"1249","238120","얼라인드","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"7189448",
"1250","224810","엄지하우스","KONEX","2020","12","-",,,"500","70","1.7","8.097","4200000","285893300"
"1251","019990","에너토크","KOSDAQ","2020","12","기계·장비","0.53",,"500","50","1.21","105.836","9756088","470970850"
"1252","011090","에넥스","KOSPI","2020","12","기타제조업",,,"500",,,,"59991641",
"1253","056090","에디슨INNO","KOSDAQ","2020","12","의료·정밀기기","0.36",,"500",,,,"8145121",
"1254","270660","에브리봇","KOSDAQ","2020","12","-",,,"500",,,,"1123380",
"1255","038680","에스넷","KOSDAQ","2020","12","컴퓨터서비스","1.1",,"500","80","1.2","27.436","16075215","1165217200"
"1256","137310","에스디바이오센서","KOSPI","2020","12","-",,,,,,,,
"1257","217480","에스디생명공학","KOSDAQ","2020","12","화학","0.51",,"500",,,,"22415066",
"1258","121890","에스디시스템","KOSDAQ","2020","12","정보기기","0.9",,"500",,,,"9609200",
"1259","097780","에스맥","KOSDAQ","2020","12","IT부품","0.51",,"200",,,,"261145602",
"1260","042110","에스씨디","KOSDAQ","2020","12","일반전기전자","0.36",,"500","20","1.2","25.755","48329564","966591280"
"1261","298060","에스씨엠생명과학","KOSDAQ","2020","12","제약","0.2",,"500",,,,"11874615",
"1262","065420","에스아이리소스","KOSDAQ","2020","12","광업",,,"100",,,,"66340075",
"1263","270210","에스알바이오텍","KONEX","2020","12","-",,,"500",,,,"806808",
"1264","103230","에스앤더블류","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"7200000",
"1265","260970","에스앤디","KOSDAQ","2020","12","-",,,"5000","1000","0.33","4.126","303642","303642000"
"1266","101490","에스앤에스텍","KOSDAQ","2020","12","반도체","0.47",,"500","80","0.2","15.155","21451447","1666421600"
"1267","095910","에스에너지","KOSDAQ","2020","12","IT부품","0.51",,"500","50","0.7","-3.032","14742182","586541600"
"1268","275630","에스에스알","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"5930038",
"1269","031330","에스에이엠티","KOSDAQ","2020","12","유통","0.18",,"500","150","6","33.899","99995067","14699260050"
"1270","060540","에스에이티","KOSDAQ","2020","12","통신장비","0.28",,"500","50","1.9","33.071","26133306","1306646700"
"1271","351320","에스에이티이엔지","KOSDAQ","2020","12","금융","1.04",,"100",,,,"4330000",
"1272","056190","에스에프에이","KOSDAQ","2020","12","기계·장비","0.53",,"500","950","2.5","28.752","35908760","34113322000"
"1273","080000","에스엔유","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"34322870",
"1274","086460","에스엔피제네틱스","KONEX","2020","12","-",,,"500",,,,"1823850",
"1275","005850","에스엘","KOSPI","2020","12","운수장비","1.46",,"500","500","3.1","35.867","48203277","23027731000"
"1276","214310","에스엘바이오닉스","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"39826913",
"1277","246250","에스엘에스바이오","KONEX","2020","12","-",,,"500",,,,"6840603",
"1278","041510","에스엠","KOSDAQ","2020","12","오락·문화","0.18",,"500",,,,"23452501",
"1279","010580","에스엠벡셀","KOSPI","2020","12","운수장비","1.46",,"500",,,,"64581636",
"1280","299670","에스엠비나","KONEX","2020","12","-",,,"100",,,,"5450000",
"1281","007820","에스엠코어","KOSDAQ","2020","12","기계·장비","0.53",,"500","70","1","-220.499","20033946","1402375870"
"1282","109610","에스와이","KOSDAQ","2020","12","금속","0.99",,"500",,,,"46381256",
"1283","012750","에스원","KOSPI","2020","12","서비스업","0.68",,"500","2500","2.9","59.487","37999178","84525597500"
"1284","306040","에스제이그룹","KOSDAQ","2020","12","섬유·의류","0.56",,"500","140","0.9","8.756","9865828","1370282760"
"1285","123700","에스제이엠","KOSPI","2020","12","운수장비","1.46",,"500","50","1.63","18.307","15604898","780244900"
"1286","025530","에스제이엠홀딩스","KOSPI","2020","12","유통업","1.53",,"500","100","3.3","27.05","14934008","1355199100"
"1287","217910","에스제이켐","KONEX","2020","12","-",,,"100",,,,"12990522",
"1288","326030","에스케이바이오팜","KOSPI","2020","12","서비스업","0.68",,"500",,,,"78313250",
"1289","224020","에스케이씨에스","KONEX","2020","12","-",,,"500",,,,"2700000",
"1290","408920","에스케이증권7호스팩","KOSDAQ","2020","12","-",,,,,,,,
"1291","096630","에스코넥","KOSDAQ","2020","12","IT부품","0.51",,"200",,,,"65265724",
"1292","069510","에스텍","KOSDAQ","2020","12","일반전기전자","0.36",,"500","400","3.89","27.596","10910000","3364000000"
"1293","041910","에스텍파마","KOSDAQ","2020","12","제약","0.2",,"500","100","0.8","10.661","11898263","1168000600"
"1294","234300","에스트래픽","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"20826160",
"1295","039440","에스티아이","KOSDAQ","2020","12","반도체","0.47",,"500","150","0.88","20.966","15830000","2252790000"
"1296","098660","에스티오","KOSDAQ","2020","12","섬유·의류","0.56",,"500","110","5.2","-49.411","12500976","1335097280"
"1297","052020","에스티큐브","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"30385009",
"1298","237690","에스티팜","KOSDAQ","2020","12","제약","0.2",,"500",,,,"18656000",
"1299","050760","에스폴리텍","KOSDAQ","2020","12","화학","0.51",,"500","50","0.9","9.937","16334678","769307750"
"1300","288620","에스퓨얼셀","KOSDAQ","2020","12","일반전기전자","0.36",,"500","100","0.28","41.42","5744316","654431600"
"1301","317830","에스피시스템스","KOSDAQ","2020","12","기계·장비","0.53",,"100",,,,"8145700",
"1302","058610","에스피지","KOSDAQ","2020","12","IT부품","0.51",,"500","150","1.9","21.387","20876975","3011563950"
"1303","043340","에쎈테크","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"72000000",
"1304","023960","에쓰씨엔지니어링","KOSPI","2020","12","건설업","1.86",,"500",,,,"25016587",
"1305","298690","에어부산","KOSPI","2020","12","운수창고업","0.57",,"1000",,,,"82070000",
"1306","187660","에이디엠코리아","KOSDAQ","2020","12","-",,,,,,,,
"1307","054630","에이디칩스","KOSDAQ","2020","12","기타제조","0.72",,"500",,,,"51968256",
"1308","200710","에이디테크놀로지","KOSDAQ","2020","12","반도체","0.47",,"500","70","0.2","32.397","13274598","920064670"
"1309","096690","에이루트","KOSDAQ","2020","12","정보기기","0.9",,"500",,,,"12345351",
"1310","078520","에이블씨엔씨","KOSPI","2020","12","화학","0.94",,"500",,,,"27033459",
"1311","298380","에이비엘바이오","KOSDAQ","2020","12","제약","0.2",,"500",,,,"46246225",
"1312","203400","에이비온","KOSDAQ","2020","12","-",,,"500",,,,"12536060",
"1313","195990","에이비프로바이오","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"251469584",
"1314","003800","에이스침대","KOSDAQ","2020","12","기타제조","0.72",,"1000","1100","2.8","16.244","11090000","8012605450"
"1315","088800","에이스테크","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"40957928",
"1316","241840","에이스토리","KOSDAQ","2020","12","오락·문화","0.18",,"500",,,,"9318240",
"1317","312610","에이에프더블류","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"10128444",
"1318","015260","에이엔피","KOSPI","2020","12","전기전자","1.4",,"500",,,,"21826409",
"1319","234070","에이원알폼","KONEX","2020","12","-",,,"500",,,,"3571441",
"1320","072990","에이치시티","KOSDAQ","2020","12","기타서비스","0.48","0.01","500","50","0.36","3.268","6927600","338440650"
"1321","227100","에이치앤비디자인","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"3405431",
"1322","044990","에이치엔에스하이텍","KONEX","2020","12","-",,,"500",,,,"7511064",
"1323","239610","에이치엘사이언스","KOSDAQ","2020","12","음식료·담배","0.82","0.05","500","400","0.9","10.181","5142148","1999742400"
"1324","353070","에이치엠씨제4호스팩","KOSDAQ","2020","12","금융","1.04",,"100",,,,"4310000",
"1325","353060","에이치엠씨제5호스팩","KOSDAQ","2020","12","금융","1.04",,"100",,,,"5115000",
"1326","044780","에이치케이","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"18505787",
"1327","357230","에이치피오","KOSDAQ","2020","12","-",,,,,,,,
"1328","071670","에이테크솔루션","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"10000000",
"1329","045660","에이텍","KOSDAQ","2020","12","정보기기","0.9",,"500","200","0.6","18.587","8260000","1620380600"
"1330","224110","에이텍티앤","KOSDAQ","2020","12","정보기기","0.9",,"500","100","0.4","13.526","5340000","526175900"
"1331","230980","에이트원","KOSDAQ","2020","12","출판·매체복제","0.31",,"100",,,,"16070827",
"1332","021080","에이티넘인베스트","KOSDAQ","2020","12","금융","1.04",,"500","100","3.9","32.821","48000000","4799457500"
"1333","089530","에이티세미콘","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"126475812",
"1334","200470","에이팩트","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"17553680",
"1335","207490","에이펙스인텍","KONEX","2020","12","-",,,"500","30","0.32","14.458","3600000","108000000"
"1336","262260","에이프로","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"6880626",
"1337","109960","에이프로젠 H&G","KOSDAQ","2020","12","유통","0.18",,"500",,,,"178695217",
"1338","007460","에이프로젠 MED","KOSPI","2020","12","기계","1.23",,"500",,,,"182946253",
"1339","003060","에이프로젠제약","KOSPI","2020","12","의약품","0.11",,"500",,,,"398575766",
"1340","244920","에이플러스에셋","KOSPI","2020","12","기타금융",,,"500","350","6.17","36.313","22607693","7912692550"
"1341","089970","에이피티씨","KOSDAQ","2020","12","기계·장비","0.53",,"100","500","2.9","46.632","23564595","10897809000"
"1342","230240","에치에프알","KOSDAQ","2020","12","일반전기전자","0.36",,"500",,,,"11982020",
"1343","230360","에코마케팅","KOSDAQ","2020","12","기타서비스","0.48",,"100","670","2.3","39.659","32517874","21720975580"
"1344","038870","에코바이오","KOSDAQ","2020","12","기타서비스","0.48",,"500",,,,"11610994",
"1345","128540","에코캡","KOSDAQ","2020","12","운송장비·부품","0.36",,"100",,,,"14558800",
"1346","086520","에코프로","KOSDAQ","2020","12","IT부품","0.51","0.02","500","300","0.6","12.11","22090191","6561447900"
"1347","247540","에코프로비엠","KOSDAQ","2020","12","일반전기전자","0.36",,"500","450","0.28","20.209","21035166","9429048000"
"1348","383310","에코프로에이치엔","KOSDAQ","2020","12","-",,,,,,,,
"1349","038110","에코플라스틱","KOSDAQ","2020","12","운송장비·부품","0.36",,"500","30","1.5","-11.613","25669370","750224070"
"1350","073540","에프알텍","KOSDAQ","2020","12","통신장비","0.28",,"500",,,,"11400000",
"1351","064850","에프앤가이드","KOSDAQ","2020","12","기타서비스","0.48",,"500","100","1.12","25.834","12037235","1208000000"
"1352","064090","에프앤리퍼블릭","KOSDAQ","2020","12","유통","0.18",,"500",,,,"77499574",
"1353","036810","에프에스티","KOSDAQ","2020","12","반도체","0.47",,"500","100","0.4","9.734","20233814","1819033100"
"1354","173940","에프엔씨엔터","KOSDAQ","2020","12","오락·문화","0.18",,"500",,,,"14364880",
"1355","083500","에프엔에스테크","KOSDAQ","2020","12","기계·장비","0.53",,"500","200","1.6","19.484","8385722","1600419600"
"1356","054940","엑사이엔씨","KOSDAQ","2020","12","건설","1.65",,"500",,,,"33173548",
"1357","950130","엑세스바이오","KOSDAQ","2020","12","제약","0.2",,"무액면",,,,"36315527",
"1358","205100","엑셈","KOSDAQ","2020","12","소프트웨어","0.56",,"100",,,,"33882273",
"1359","070300","엑스큐어","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"7366074",
"1360","092870","엑시콘","KOSDAQ","2020","12","반도체","0.47","0.01","500","50","0.32","4.442","10374180","539738035"
"1361","317870","엔바이오니아","KOSDAQ","2020","12","기타제조","0.72",,"500",,,,"7583555",
"1362","067570","엔브이에이치코리아","KOSDAQ","2020","12","운송장비·부품","0.36",,"500","75","2","-18.776","29591785","2215238625"
"1363","236810","엔비티","KOSDAQ","2020","12","-",,,,,,,,
"1364","140610","엔솔바이오사이언스","KONEX","2020","12","-",,,"500",,,,"8857420",
"1365","333620","엔시스","KOSDAQ","2020","12","-",,,,,,,,
"1366","101400","엔시트론","KOSDAQ","2020","12","반도체","0.47",,"500",,,,"29161114",
"1367","036570","엔씨소프트","KOSPI","2020","12","서비스업","0.68",,"500","8550","1","30.036","21954022","176193603450"
"1368","217820","엔에스","KOSDAQ","2020","12","기계·장비","0.53",,"500",,,,"10769621",
"1369","031860","엔에스엔","KOSDAQ","2020","12","유통","0.18",,"500",,,,"51740326",
"1370","238170","엔에스엠","KONEX","2020","12","-",,,"500",,,,"20774684",
"1371","224760","엔에스컴퍼니","KONEX","2020","12","-",,,"500",,,,"3939700",
"1372","380440","엔에이치스팩19호","KOSPI","2020","12","-",,,,,,,,
"1373","391060","엔에이치스팩20호","KOSDAQ","2020","12","-",,,,,,,,
"1374","391710","엔에이치스팩21호","KOSDAQ","2020","12","-",,,,,,,,
"1375","396770","엔에이치스팩22호","KOSDAQ","2020","12","-",,,,,,,,
"1376","422040","엔에이치스팩23호","KOSDAQ","2020","12","-",,,,,,,,
"1377","181710","엔에이치엔","KOSPI","2020","12","서비스업","0.68",,"500",,,,"19565025",
"1378","265740","엔에프씨","KOSDAQ","2020","12","화학","0.51",,"100","100","0.8","58.403","8931800","446782100"
"1379","354200","엔젠바이오","KOSDAQ","2020","12","기타서비스","0.48",,"1000",,,,"12215562",
"1380","093510","엔지브이아이","KONEX","2020","12","-",,,"500",,,,"6020000",
"1381","208860","엔지스테크널러지","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"10590285",
"1382","183490","엔지켐생명과학","KOSDAQ","2020","12","제약","0.2",,"500",,,,"8247200",
"1383","085310","엔케이","KOSPI","2020","12","기계","1.23",,"500",,,,"79983352",
"1384","182400","엔케이맥스","KOSDAQ","2020","12","제약","0.2",,"500",,,,"33920553",
"1385","348370","엔켐","KOSDAQ","2020","12","-",,,,,,,,
"1386","069410","엔텔스","KOSDAQ","2020","12","소프트웨어","0.56",,"500",,,,"6899227",
"1387","227950","엔투텍","KOSDAQ","2020","12","기계·장비","0.53",,"100",,,,"58616478",
"1388","291230","엔피","KOSDAQ","2020","12","금융","1.04",,"100",,,,"7550000",
"1389","198080","엔피디","KOSDAQ","2020","12","IT부품","0.51",,"500",,,,"21535185",
"1390","004250","엔피씨","KOSPI","2020","12","화학","0.94",,"500","100","3.1","22.365","36720000","4219167705"
