번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"650","253610","루트락","KONEX","2017","12","-",,,,,,,,
"651","085370","루트로닉","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500","15","0.1","-10.482","23126847","734084695"
"652","060240","룽투코리아","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"24176133",
"653","058470","리노공업","KOSDAQ","2017","12","반도체","0.54",,"500","1000","1.7","37.431","15242370","15107920000"
"654","039980","리노스","KOSDAQ","2017","12","유통","0.22","0.05","500",,,,"35996153",
"655","019570","리더스 기술투자","KOSDAQ","2017","12","금융","0.75",,"500",,,,"40000000",
"656","016100","리더스코스메틱","KOSDAQ","2017","12","화학","0.65",,"500",,,,"17939517",
"657","012700","리드코프","KOSDAQ","2017","12","유통","0.22",,"500","200","2.5","13.253","26749230","4799927750"
"658","302550","리메드","KOSDAQ","2017","12","-",,,,,,,,
"659","377450","리파인","KOSDAQ","2017","12","-",,,,,,,,
"660","277070","린드먼아시아","KOSDAQ","2017","12","-",,,,,,,,
"661","042500","링네트","KOSDAQ","2017","12","컴퓨터서비스","0.35",,"500",,,,"14936878",
"662","219420","링크제니시스","KOSDAQ","2017","12","-",,,"100",,,,"2127300",
"663","027740","마니커","KOSPI","2017","12","음식료품","0.89",,"500",,,,"116725477",
"664","195500","마니커에프앤지","KOSDAQ","2017","12","-",,,,,,,,
"665","222810","마이더스AI","KOSDAQ","2017","12","소프트웨어","0.63",,"100",,,,"15659201",
"666","305090","마이크로디지탈","KOSDAQ","2017","12","-",,,,,,,,
"667","098120","마이크로컨텍솔","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"8312766",
"668","147760","마이크로프랜드","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500",,,,"10819866",
"669","377480","마인즈랩","KOSDAQ","2017","12","-",,,,,,,,
"670","038290","마크로젠","KOSDAQ","2017","12","기타서비스","0.43",,"500",,,,"9431447",
"671","204320","만도","KOSPI","2017","12","운수장비","1.78",,"5000","1000","0.3","51.312","9391424","9364928000"
"672","267980","매일유업","KOSDAQ","2017","12","음식료·담배","0.53",,"500","450","0.69","9.85","7608398","3422412450"
"673","005990","매일홀딩스","KOSDAQ","2017","12","금융","0.75",,"500","100","0.66","6.736","13718304","1319542800"
"674","127160","매직마이크로","KOSDAQ","2017","12","반도체","0.54",,"100",,,,"31666180",
"675","093520","매커스","KOSDAQ","2017","12","유통","0.22",,"500","120","2.9","18.367","16163092","1665370080"
"676","377030","맥스트","KOSDAQ","2017","12","-",,,,,,,,
"677","100590","머큐리","KOSDAQ","2017","12","-",,,,,,,,
"678","067280","멀티캠퍼스","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500","500","1.5","23.683","5926779","2945032500"
"679","072870","메가스터디","KOSDAQ","2017","12","출판·매체복제","0.7",,"500","700","2.28","-78.553","4016291","2766633800"
"680","215200","메가스터디교육","KOSDAQ","2017","12","기타서비스","0.43",,"500","1300","2.4","27.872","2324376","3018579200"
"681","133750","메가엠디","KOSDAQ","2017","12","기타서비스","0.43",,"500","50","1.9","-32.374","22368593","1051825100"
"682","235980","메드팩토","KOSDAQ","2017","12","-",,,,,,,,
"683","200580","메디쎄이","KONEX","2017","12","-",,,"500",,,,"3478159",
"684","041920","메디아나","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500","50","0.5","10.711","8650496","428868650"
"685","233250","메디안디노스틱","KONEX","2017","12","-",,,"500",,,,"1746534",
"686","014100","메디앙스","KOSDAQ","2017","12","화학","0.65",,"500",,,,"11400000",
"687","236340","메디젠휴먼케어","KONEX","2017","12","-",,,"500",,,,"2304892",
"688","054180","메디콕스","KOSDAQ","2017","12","운송장비·부품","0.9",,"500",,,,"21860000",
"689","086900","메디톡스","KOSDAQ","2017","12","제약","0.14",,"500","2200","0.5","15.884","5656535","11622117000"
"690","078160","메디포스트","KOSDAQ","2017","12","제약","0.14",,"500",,,,"7858421",
"691","065650","메디프론","KOSDAQ","2017","12","유통","0.22",,"500",,,,"26579113",
"692","138040","메리츠금융지주","KOSPI","2017","12","기타금융",,,"500","520","3.4","9.506","142885818","71841835000"
"693","008560","메리츠증권","KOSPI","2017","12","증권","1.64",,"1000","200","4.3","36.257","605641072","128798437106"
"694","000060","메리츠화재","KOSPI","2017","12","보험","1.67",,"500","1140","4.7","32.372","110338000","124503032040"
"695","140410","메지온","KOSDAQ","2017","12","기타서비스","0.43",,"500",,,,"8342309",
"696","241770","메카로","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"9931140",
"697","090370","메타랩스","KOSPI","2017","12","섬유의복","1.04",,"500",,,,"23005352",
"698","059210","메타바이오메드","KOSDAQ","2017","12","제약","0.14",,"500","10","0.3","-5.414","21874423","215044230"
"699","058110","멕아이씨에스","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500",,,,"5361500",
"700","096640","멜파스","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"21257151",
"701","017180","명문제약","KOSPI","2017","12","의약품","0.25",,"500","100","1.7","29.392","24040000","2389854300"
"702","257370","명성티엔에스","KOSDAQ","2017","12","-",,,,,,,,
"703","009900","명신산업","KOSPI","2017","12","-",,,,,,,,
"704","267060","명진홀딩스","KONEX","2017","12","-",,,"500",,,,"4114930",
"705","012690","모나리자","KOSPI","2017","12","종이목재","1.77",,"500","100","2.1","88.654","36571255","3656077500"
"706","005360","모나미","KOSPI","2017","12","유통업","0.9",,"1000","70","2.4","45.049","18897307","1298311490"
"707","080420","모다이노칩","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"39860811",
"708","080160","모두투어","KOSDAQ","2017","12","기타서비스","0.43",,"500","450","1.43","33.839","18900000","8187799050"
"709","100030","모바일리더","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"3283714",
"710","087260","모바일어플라이언스","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"15000000",
"711","101330","모베이스","KOSDAQ","2017","12","IT부품","0.53",,"500","100","1.5","12.882","19992456","1982866200"
"712","012860","모베이스전자","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","30","1.3","-1.846","27000000","804024000"
"713","363260","모비데이즈","KOSDAQ","2017","12","-",,,,,,,,
"714","348030","모비릭스","KOSDAQ","2017","12","-",,,,,,,,
"715","250060","모비스","KOSDAQ","2017","12","소프트웨어","0.63",,"100",,,,"28230427",
"716","288980","모아데이타","KOSDAQ","2017","12","-",,,,,,,,
"717","009680","모토닉","KOSPI","2017","12","운수장비","1.78",,"500","350","3.8","61.233","33000000","7774730250"
"718","118990","모트렉스","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","713","2.3","18.89","5412109","3797514291"
"719","006920","모헨즈","KOSDAQ","2017","12","비금속","0.98",,"500",,,,"10920000",
"720","009580","무림P&P","KOSPI","2017","12","종이목재","1.77",,"2500","150","3.3","25.644","62368324","9354566700"
"721","001810","무림SP","KOSDAQ","2017","12","종이·목재","0.62",,"500","35","1.2","7.32","22137500","774812500"
"722","009200","무림페이퍼","KOSPI","2017","12","종이목재","1.77",,"2500","25","1","2.545","41609310","1040232750"
"723","135160","무송지오씨","KONEX","2017","12","-",,,"500",,,,"5561112",
"724","322970","무진메디","KONEX","2017","12","-",,,,,,,,
"725","033920","무학","KOSPI","2017","12","음식료품","0.89",,"200","350","1.5","19.154","28500000","9865403800"
"726","008420","문배철강","KOSPI","2017","12","철강금속","1.85",,"500","50","1.76","8.968","20503505","908595750"
"727","279600","미디어젠","KOSDAQ","2017","12","-",,,"500",,,,"2900000",
"728","095500","미래나노텍","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"23289533",
"729","025560","미래산업","KOSPI","2017","12","의료정밀","0.75",,"100",,,,"630818400",
"730","218150","미래생명자원","KOSDAQ","2017","12","음식료·담배","0.53",,"100",,,,"17101428",
"731","007120","미래아이앤지","KOSPI","2017","12","서비스업","0.81",,"500",,,,"103587319",
"732","353490","미래에셋대우스팩 5호","KOSDAQ","2017","12","-",,,,,,,,
"733","328380","미래에셋대우스팩3호","KOSDAQ","2017","12","-",,,,,,,,
"734","100790","미래에셋벤처투자","KOSDAQ","2017","12","-",,,,,,,,
"735","412930","미래에셋비전스팩1호","KOSDAQ","2017","12","-",,,,,,,,
"736","085620","미래에셋생명","KOSPI","2017","12","보험","1.67",,"5000","170","3.15","17.815","145180000","39390920620"
"737","006800","미래에셋증권","KOSPI","2017","12","증권","1.64",,"5000","220","2.5","24.695","666316408","124691658520"
"738","208890","미래엔에듀파트너","KONEX","2017","12","-",,,"1000",,,,"1990820",
"739","049950","미래컴퍼니","KOSDAQ","2017","12","기계·장비","0.59","0.03","500","400","0.49","9.643","7660828","2716165200"
"740","207760","미스터블루","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"100","15","0.4","11.59","24160954","360344310"
"741","002840","미원상사","KOSPI","2017","12","화학","1.4",,"5000",,,,"792938",
"742","268280","미원에스씨","KOSPI","2017","12","화학","1.4",,"500","500","0.9","0","5179111","2589555500"
"743","107590","미원홀딩스","KOSPI","2017","12","기타금융",,,"500",,,,"2331774",
"744","134380","미원화학","KOSPI","2017","12","화학","1.4",,"1000","1000","1.63","14.767","2185180","2005180000"
"745","003650","미창석유공업","KOSPI","2017","12","화학","1.4",,"5000","1700","1.94","22.612","1739672","2820867800"
"746","059090","미코","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"31316603",
"747","214610","미코바이오메드","KOSDAQ","2017","12","-",,,"500",,,,"9103311",
"748","201490","미투온","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"31007770",
"749","950190","미투젠","KOSDAQ","2017","12","-",,,"무액면",,,,,
"750","214180","민앤지","KOSDAQ","2017","12","소프트웨어","0.63",,"500","250","1","19.474","11886628","3369581000"
"751","206640","바디텍메드","KOSDAQ","2017","12","제약","0.14",,"1000","50","0.3","-36.671","23301287","1151089900"
"752","018700","바른손","KOSDAQ","2017","12","숙박·음식",,,"1000",,,,"13903900",
"753","035620","바른손이앤에이","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"67865702",
"754","064520","바른전자","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"66419511",
"755","053030","바이넥스","KOSDAQ","2017","12","제약","0.14",,"500",,,,"31308448",
"756","301300","바이브컴퍼니","KOSDAQ","2017","12","-",,,,,,,,
"757","064550","바이오니아","KOSDAQ","2017","12","제약","0.14",,"500",,,,"20624568",
"758","314930","바이오다인","KOSDAQ","2017","12","-",,,,,,,,
"759","208710","바이오로그디바이스","KOSDAQ","2017","12","IT부품","0.53",,"100",,,,"27402512",
"760","086820","바이오솔루션","KOSDAQ","2017","12","-",,,,,,,,
"761","038460","바이오스마트","KOSDAQ","2017","12","정보기기","0.75",,"500",,,,"17695692",
"762","281310","바이오시네틱스","KONEX","2017","12","-",,,"500",,,,"2580000",
"763","251120","바이오에프디엔씨","KOSDAQ","2017","12","-",,,,,,,,
"764","266470","바이오인프라생명과학","KONEX","2017","12","-",,,,,,,,
"765","086040","바이오톡스텍","KOSDAQ","2017","12","기타서비스","0.43",,"500",,,,"14506123",
"766","199290","바이오프로테크","KONEX","2017","12","-",,,"500",,,,"3062629",
"767","099430","바이오플러스","KOSDAQ","2017","12","-",,,,,,,,
"768","032980","바이온","KOSDAQ","2017","12","유통","0.22",,"500",,,,"33447174",
"769","308080","바이젠셀","KOSDAQ","2017","12","-",,,,,,,,
"770","043150","바텍","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500","100","0.31","1.775","14854256","1485425600"
"771","323990","박셀바이오","KOSDAQ","2017","12","-",,,,,,,,
"772","267790","배럴","KOSDAQ","2017","12","-",,,,,,,,
"773","001340","백광산업","KOSPI","2017","12","화학","1.4",,"500","25","0.9","15.414","44918407","1047699900"
"774","046310","백금T&A","KOSDAQ","2017","12","통신장비","0.26",,"500",,,,"14313750",
"775","035150","백산","KOSPI","2017","12","화학","1.4",,"500","100","1.4","27.134","24200000","2365556100"
"776","066410","버킷스튜디오","KOSDAQ","2017","12","디지털컨텐츠","0.31",,"500",,,,"61670933",
"777","002410","범양건영","KOSPI","2017","12","건설업","0.89",,"1000",,,,"23769595",
"778","382900","범한퓨얼셀","KOSDAQ","2017","12","-",,,,,,,,
"779","206400","베노홀딩스","KOSDAQ","2017","12","소프트웨어","0.63",,"100",,,,"27195036",
"780","019010","베뉴지","KOSDAQ","2017","12","유통","0.22",,"5000","300","2.4","-31.762","4820000","1206000000"
"781","322190","베른","KONEX","2017","12","-",,,,,,,,
"782","177350","베셀","KOSDAQ","2017","12","반도체","0.54",,"500","150","2.3","33.036","11192368","1655749350"
"783","299910","베스파","KOSDAQ","2017","12","-",,,,,,,,
"784","007210","벽산","KOSPI","2017","12","비금속광물","1.62",,"500","25","0.7","10.895","68560000","1455291900"
"785","225530","보광산업","KOSDAQ","2017","12","광업",,,"500","165","2.73","43.469","34470000","3963972260"
"786","250000","보라티알","KOSDAQ","2017","12","유통","0.22",,"500",,,,"6750733",
"787","002760","보락","KOSPI","2017","12","화학","1.4",,"200","7","0.65","33.842","59900000","419300000"
"788","003850","보령","KOSPI","2017","12","의약품","0.25",,"2500","800","1.9","12.04","8840000","6799843200"
"789","310210","보로노이","KOSDAQ","2017","12","-",,,,,,,,
"790","006910","보성파워텍","KOSDAQ","2017","12","금속","1.08",,"500",,,,"45854719",
"791","000890","보해양조","KOSPI","2017","12","음식료품","0.89",,"500",,,,"96570546",
"792","226340","본느","KOSDAQ","2017","12","금융","0.75",,"100",,,,"6500000",
"793","206950","볼빅","KONEX","2017","12","-",,,"500",,,,"4010000",
"794","003000","부광약품","KOSPI","2017","12","의약품","0.25","0.1","500","200","0.8","77.645","44564484","8611598600"
"795","001270","부국증권","KOSPI","2017","12","증권","1.64",,"5000","1200","4.51","31.677","10369886","11920957000"
"796","026940","부국철강","KOSPI","2017","12","철강금속","1.85",,"500","75","2.7","64.711","20000000","1500000000"
"797","014470","부방","KOSDAQ","2017","12","금융","0.75",,"500",,,,"47293490",
"798","011390","부산산업","KOSPI","2017","12","비금속광물","1.62",,"5000","250","0.8","5.526","1056000","264000000"
"799","005030","부산주공","KOSPI","2017","12","운수장비","1.78",,"500",,,,"26824558",
"800","008470","부스타","KOSDAQ","2017","12","금속","1.08",,"500","90","1.77","16.32","8404800","756432000"
"801","338220","뷰노","KOSDAQ","2017","12","-",,,,,,,,
"802","100120","뷰웍스","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500","200","0.5","10.132","10001865","1987489600"
"803","337930","브랜드엑스코퍼레이션","KOSDAQ","2017","12","-",,,,,,,,
"804","099390","브레인즈컴퍼니","KOSDAQ","2017","12","-",,,,,,,,
"805","064480","브리지텍","KOSDAQ","2017","12","컴퓨터서비스","0.35",,"500","100","1.7","-21.622","11952500","786404600"
"806","288330","브릿지바이오","KOSDAQ","2017","12","-",,,,,,,,
"807","365900","브이씨","KOSDAQ","2017","12","-",,,,,,,,
"808","251630","브이원텍","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"7366090",
"809","018290","브이티지엠피","KOSDAQ","2017","12","일반전기전자","0.78",,"500",,,,"21478034",
"810","044480","블루베리 NFT","KOSDAQ","2017","12","화학","0.65",,"500",,,,"8600000",
"811","033560","블루콤","KOSDAQ","2017","12","IT부품","0.53",,"500","50","0.7","28.793","19200000","904402350"
"812","191600","블루탑","KONEX","2017","12","-",,,"500",,,,"2600000",
"813","369370","블리츠웨이","KOSDAQ","2017","12","-",,,,,,,,
"814","126340","비나텍","KOSDAQ","2017","12","-",,,"500",,,,"3367877",
"815","121800","비덴트","KOSDAQ","2017","12","통신장비","0.26",,"500",,,,"21178693",
"816","148140","비디아이","KOSDAQ","2017","12","기계·장비","0.59",,"500","130","1.27","19.079","5280500","686465000"
"817","082800","비보존 헬스케어","KOSDAQ","2017","12","반도체","0.54",,"500",,,,"37937500",
"818","318410","비비씨","KOSDAQ","2017","12","-",,,,,,,,
"819","002070","비비안","KOSPI","2017","12","섬유의복","1.04",,"1000","200","2.7","81.685","6867945","1295522000"
"820","100220","비상교육","KOSPI","2017","12","서비스업","0.81",,"500","350","2.99","23.723","12996741","4284222250"
"821","146320","비씨엔씨","KOSDAQ","2017","12","-",,,,,,,,
"822","200780","비씨월드제약","KOSDAQ","2017","12","제약","0.14","0.1","200","100","0.42","8.744","7309357","705192200"
"823","141000","비아트론","KOSDAQ","2017","12","반도체","0.54",,"500","100","0.4","9.954","12114710","1211471000"
"824","090460","비에이치","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"31269776",
"825","083650","비에이치아이","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"26000000",
"826","215050","비엔디생활건강","KONEX","2017","12","-",,,"100",,,,"2121666",
"827","142760","비엘","KOSDAQ","2017","12","기타서비스","0.43",,"500",,,,"15905310",
"828","065170","비엘팜텍","KOSDAQ","2017","12","유통","0.22",,"500",,,,"39742341",
"829","086220","비엘헬스케어","KONEX","2017","12","-",,,"500",,,,"9303743",
"830","086670","비엠티","KOSDAQ","2017","12","기계·장비","0.59",,"500","100","1.7","25.769","8146529","788788400"
"831","335890","비올","KOSDAQ","2017","12","-",,,,,,,,
"832","138580","비즈니스온","KOSDAQ","2017","12","소프트웨어","0.63",,"500","180","1.9","32.435","9544940","1718089200"
"833","082920","비츠로셀","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"19590431",
"834","054220","비츠로시스","KOSDAQ","2017","12","일반전기전자","0.78",,"500",,,,"43661071",
"835","042370","비츠로테크","KOSDAQ","2017","12","금융","0.75",,"500",,,,"22353873",
"836","030790","비케이탑스","KOSPI","2017","12","서비스업","0.81",,"500",,,,"80129088",
"837","050090","비케이홀딩스","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"69138942",
"838","307870","비투엔","KOSDAQ","2017","12","-",,,,,,,,
"839","357880","비트나인","KOSDAQ","2017","12","-",,,,,,,,
"840","032850","비트컴퓨터","KOSDAQ","2017","12","소프트웨어","0.63",,"500",,,,"16623293",
"841","148780","비플라이소프트","KOSDAQ","2017","12","-",,,"500",,,,"949144",
"842","238200","비피도","KOSDAQ","2017","12","-",,,,,,,,
"843","093190","빅솔론","KOSDAQ","2017","12","정보기기","0.75",,"500","150","2.3","13.149","19238905","2711671500"
"844","065450","빅텍","KOSDAQ","2017","12","의료·정밀기기","0.4",,"200",,,,"24500000",
"845","210120","빅텐츠","KONEX","2017","12","-",,,"500",,,,"1895000",
"846","005180","빙그레","KOSPI","2017","12","음식료품","0.89",,"5000","1250","2","37.32","9851241","11052251250"
"847","072950","빛샘전자","KOSDAQ","2017","12","반도체","0.54",,"500","100","1.7","15.539","6000000","574641500"
"848","266170","뿌리깊은나무들","KONEX","2017","12","-",,,"500",,,,"1958750",
"849","143240","사람인에이치알","KOSDAQ","2017","12","인터넷","0.63",,"500","60","0.3","19.362","11634263","660255780"
"850","003960","사조대림","KOSPI","2017","12","음식료품","0.89",,"5000","150","0.6","2.114","5960575","894842250"
"851","008040","사조동아원","KOSPI","2017","12","음식료품","0.89",,"500",,,,"141144600",
"852","007160","사조산업","KOSPI","2017","12","농업, 임업 및 어업",,,"5000","200","0.3","1.827","5000000","989000000"
"853","014710","사조씨푸드","KOSPI","2017","12","음식료품","0.89",,"1000","70","1.1","6.226","17218543","1205298010"
"854","006090","사조오양","KOSPI","2017","12","음식료품","0.89",,"5000","120","0.91","4.714","9422739","1130728320"
"855","100090","삼강엠앤티","KOSDAQ","2017","12","금속","1.08",,"500",,,,"16853701",
"856","122350","삼기","KOSDAQ","2017","12","운송장비·부품","0.9",,"100","90","2.55","25.461","30827256","2774453040"
"857","014970","삼륭물산","KOSDAQ","2017","12","종이·목재","0.62",,"500","75","1.4","27.776","15125000","1111875000"
"858","018310","삼목에스폼","KOSDAQ","2017","12","금속","1.08",,"500","100","0.83","4.185","14700000","1470000000"
"859","053700","삼보모터스","KOSDAQ","2017","12","운송장비·부품","0.9",,"500","70","1.1","14.321","14249335","952077070"
"860","009620","삼보산업","KOSDAQ","2017","12","금속","1.08",,"500",,,,"2750000",
"861","023600","삼보판지","KOSDAQ","2017","12","종이·목재","0.62",,"500","50","0.7","7.618","14000000","697469350"
"862","001470","삼부토건","KOSPI","2017","12","건설업","0.89",,"5000",,,,"18766750",
"863","006400","삼성SDI","KOSPI","2017","12","전기전자","0.97",,"5000","1000","0.49","10.408","68764530","66944609800"
"864","006660","삼성공조","KOSPI","2017","12","운수장비","1.78",,"500","100","0.9","7.298","8126314","801900400"
"865","380320","삼성머스트스팩5호","KOSDAQ","2017","12","-",,,,,,,,
"866","028260","삼성물산","KOSPI","2017","12","유통업","0.9",,"100","2000","1.6","68.579","189690043","329937641550"
"867","207940","삼성바이오로직스","KOSPI","2017","12","의약품","0.25",,"2500",,,,"66165000",
"868","032830","삼성생명","KOSPI","2017","12","보험","1.67",,"500","2000","1.6","30.799","200000000","359149558000"
"869","377630","삼성스팩4호","KOSDAQ","2017","12","-",,,,,,,,
"870","425290","삼성스팩6호","KOSDAQ","2017","12","-",,,,,,,,
"871","018260","삼성에스디에스","KOSPI","2017","12","서비스업","0.81",,"500","2000","1","28.555","77377800","154700372000"
"872","028050","삼성엔지니어링","KOSPI","2017","12","서비스업","0.81",,"5000",,,,"196000000",
"873","009150","삼성전기","KOSPI","2017","12","전기전자","0.97",,"5000","750","0.8","32.046","74693696","56803115200"
"874","005930","삼성전자","KOSPI","2017","12","전기전자","0.97",,"5000","42500","1.7","13.811","129098494","5826302125450"
"875","001360","삼성제약","KOSPI","2017","12","의약품","0.25",,"500",,,,"41426881",
"876","010140","삼성중공업","KOSPI","2017","12","운수장비","1.78",,"5000",,,,"390000000",
"877","016360","삼성증권","KOSPI","2017","12","증권","1.64",,"5000","1000","2.8","32.876","89300000","89300000000"
"878","068290","삼성출판사","KOSPI","2017","12","서비스업","0.81",,"500","150","1.4","25.593","10000000","1500000000"
"879","029780","삼성카드","KOSPI","2017","12","기타금융",,,"5000","1500","3.6","42.517","115858891","164416042500"
"880","000810","삼성화재해상보험","KOSPI","2017","12","보험","1.67",,"500","10000","3.7","43.877","47374837","425108566100"
"881","006110","삼아알미늄","KOSPI","2017","12","철강금속","1.85",,"500","55","1.7","487.903","11000000","605000000"
"882","009300","삼아제약","KOSDAQ","2017","12","제약","0.14",,"1000","250","1.6","26.303","6370000","1525835500"
"883","145990","삼양사","KOSPI","2017","12","음식료품","0.89",,"5000","1250","1.4","25.487","10289803","12535849350"
"884","003230","삼양식품","KOSPI","2017","12","음식료품","0.89",,"5000","250","0.3","6.47","7533015","1883151500"
"885","225190","삼양옵틱스","KOSDAQ","2017","12","의료·정밀기기","0.4",,"500","1300","6.7","72.87","10000000","13000000000"
"886","002170","삼양통상","KOSPI","2017","12","기타제조업",,,"5000","750","1.78","9.025","3000000","2250000000"
"887","272550","삼양패키징","KOSPI","2017","12","화학","1.4",,"5000",,,,"14209804",
"888","000070","삼양홀딩스","KOSPI","2017","12","기타금융",,,"5000","2000","1.7","23.037","8564271","15477568150"
"889","002810","삼영무역","KOSPI","2017","12","유통업","0.9",,"500","275","1.59","15.753","16466623","4500821325"
"890","361670","삼영에스앤씨","KOSDAQ","2017","12","-",,,,,,,,
"891","054540","삼영엠텍","KOSDAQ","2017","12","금속","1.08",,"500","50","1.28","37.839","13000000","642500000"
"892","065570","삼영이엔씨","KOSDAQ","2017","12","통신장비","0.26",,"500","281","3.1","81.827","8800000","2472800000"
"893","005680","삼영전자공업","KOSPI","2017","12","전기전자","0.97",,"500","250","1.9","47.259","20000000","5000000000"
"894","003720","삼영화학공업","KOSPI","2017","12","화학","1.4",,"500",,,,"34000000",
"895","023000","삼원강재","KOSPI","2017","12","운수장비","1.78",,"500","115","3.4","41.833","40000000","4600000000"
"896","004380","삼익THK","KOSPI","2017","12","기계","1.26",,"500","400","1.9","29.325","21000000","8280000000"
"897","002450","삼익악기","KOSPI","2017","12","기타제조업",,,"500","50","2.1","-77.474","90530915","4276545750"
"898","032280","삼일","KOSDAQ","2017","12","운송","1.04",,"1000","50","2.4","33.655","16213590","665703860"
"899","002290","삼일기업공사","KOSDAQ","2017","12","건설","1.25",,"500","90","3.1","42.113","12400000","1116000000"
"900","004440","삼일씨엔에스","KOSPI","2017","12","비금속광물","1.62",,"1000","70","0.55","20.26","12731947","891236290"
"901","000520","삼일제약","KOSPI","2017","12","의약품","0.25",,"1000","150","1.9","-60.421","5500000","765534000"
"902","009770","삼정펄프","KOSPI","2017","12","종이목재","1.77",,"5000","1000","2.3","23.971","2499971","2499971000"
"903","037460","삼지전자","KOSDAQ","2017","12","통신장비","0.26",,"500","120","1.5","4.269","16318522","1864261440"
"904","032750","삼진","KOSDAQ","2017","12","일반전기전자","0.78",,"500","150","1.6","32.491","6000000","900000000"
"905","054090","삼진엘앤디","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"24959232",
"906","005500","삼진제약","KOSPI","2017","12","의약품","0.25",,"1000","800","2.2","27.495","13900000","9842257600"
"907","000250","삼천당제약","KOSDAQ","2017","12","제약","0.14",,"500","50","0.3","4.648","22105813","1070290650"
"908","004690","삼천리","KOSPI","2017","12","전기가스업","4.33",,"5000","3000","2.6","208.468","4055025","10690215000"
"909","024950","삼천리자전거","KOSDAQ","2017","12","유통","0.22",,"500","100","1.09","36.138","13273577","1207357700"
"910","038500","삼표시멘트","KOSDAQ","2017","12","비금속","0.98",,"500","50","1.6","14.793","107357173","5367677600"
"911","017480","삼현철강","KOSDAQ","2017","12","금속","1.08",,"500","150","3.5","36.886","15702890","2316433500"
"912","010960","삼호개발","KOSPI","2017","12","건설업","0.89",,"500","160","3.5","18.413","25000000","3946540320"
"913","046390","삼화네트웍스","KOSDAQ","2017","12","오락·문화","0.4",,"200",,,,"42857933",
"914","004450","삼화왕관","KOSPI","2017","12","기계","1.26",,"5000","1400","2.66","30.932","2154379","2593303950"
"915","009470","삼화전기","KOSPI","2017","12","전기전자","0.97",,"1000","70","0.5","4.587","6613820","462967400"
"916","011230","삼화전자공업","KOSPI","2017","12","전기전자","0.97",,"1000",,,,"4757940",
"917","001820","삼화콘덴서공업","KOSPI","2017","12","전기전자","0.97",,"1000","150","0.4","9.899","10395000","1539131250"
"918","000390","삼화페인트공업","KOSPI","2017","12","화학","1.4",,"500","175","2.3","213.383","26196427","4207914725"
"919","027580","상보","KOSDAQ","2017","12","IT부품","0.53",,"500",,,,"27147587",
"920","038540","상상인","KOSDAQ","2017","12","컴퓨터서비스","0.35",,"1000",,,,"47748397",
"921","101000","상상인인더스트리","KOSDAQ","2017","12","기계·장비","0.59",,"500",,,,"36137598",
"922","415580","상상인제3호스팩","KOSDAQ","2017","12","-",,,,,,,,
"923","001290","상상인증권","KOSPI","2017","12","증권","1.64",,"1000",,,,"63737067",
"924","041650","상신브레이크","KOSPI","2017","12","운수장비","1.78",,"500","170","2.2","13.636","21471450","3291252700"
"925","091580","상신이디피","KOSDAQ","2017","12","IT부품","0.53",,"500","50","0.7","23.146","11295050","564752500"
"926","263810","상신전자","KOSDAQ","2017","12","일반전기전자","0.78",,"500","520","2.5","43.99","3921000","2038920000"
"927","089980","상아프론테크","KOSDAQ","2017","12","화학","0.65",,"500","140","1.1","26.499","14263536","1978711140"
"928","042940","상지카일룸","KOSDAQ","2017","12","건설","1.25",,"500",,,,"32292548",
"929","042600","새로닉스","KOSDAQ","2017","12","IT부품","0.53",,"500","40","0.5","38.254","12423574","489262760"
"930","075180","새론오토모티브","KOSPI","2017","12","운수장비","1.78",,"500","150","2.1","21.708","19200000","2880000000"
"931","252990","샘씨엔에스","KOSDAQ","2017","12","-",,,,,,,,
