,날짜,종가,종목코드,종목명
38922,2017-03-31,101000,069960,현대백화점
38923,2017-04-03,101500,069960,현대백화점
38924,2017-04-04,105000,069960,현대백화점
38925,2017-04-05,104500,069960,현대백화점
38926,2017-04-06,103000,069960,현대백화점
38927,2017-04-07,105000,069960,현대백화점
38928,2017-04-10,102000,069960,현대백화점
38929,2017-04-11,102500,069960,현대백화점
38930,2017-04-12,104500,069960,현대백화점
38931,2017-04-13,107000,069960,현대백화점
38932,2017-04-14,105500,069960,현대백화점
38933,2017-04-17,108000,069960,현대백화점
38934,2017-04-18,107000,069960,현대백화점
38935,2017-04-19,108000,069960,현대백화점
38936,2017-04-20,108500,069960,현대백화점
38937,2017-04-21,109500,069960,현대백화점
38938,2017-04-24,108500,069960,현대백화점
38939,2017-04-25,108000,069960,현대백화점
38940,2017-04-26,111000,069960,현대백화점
38941,2017-04-27,109500,069960,현대백화점
38942,2017-04-28,108000,069960,현대백화점
38943,2017-05-02,109500,069960,현대백화점
38944,2017-05-04,109500,069960,현대백화점
38945,2017-05-08,111500,069960,현대백화점
38946,2017-05-10,111000,069960,현대백화점
38947,2017-05-11,106000,069960,현대백화점
38948,2017-05-12,110000,069960,현대백화점
38949,2017-05-15,111000,069960,현대백화점
38950,2017-05-16,108000,069960,현대백화점
38951,2017-05-17,110500,069960,현대백화점
38952,2017-05-18,109500,069960,현대백화점
38953,2017-05-19,110000,069960,현대백화점
38954,2017-05-22,108500,069960,현대백화점
38955,2017-05-23,107000,069960,현대백화점
38956,2017-05-24,106500,069960,현대백화점
38957,2017-05-25,107000,069960,현대백화점
38958,2017-05-26,112500,069960,현대백화점
38959,2017-05-29,111500,069960,현대백화점
38960,2017-05-30,115000,069960,현대백화점
38961,2017-05-31,116000,069960,현대백화점
38962,2017-06-01,118500,069960,현대백화점
38963,2017-06-02,118000,069960,현대백화점
38964,2017-06-05,115500,069960,현대백화점
38965,2017-06-07,118000,069960,현대백화점
38966,2017-06-08,117000,069960,현대백화점
38967,2017-06-09,117000,069960,현대백화점
38968,2017-06-12,114000,069960,현대백화점
38969,2017-06-13,115500,069960,현대백화점
38970,2017-06-14,113000,069960,현대백화점
38971,2017-06-15,115000,069960,현대백화점
38972,2017-06-16,112500,069960,현대백화점
38973,2017-06-19,112000,069960,현대백화점
38974,2017-06-20,111500,069960,현대백화점
38975,2017-06-21,112000,069960,현대백화점
38976,2017-06-22,110000,069960,현대백화점
38977,2017-06-23,111000,069960,현대백화점
38978,2017-06-26,108000,069960,현대백화점
38979,2017-06-27,110000,069960,현대백화점
38980,2017-06-28,111000,069960,현대백화점
38981,2017-06-29,111500,069960,현대백화점
38982,2017-06-30,110500,069960,현대백화점
38983,2017-07-03,113000,069960,현대백화점
38984,2017-07-04,112000,069960,현대백화점
38985,2017-07-05,111000,069960,현대백화점
38986,2017-07-06,111000,069960,현대백화점
38987,2017-07-07,109500,069960,현대백화점
38988,2017-07-10,109500,069960,현대백화점
38989,2017-07-11,107000,069960,현대백화점
38990,2017-07-12,108000,069960,현대백화점
38991,2017-07-13,107000,069960,현대백화점
38992,2017-07-14,107000,069960,현대백화점
38993,2017-07-17,108000,069960,현대백화점
38994,2017-07-18,108000,069960,현대백화점
38995,2017-07-19,109500,069960,현대백화점
38996,2017-07-20,107000,069960,현대백화점
38997,2017-07-21,107000,069960,현대백화점
38998,2017-07-24,108500,069960,현대백화점
38999,2017-07-25,108000,069960,현대백화점
39000,2017-07-26,110500,069960,현대백화점
39001,2017-07-27,112000,069960,현대백화점
39002,2017-07-28,113000,069960,현대백화점
39003,2017-07-31,111000,069960,현대백화점
39004,2017-08-01,111000,069960,현대백화점
39005,2017-08-02,110000,069960,현대백화점
39006,2017-08-03,107500,069960,현대백화점
39007,2017-08-04,107000,069960,현대백화점
39008,2017-08-07,106500,069960,현대백화점
39009,2017-08-08,105000,069960,현대백화점
39010,2017-08-09,106000,069960,현대백화점
39011,2017-08-10,101000,069960,현대백화점
39012,2017-08-11,98000,069960,현대백화점
39013,2017-08-14,97300,069960,현대백화점
39014,2017-08-16,96300,069960,현대백화점
39015,2017-08-17,95300,069960,현대백화점
39016,2017-08-18,95500,069960,현대백화점
39017,2017-08-21,95100,069960,현대백화점
39018,2017-08-22,95400,069960,현대백화점
39019,2017-08-23,95300,069960,현대백화점
39020,2017-08-24,94900,069960,현대백화점
39021,2017-08-25,95200,069960,현대백화점
39022,2017-08-28,96400,069960,현대백화점
39023,2017-08-29,95800,069960,현대백화점
39024,2017-08-30,96400,069960,현대백화점
39025,2017-08-31,96600,069960,현대백화점
39026,2017-09-01,95300,069960,현대백화점
39027,2017-09-04,94300,069960,현대백화점
39028,2017-09-05,93300,069960,현대백화점
39029,2017-09-06,91700,069960,현대백화점
39030,2017-09-07,92400,069960,현대백화점
39031,2017-09-08,91000,069960,현대백화점
39032,2017-09-11,91100,069960,현대백화점
39033,2017-09-12,90800,069960,현대백화점
39034,2017-09-13,89700,069960,현대백화점
39035,2017-09-14,88500,069960,현대백화점
39036,2017-09-15,90400,069960,현대백화점
39037,2017-09-18,90900,069960,현대백화점
39038,2017-09-19,90900,069960,현대백화점
39039,2017-09-20,88900,069960,현대백화점
39040,2017-09-21,88300,069960,현대백화점
39041,2017-09-22,88000,069960,현대백화점
39042,2017-09-25,86300,069960,현대백화점
39043,2017-09-26,87300,069960,현대백화점
39044,2017-09-27,87500,069960,현대백화점
39045,2017-09-28,87300,069960,현대백화점
39046,2017-09-29,88400,069960,현대백화점
39047,2017-10-10,86400,069960,현대백화점
39048,2017-10-11,86100,069960,현대백화점
39049,2017-10-12,85700,069960,현대백화점
39050,2017-10-13,86600,069960,현대백화점
39051,2017-10-16,88200,069960,현대백화점
39052,2017-10-17,87900,069960,현대백화점
39053,2017-10-18,86700,069960,현대백화점
39054,2017-10-19,87900,069960,현대백화점
39055,2017-10-20,88100,069960,현대백화점
39056,2017-10-23,87100,069960,현대백화점
39057,2017-10-24,87500,069960,현대백화점
39058,2017-10-25,87200,069960,현대백화점
39059,2017-10-26,90700,069960,현대백화점
39060,2017-10-27,90500,069960,현대백화점
39061,2017-10-30,90900,069960,현대백화점
39062,2017-10-31,91500,069960,현대백화점
39063,2017-11-01,90300,069960,현대백화점
39064,2017-11-02,90200,069960,현대백화점
39065,2017-11-03,90900,069960,현대백화점
39066,2017-11-06,92000,069960,현대백화점
39067,2017-11-07,93700,069960,현대백화점
39068,2017-11-08,92500,069960,현대백화점
39069,2017-11-09,92000,069960,현대백화점
39070,2017-11-10,88300,069960,현대백화점
39071,2017-11-13,88100,069960,현대백화점
39072,2017-11-14,87500,069960,현대백화점
39073,2017-11-15,87800,069960,현대백화점
39074,2017-11-16,87200,069960,현대백화점
39075,2017-11-17,88200,069960,현대백화점
39076,2017-11-20,91100,069960,현대백화점
39077,2017-11-21,92100,069960,현대백화점
39078,2017-11-22,91800,069960,현대백화점
39079,2017-11-23,91000,069960,현대백화점
39080,2017-11-24,93700,069960,현대백화점
39081,2017-11-27,97200,069960,현대백화점
39082,2017-11-28,96700,069960,현대백화점
39083,2017-11-29,97000,069960,현대백화점
39084,2017-11-30,97800,069960,현대백화점
39085,2017-12-01,101500,069960,현대백화점
39086,2017-12-04,105500,069960,현대백화점
39087,2017-12-05,105500,069960,현대백화점
39088,2017-12-06,103000,069960,현대백화점
39089,2017-12-07,103500,069960,현대백화점
39090,2017-12-08,101500,069960,현대백화점
39091,2017-12-11,102000,069960,현대백화점
39092,2017-12-12,101000,069960,현대백화점
39093,2017-12-13,103000,069960,현대백화점
39094,2017-12-14,101000,069960,현대백화점
39095,2017-12-15,106000,069960,현대백화점
39096,2017-12-18,106000,069960,현대백화점
39097,2017-12-19,104500,069960,현대백화점
39098,2017-12-20,105000,069960,현대백화점
39099,2017-12-21,103500,069960,현대백화점
39100,2017-12-22,101000,069960,현대백화점
39101,2017-12-26,101500,069960,현대백화점
39102,2017-12-27,103000,069960,현대백화점
39103,2017-12-28,104500,069960,현대백화점
39104,2018-01-02,103500,069960,현대백화점
39105,2018-01-03,105000,069960,현대백화점
39106,2018-01-04,104500,069960,현대백화점
39107,2018-01-05,104000,069960,현대백화점
39108,2018-01-08,109500,069960,현대백화점
39109,2018-01-09,109000,069960,현대백화점
39110,2018-01-10,108000,069960,현대백화점
39111,2018-01-11,106000,069960,현대백화점
39112,2018-01-12,108000,069960,현대백화점
39113,2018-01-15,108000,069960,현대백화점
39114,2018-01-16,107000,069960,현대백화점
39115,2018-01-17,109500,069960,현대백화점
39116,2018-01-18,110000,069960,현대백화점
39117,2018-01-19,110000,069960,현대백화점
39118,2018-01-22,110500,069960,현대백화점
39119,2018-01-23,108500,069960,현대백화점
39120,2018-01-24,105500,069960,현대백화점
39121,2018-01-25,104000,069960,현대백화점
39122,2018-01-26,105500,069960,현대백화점
39123,2018-01-29,104000,069960,현대백화점
39124,2018-01-30,103500,069960,현대백화점
39125,2018-01-31,104000,069960,현대백화점
39126,2018-02-01,103500,069960,현대백화점
39127,2018-02-02,101500,069960,현대백화점
39128,2018-02-05,99900,069960,현대백화점
39129,2018-02-06,98900,069960,현대백화점
39130,2018-02-07,99800,069960,현대백화점
39131,2018-02-08,98100,069960,현대백화점
39132,2018-02-09,91500,069960,현대백화점
39133,2018-02-12,91200,069960,현대백화점
39134,2018-02-13,90900,069960,현대백화점
39135,2018-02-14,91600,069960,현대백화점
39136,2018-02-19,90900,069960,현대백화점
39137,2018-02-20,91600,069960,현대백화점
39138,2018-02-21,92700,069960,현대백화점
39139,2018-02-22,91600,069960,현대백화점
39140,2018-02-23,92700,069960,현대백화점
39141,2018-02-26,92400,069960,현대백화점
39142,2018-02-27,91900,069960,현대백화점
39143,2018-02-28,91400,069960,현대백화점
39144,2018-03-02,90700,069960,현대백화점
39145,2018-03-05,90300,069960,현대백화점
39146,2018-03-06,90000,069960,현대백화점
39147,2018-03-07,90000,069960,현대백화점
39148,2018-03-08,91100,069960,현대백화점
39149,2018-03-09,94600,069960,현대백화점
39150,2018-03-12,95700,069960,현대백화점
39151,2018-03-13,93500,069960,현대백화점
39152,2018-03-14,95300,069960,현대백화점
39153,2018-03-15,95900,069960,현대백화점
39154,2018-03-16,95600,069960,현대백화점
39155,2018-03-19,96900,069960,현대백화점
39156,2018-03-20,96700,069960,현대백화점
39157,2018-03-21,96900,069960,현대백화점
39158,2018-03-22,95800,069960,현대백화점
39159,2018-03-23,94900,069960,현대백화점
39160,2018-03-26,92800,069960,현대백화점
39161,2018-03-27,92800,069960,현대백화점
39162,2018-03-28,90600,069960,현대백화점
39163,2018-03-29,90500,069960,현대백화점
39164,2018-03-30,92600,069960,현대백화점
39165,2018-04-02,93300,069960,현대백화점
39166,2018-04-03,93400,069960,현대백화점
39167,2018-04-04,92000,069960,현대백화점
39168,2018-04-05,90900,069960,현대백화점
39169,2018-04-06,90500,069960,현대백화점
39170,2018-04-09,91400,069960,현대백화점
39171,2018-04-10,91700,069960,현대백화점
39172,2018-04-11,90900,069960,현대백화점
39173,2018-04-12,90800,069960,현대백화점
39174,2018-04-13,90200,069960,현대백화점
39175,2018-04-16,89500,069960,현대백화점
39176,2018-04-17,89500,069960,현대백화점
39177,2018-04-18,90800,069960,현대백화점
39178,2018-04-19,90300,069960,현대백화점
39179,2018-04-20,91200,069960,현대백화점
39180,2018-04-23,90400,069960,현대백화점
39181,2018-04-24,90900,069960,현대백화점
39182,2018-04-25,97200,069960,현대백화점
39183,2018-04-26,100500,069960,현대백화점
39184,2018-04-27,101500,069960,현대백화점
39185,2018-04-30,103500,069960,현대백화점
39186,2018-05-02,102500,069960,현대백화점
39187,2018-05-03,98800,069960,현대백화점
39188,2018-05-04,98300,069960,현대백화점
39189,2018-05-08,103500,069960,현대백화점
39190,2018-05-09,102000,069960,현대백화점
39191,2018-05-10,102500,069960,현대백화점
39192,2018-05-11,109500,069960,현대백화점
39193,2018-05-14,109500,069960,현대백화점
39194,2018-05-15,108500,069960,현대백화점
39195,2018-05-16,107500,069960,현대백화점
39196,2018-05-17,108000,069960,현대백화점
39197,2018-05-18,109000,069960,현대백화점
39198,2018-05-21,107000,069960,현대백화점
39199,2018-05-23,107000,069960,현대백화점
39200,2018-05-24,106500,069960,현대백화점
39201,2018-05-25,104000,069960,현대백화점
39202,2018-05-28,107500,069960,현대백화점
39203,2018-05-29,108500,069960,현대백화점
39204,2018-05-30,106500,069960,현대백화점
39205,2018-05-31,112500,069960,현대백화점
39206,2018-06-01,115500,069960,현대백화점
39207,2018-06-04,116000,069960,현대백화점
39208,2018-06-05,117500,069960,현대백화점
39209,2018-06-07,119000,069960,현대백화점
39210,2018-06-08,117000,069960,현대백화점
39211,2018-06-11,119500,069960,현대백화점
39212,2018-06-12,119500,069960,현대백화점
39213,2018-06-14,115000,069960,현대백화점
39214,2018-06-15,117000,069960,현대백화점
39215,2018-06-18,114000,069960,현대백화점
39216,2018-06-19,109000,069960,현대백화점
39217,2018-06-20,111000,069960,현대백화점
39218,2018-06-21,109500,069960,현대백화점
39219,2018-06-22,111000,069960,현대백화점
39220,2018-06-25,114500,069960,현대백화점
39221,2018-06-26,115500,069960,현대백화점
39222,2018-06-27,111500,069960,현대백화점
39223,2018-06-28,111000,069960,현대백화점
39224,2018-06-29,115500,069960,현대백화점
39225,2018-07-02,111500,069960,현대백화점
39226,2018-07-03,107000,069960,현대백화점
39227,2018-07-04,106000,069960,현대백화점
39228,2018-07-05,105500,069960,현대백화점
39229,2018-07-06,106000,069960,현대백화점
39230,2018-07-09,103500,069960,현대백화점
39231,2018-07-10,104000,069960,현대백화점
39232,2018-07-11,105000,069960,현대백화점
39233,2018-07-12,103000,069960,현대백화점
39234,2018-07-13,101000,069960,현대백화점
39235,2018-07-16,99400,069960,현대백화점
39236,2018-07-17,100000,069960,현대백화점
39237,2018-07-18,98800,069960,현대백화점
39238,2018-07-19,96500,069960,현대백화점
39239,2018-07-20,96200,069960,현대백화점
39240,2018-07-23,94900,069960,현대백화점
39241,2018-07-24,96700,069960,현대백화점
39242,2018-07-25,95200,069960,현대백화점
39243,2018-07-26,96800,069960,현대백화점
39244,2018-07-27,97900,069960,현대백화점
39245,2018-07-30,96600,069960,현대백화점
39246,2018-07-31,98400,069960,현대백화점
39247,2018-08-01,98200,069960,현대백화점
39248,2018-08-02,97300,069960,현대백화점
39249,2018-08-03,100500,069960,현대백화점
39250,2018-08-06,101500,069960,현대백화점
39251,2018-08-07,98700,069960,현대백화점
39252,2018-08-08,98200,069960,현대백화점
39253,2018-08-09,98200,069960,현대백화점
39254,2018-08-10,100000,069960,현대백화점
39255,2018-08-13,96500,069960,현대백화점
39256,2018-08-14,97900,069960,현대백화점
39257,2018-08-16,96000,069960,현대백화점
39258,2018-08-17,96000,069960,현대백화점
39259,2018-08-20,95600,069960,현대백화점
39260,2018-08-21,97300,069960,현대백화점
39261,2018-08-22,95800,069960,현대백화점
39262,2018-08-23,99600,069960,현대백화점
39263,2018-08-24,99200,069960,현대백화점
39264,2018-08-27,98300,069960,현대백화점
39265,2018-08-28,99500,069960,현대백화점
39266,2018-08-29,98500,069960,현대백화점
39267,2018-08-30,97500,069960,현대백화점
39268,2018-08-31,99600,069960,현대백화점
39269,2018-09-03,97500,069960,현대백화점
39270,2018-09-04,98300,069960,현대백화점
39271,2018-09-05,95700,069960,현대백화점
39272,2018-09-06,96700,069960,현대백화점
39273,2018-09-07,97400,069960,현대백화점
39274,2018-09-10,96200,069960,현대백화점
39275,2018-09-11,96500,069960,현대백화점
39276,2018-09-12,97100,069960,현대백화점
39277,2018-09-13,98200,069960,현대백화점
39278,2018-09-14,98700,069960,현대백화점
39279,2018-09-17,96700,069960,현대백화점
39280,2018-09-18,99300,069960,현대백화점
39281,2018-09-19,99100,069960,현대백화점
39282,2018-09-20,97900,069960,현대백화점
39283,2018-09-21,96700,069960,현대백화점
39284,2018-09-27,99400,069960,현대백화점
39285,2018-09-28,99400,069960,현대백화점
39286,2018-10-01,100000,069960,현대백화점
39287,2018-10-02,99200,069960,현대백화점
39288,2018-10-04,94200,069960,현대백화점
39289,2018-10-05,95800,069960,현대백화점
39290,2018-10-08,93800,069960,현대백화점
39291,2018-10-10,93400,069960,현대백화점
39292,2018-10-11,88100,069960,현대백화점
39293,2018-10-12,91000,069960,현대백화점
39294,2018-10-15,90200,069960,현대백화점
39295,2018-10-16,90900,069960,현대백화점
39296,2018-10-17,93000,069960,현대백화점
39297,2018-10-18,92700,069960,현대백화점
39298,2018-10-19,92400,069960,현대백화점
39299,2018-10-22,93700,069960,현대백화점
39300,2018-10-23,91500,069960,현대백화점
39301,2018-10-24,92400,069960,현대백화점
39302,2018-10-25,91200,069960,현대백화점
39303,2018-10-26,87700,069960,현대백화점
39304,2018-10-29,87000,069960,현대백화점
39305,2018-10-30,84200,069960,현대백화점
39306,2018-10-31,86700,069960,현대백화점
39307,2018-11-01,86000,069960,현대백화점
39308,2018-11-02,87700,069960,현대백화점
39309,2018-11-05,86200,069960,현대백화점
39310,2018-11-06,86700,069960,현대백화점
39311,2018-11-07,86300,069960,현대백화점
39312,2018-11-08,87000,069960,현대백화점
39313,2018-11-09,87400,069960,현대백화점
39314,2018-11-12,87500,069960,현대백화점
39315,2018-11-13,86200,069960,현대백화점
39316,2018-11-14,85000,069960,현대백화점
39317,2018-11-15,90900,069960,현대백화점
39318,2018-11-16,89800,069960,현대백화점
39319,2018-11-19,92000,069960,현대백화점
39320,2018-11-20,91900,069960,현대백화점
39321,2018-11-21,92100,069960,현대백화점
39322,2018-11-22,91500,069960,현대백화점
39323,2018-11-23,91500,069960,현대백화점
39324,2018-11-26,92500,069960,현대백화점
39325,2018-11-27,91700,069960,현대백화점
39326,2018-11-28,91500,069960,현대백화점
39327,2018-11-29,93400,069960,현대백화점
39328,2018-11-30,93900,069960,현대백화점
39329,2018-12-03,93500,069960,현대백화점
39330,2018-12-04,93300,069960,현대백화점
39331,2018-12-05,92000,069960,현대백화점
39332,2018-12-06,92000,069960,현대백화점
39333,2018-12-07,91500,069960,현대백화점
39334,2018-12-10,91600,069960,현대백화점
39335,2018-12-11,93200,069960,현대백화점
39336,2018-12-12,94500,069960,현대백화점
39337,2018-12-13,94300,069960,현대백화점
39338,2018-12-14,94000,069960,현대백화점
39339,2018-12-17,94200,069960,현대백화점
39340,2018-12-18,95100,069960,현대백화점
39341,2018-12-19,94500,069960,현대백화점
39342,2018-12-20,94400,069960,현대백화점
39343,2018-12-21,91600,069960,현대백화점
39344,2018-12-24,91400,069960,현대백화점
39345,2018-12-26,89800,069960,현대백화점
39346,2018-12-27,90200,069960,현대백화점
39347,2018-12-28,90400,069960,현대백화점
39348,2019-01-02,87700,069960,현대백화점
39349,2019-01-03,87500,069960,현대백화점
39350,2019-01-04,88200,069960,현대백화점
39351,2019-01-07,88400,069960,현대백화점
39352,2019-01-08,87100,069960,현대백화점
39353,2019-01-09,88400,069960,현대백화점
39354,2019-01-10,88600,069960,현대백화점
39355,2019-01-11,89900,069960,현대백화점
39356,2019-01-14,90400,069960,현대백화점
39357,2019-01-15,91100,069960,현대백화점
39358,2019-01-16,89400,069960,현대백화점
39359,2019-01-17,90900,069960,현대백화점
39360,2019-01-18,91800,069960,현대백화점
39361,2019-01-21,92600,069960,현대백화점
39362,2019-01-22,92800,069960,현대백화점
39363,2019-01-23,93300,069960,현대백화점
39364,2019-01-24,93500,069960,현대백화점
39365,2019-01-25,93600,069960,현대백화점
39366,2019-01-28,95700,069960,현대백화점
39367,2019-01-29,95100,069960,현대백화점
39368,2019-01-30,94100,069960,현대백화점
39369,2019-01-31,95600,069960,현대백화점
39370,2019-02-01,95500,069960,현대백화점
39371,2019-02-07,95900,069960,현대백화점
39372,2019-02-08,91800,069960,현대백화점
39373,2019-02-11,91100,069960,현대백화점
39374,2019-02-12,92400,069960,현대백화점
39375,2019-02-13,92800,069960,현대백화점
39376,2019-02-14,95200,069960,현대백화점
39377,2019-02-15,94100,069960,현대백화점
39378,2019-02-18,95000,069960,현대백화점
39379,2019-02-19,95500,069960,현대백화점
39380,2019-02-20,96400,069960,현대백화점
39381,2019-02-21,96300,069960,현대백화점
39382,2019-02-22,97600,069960,현대백화점
39383,2019-02-25,97500,069960,현대백화점
39384,2019-02-26,96700,069960,현대백화점
39385,2019-02-27,97100,069960,현대백화점
39386,2019-02-28,96800,069960,현대백화점
39387,2019-03-04,98300,069960,현대백화점
39388,2019-03-05,98000,069960,현대백화점
39389,2019-03-06,98000,069960,현대백화점
39390,2019-03-07,98400,069960,현대백화점
39391,2019-03-08,96800,069960,현대백화점
39392,2019-03-11,97400,069960,현대백화점
39393,2019-03-12,100000,069960,현대백화점
39394,2019-03-13,101500,069960,현대백화점
39395,2019-03-14,100000,069960,현대백화점
39396,2019-03-15,103500,069960,현대백화점
39397,2019-03-18,104500,069960,현대백화점
39398,2019-03-19,104000,069960,현대백화점
39399,2019-03-20,106000,069960,현대백화점
39400,2019-03-21,104500,069960,현대백화점
39401,2019-03-22,104500,069960,현대백화점
39402,2019-03-25,101000,069960,현대백화점
39403,2019-03-26,102000,069960,현대백화점
39404,2019-03-27,100000,069960,현대백화점
39405,2019-03-28,98800,069960,현대백화점
39406,2019-03-29,101000,069960,현대백화점
39407,2019-04-01,101500,069960,현대백화점
39408,2019-04-02,101500,069960,현대백화점
39409,2019-04-03,101500,069960,현대백화점
39410,2019-04-04,100000,069960,현대백화점
39411,2019-04-05,99700,069960,현대백화점
39412,2019-04-08,99500,069960,현대백화점
39413,2019-04-09,99600,069960,현대백화점
39414,2019-04-10,99900,069960,현대백화점
39415,2019-04-11,97900,069960,현대백화점
39416,2019-04-12,99300,069960,현대백화점
39417,2019-04-15,99900,069960,현대백화점
39418,2019-04-16,100000,069960,현대백화점
39419,2019-04-17,99000,069960,현대백화점
39420,2019-04-18,98000,069960,현대백화점
39421,2019-04-19,97900,069960,현대백화점
39422,2019-04-22,96600,069960,현대백화점
39423,2019-04-23,99400,069960,현대백화점
39424,2019-04-24,99300,069960,현대백화점
39425,2019-04-25,98600,069960,현대백화점
39426,2019-04-26,98400,069960,현대백화점
39427,2019-04-29,100000,069960,현대백화점
39428,2019-04-30,101500,069960,현대백화점
39429,2019-05-02,102500,069960,현대백화점
39430,2019-05-03,99800,069960,현대백화점
39431,2019-05-07,98100,069960,현대백화점
39432,2019-05-08,98100,069960,현대백화점
39433,2019-05-09,95100,069960,현대백화점
39434,2019-05-10,94900,069960,현대백화점
39435,2019-05-13,91200,069960,현대백화점
39436,2019-05-14,89900,069960,현대백화점
39437,2019-05-15,89400,069960,현대백화점
39438,2019-05-16,86700,069960,현대백화점
39439,2019-05-17,86500,069960,현대백화점
39440,2019-05-20,86100,069960,현대백화점
39441,2019-05-21,86000,069960,현대백화점
39442,2019-05-22,86200,069960,현대백화점
39443,2019-05-23,85500,069960,현대백화점
39444,2019-05-24,85500,069960,현대백화점
39445,2019-05-27,85400,069960,현대백화점
39446,2019-05-28,85100,069960,현대백화점
39447,2019-05-29,84900,069960,현대백화점
39448,2019-05-30,84600,069960,현대백화점
39449,2019-05-31,84600,069960,현대백화점
39450,2019-06-03,84100,069960,현대백화점
39451,2019-06-04,84500,069960,현대백화점
39452,2019-06-05,84100,069960,현대백화점
39453,2019-06-07,84400,069960,현대백화점
39454,2019-06-10,84200,069960,현대백화점
39455,2019-06-11,85000,069960,현대백화점
39456,2019-06-12,84500,069960,현대백화점
39457,2019-06-13,84500,069960,현대백화점
39458,2019-06-14,83500,069960,현대백화점
39459,2019-06-17,83500,069960,현대백화점
39460,2019-06-18,84100,069960,현대백화점
39461,2019-06-19,85100,069960,현대백화점
39462,2019-06-20,84800,069960,현대백화점
39463,2019-06-21,84100,069960,현대백화점
39464,2019-06-24,83700,069960,현대백화점
39465,2019-06-25,83800,069960,현대백화점
39466,2019-06-26,82600,069960,현대백화점
39467,2019-06-27,83400,069960,현대백화점
39468,2019-06-28,82700,069960,현대백화점
39469,2019-07-01,83200,069960,현대백화점
39470,2019-07-02,82100,069960,현대백화점
39471,2019-07-03,80700,069960,현대백화점
39472,2019-07-04,80800,069960,현대백화점
39473,2019-07-05,80900,069960,현대백화점
39474,2019-07-08,79400,069960,현대백화점
39475,2019-07-09,79000,069960,현대백화점
39476,2019-07-10,78800,069960,현대백화점
39477,2019-07-11,79600,069960,현대백화점
39478,2019-07-12,81300,069960,현대백화점
39479,2019-07-15,79300,069960,현대백화점
39480,2019-07-16,80400,069960,현대백화점
39481,2019-07-17,79300,069960,현대백화점
39482,2019-07-18,78000,069960,현대백화점
39483,2019-07-19,78700,069960,현대백화점
39484,2019-07-22,78700,069960,현대백화점
39485,2019-07-23,79400,069960,현대백화점
39486,2019-07-24,77700,069960,현대백화점
39487,2019-07-25,77000,069960,현대백화점
39488,2019-07-26,75800,069960,현대백화점
39489,2019-07-29,74800,069960,현대백화점
39490,2019-07-30,75300,069960,현대백화점
39491,2019-07-31,74100,069960,현대백화점
39492,2019-08-01,74100,069960,현대백화점
39493,2019-08-02,72900,069960,현대백화점
39494,2019-08-05,71100,069960,현대백화점
39495,2019-08-06,70400,069960,현대백화점
39496,2019-08-07,69300,069960,현대백화점
39497,2019-08-08,71100,069960,현대백화점
39498,2019-08-09,70900,069960,현대백화점
39499,2019-08-12,70000,069960,현대백화점
39500,2019-08-13,70500,069960,현대백화점
39501,2019-08-14,70100,069960,현대백화점
39502,2019-08-16,69200,069960,현대백화점
39503,2019-08-19,71100,069960,현대백화점
39504,2019-08-20,71200,069960,현대백화점
39505,2019-08-21,70600,069960,현대백화점
39506,2019-08-22,71400,069960,현대백화점
39507,2019-08-23,70900,069960,현대백화점
39508,2019-08-26,69400,069960,현대백화점
39509,2019-08-27,68700,069960,현대백화점
39510,2019-08-28,71000,069960,현대백화점
39511,2019-08-29,75400,069960,현대백화점
39512,2019-08-30,78000,069960,현대백화점
39513,2019-09-02,76500,069960,현대백화점
39514,2019-09-03,76900,069960,현대백화점
39515,2019-09-04,77600,069960,현대백화점
39516,2019-09-05,75300,069960,현대백화점
39517,2019-09-06,75100,069960,현대백화점
39518,2019-09-09,77100,069960,현대백화점
39519,2019-09-10,76200,069960,현대백화점
39520,2019-09-11,79300,069960,현대백화점
39521,2019-09-16,78200,069960,현대백화점
39522,2019-09-17,79200,069960,현대백화점
39523,2019-09-18,78900,069960,현대백화점
39524,2019-09-19,78700,069960,현대백화점
39525,2019-09-20,79000,069960,현대백화점
39526,2019-09-23,78200,069960,현대백화점
39527,2019-09-24,78000,069960,현대백화점
39528,2019-09-25,78900,069960,현대백화점
39529,2019-09-26,77400,069960,현대백화점
39530,2019-09-27,76500,069960,현대백화점
39531,2019-09-30,78100,069960,현대백화점
39532,2019-10-01,77600,069960,현대백화점
39533,2019-10-02,75800,069960,현대백화점
39534,2019-10-04,75000,069960,현대백화점
39535,2019-10-07,75200,069960,현대백화점
39536,2019-10-08,76500,069960,현대백화점
39537,2019-10-10,74700,069960,현대백화점
39538,2019-10-11,75700,069960,현대백화점
39539,2019-10-14,76000,069960,현대백화점
39540,2019-10-15,75500,069960,현대백화점
39541,2019-10-16,77300,069960,현대백화점
39542,2019-10-17,76300,069960,현대백화점
39543,2019-10-18,79100,069960,현대백화점
39544,2019-10-21,78600,069960,현대백화점
39545,2019-10-22,77600,069960,현대백화점
39546,2019-10-23,77000,069960,현대백화점
39547,2019-10-24,76100,069960,현대백화점
39548,2019-10-25,76000,069960,현대백화점
39549,2019-10-28,76000,069960,현대백화점
39550,2019-10-29,75800,069960,현대백화점
39551,2019-10-30,74600,069960,현대백화점
39552,2019-10-31,73900,069960,현대백화점
39553,2019-11-01,73500,069960,현대백화점
39554,2019-11-04,75700,069960,현대백화점
39555,2019-11-05,75400,069960,현대백화점
39556,2019-11-06,78300,069960,현대백화점
